game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020250,8475907,Micheal Ferland,Carolina Hurricanes,Detroit Red Wings,LW,15:22,0,1,2,4,1,0,0,0,0,0,0,0,0,1,0,11:38,3:44,0:00,NA
2018020250,8476934,Brock McGinn,Carolina Hurricanes,Detroit Red Wings,LW,10:35,0,1,3,1,0,0,2,0,0,1,0,0,0,1,0,9:13,0:20,1:02,NA
2018020250,8476858,Phillip Di Giuseppe,Carolina Hurricanes,Detroit Red Wings,LW,9:06,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,8:46,0:20,0:00,NA
2018020250,8473533,Jordan Staal,Carolina Hurricanes,Detroit Red Wings,C,22:30,0,0,3,3,0,0,0,12,26,1,0,0,0,1,-1,16:47,3:26,2:17,46.15
2018020250,8477938,Haydn Fleury,Carolina Hurricanes,Detroit Red Wings,D,14:30,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,13:16,0:20,0:54,NA
2018020250,8476958,Jaccob Slavin,Carolina Hurricanes,Detroit Red Wings,D,26:35,0,0,3,1,0,0,0,0,0,4,0,0,0,1,-2,21:36,2:40,2:19,NA
2018020250,8477998,Warren Foegele,Carolina Hurricanes,Detroit Red Wings,LW,19:42,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,17:19,0:02,2:21,NA
2018020250,8478427,Sebastian Aho,Carolina Hurricanes,Detroit Red Wings,C,18:03,2,0,3,1,0,1,2,9,21,2,0,0,0,0,0,14:03,4:00,0:00,42.86
2018020250,8475753,Justin Faulk,Carolina Hurricanes,Detroit Red Wings,D,23:15,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,17:18,4:29,1:28,NA
2018020250,8476921,Jordan Martinook,Carolina Hurricanes,Detroit Red Wings,LW,14:02,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,12:30,0:00,1:32,NA
2018020250,8477488,Brett Pesce,Carolina Hurricanes,Detroit Red Wings,D,20:39,0,0,2,1,0,0,0,0,0,0,0,0,0,2,-2,19:04,0:03,1:32,NA
2018020250,8475177,Calvin de Haan,Carolina Hurricanes,Detroit Red Wings,D,18:33,0,0,4,3,0,0,0,0,0,1,0,0,0,2,-1,17:29,0:00,1:04,NA
2018020250,8478027,Lucas Wallmark,Carolina Hurricanes,Detroit Red Wings,C,16:44,0,0,8,1,0,0,0,5,14,0,0,0,0,0,0,13:36,3:08,0:00,35.71
2018020250,8476882,Teuvo Teravainen,Carolina Hurricanes,Detroit Red Wings,LW,19:12,2,0,2,0,0,1,0,0,0,1,1,0,0,0,0,14:40,4:32,0:00,NA
2018020250,8478056,Clark Bishop,Carolina Hurricanes,Detroit Red Wings,C,10:05,0,0,2,1,0,0,0,5,7,1,0,0,0,0,0,8:57,0:20,0:48,71.43
2018020250,8476462,Dougie Hamilton,Carolina Hurricanes,Detroit Red Wings,D,18:26,0,1,3,1,0,0,0,0,0,0,3,0,0,1,2,14:45,2:58,0:43,NA
2018020250,8468508,Justin Williams,Carolina Hurricanes,Detroit Red Wings,RW,17:38,0,0,2,3,0,0,0,0,1,0,1,0,0,0,-1,14:30,3:08,0:00,0
2018020250,8480830,Andrei Svechnikov,Carolina Hurricanes,Detroit Red Wings,RW,16:19,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,12:35,3:44,0:00,NA
2018020250,8471716,Justin Abdelkader,Detroit Red Wings,Carolina Hurricanes,LW,13:18,0,0,1,4,0,0,2,0,1,0,1,0,0,0,-2,11:03,0:00,2:15,0
2018020250,8474679,Gustav Nyquist,Detroit Red Wings,Carolina Hurricanes,RW,17:13,1,0,1,1,0,0,0,0,0,1,2,0,0,1,2,15:26,1:40,0:07,NA
2018020250,8476924,Martin Frk,Detroit Red Wings,Carolina Hurricanes,RW,9:26,0,0,4,1,0,0,0,0,0,0,0,0,0,0,-1,7:13,2:13,0:00,NA
2018020250,8477946,Dylan Larkin,Detroit Red Wings,Carolina Hurricanes,C,22:15,1,0,1,1,0,0,0,14,25,1,0,0,0,2,1,17:15,2:13,2:47,56
2018020250,8470110,Trevor Daley,Detroit Red Wings,Carolina Hurricanes,D,20:03,0,0,3,1,0,0,2,0,0,0,0,0,0,1,-1,16:18,0:00,3:45,NA
2018020250,8471794,Darren Helm,Detroit Red Wings,Carolina Hurricanes,LW,15:52,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,14:12,0:00,1:40,NA
2018020250,8470144,Frans Nielsen,Detroit Red Wings,Carolina Hurricanes,C,19:45,1,0,3,3,0,0,0,15,24,0,1,0,0,1,1,15:06,1:47,2:52,62.5
