game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020945,8469506,Jason Pominville,Buffalo Sabres,Washington Capitals,RW,12:49,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,10:10,2:39,0:00,NA
2018020945,8475728,Johan Larsson,Buffalo Sabres,Washington Capitals,C,15:22,0,0,1,0,0,0,0,4,14,1,0,0,0,3,-1,12:51,0:00,2:31,28.57
2018020945,8477839,Conor Sheary,Buffalo Sabres,Washington Capitals,LW,17:22,1,0,4,0,0,0,0,1,1,1,0,0,0,1,1,12:20,5:02,0:00,100
2018020945,8471436,Matt Hunwick,Buffalo Sabres,Washington Capitals,D,16:57,1,0,2,0,0,0,0,0,0,1,3,0,0,1,0,15:07,0:00,1:50,NA
2018020945,8476931,Jake McCabe,Buffalo Sabres,Washington Capitals,D,20:04,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,18:00,0:00,2:04,NA
2018020945,8474567,Zach Bogosian,Buffalo Sabres,Washington Capitals,D,20:08,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,15:58,2:00,2:10,NA
2018020945,8471743,Vladimir Sobotka,Buffalo Sabres,Washington Capitals,C,13:53,0,0,0,1,0,0,2,6,10,0,1,0,0,1,1,12:58,0:00,0:55,60
2018020945,8477933,Sam Reinhart,Buffalo Sabres,Washington Capitals,C,18:30,0,3,4,0,0,0,0,0,1,0,0,0,0,0,2,13:24,5:06,0:00,0
2018020945,8476878,Zemgus Girgensons,Buffalo Sabres,Washington Capitals,C,15:18,0,0,3,3,0,0,0,1,2,1,0,0,0,0,-1,12:47,0:00,2:31,50
2018020945,8477499,Rasmus Ristolainen,Buffalo Sabres,Washington Capitals,D,25:35,1,0,2,3,0,1,0,0,0,0,1,0,0,1,1,18:00,5:45,1:50,NA
2018020945,8476982,Danny O'Regan,Buffalo Sabres,Washington Capitals,C,11:56,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,11:03,0:53,0:00,100
2018020945,8478403,Jack Eichel,Buffalo Sabres,Washington Capitals,C,19:51,2,0,4,0,0,1,0,7,14,0,0,0,0,0,2,13:16,6:01,0:34,50
2018020945,8475784,Jeff Skinner,Buffalo Sabres,Washington Capitals,LW,10:40,1,0,2,0,0,0,0,1,4,0,0,0,0,0,1,8:50,1:50,0:00,25
2018020945,8478542,Evan Rodrigues,Buffalo Sabres,Washington Capitals,LW,16:25,1,0,0,0,0,0,0,4,12,0,0,0,0,0,1,13:12,1:44,1:29,33.33
2018020945,8480839,Rasmus Dahlin,Buffalo Sabres,Washington Capitals,D,21:46,0,1,3,2,1,0,0,0,0,0,1,0,0,0,1,15:39,6:01,0:06,NA
2018020945,8479420,Tage Thompson,Buffalo Sabres,Washington Capitals,RW,13:43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11:59,1:44,0:00,NA
2018020945,8476293,Scott Wilson,Buffalo Sabres,Washington Capitals,LW,11:52,0,0,4,2,0,0,0,0,0,0,0,0,0,0,-1,11:52,0:00,0:00,NA
2018020945,8476470,Nathan Beaulieu,Buffalo Sabres,Washington Capitals,D,13:49,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,13:49,0:00,0:00,NA
2018020945,8471702,Matt Niskanen,Washington Capitals,Buffalo Sabres,D,22:54,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-1,18:54,0:06,3:54,NA
2018020945,8476905,Chandler Stephenson,Washington Capitals,Buffalo Sabres,C,10:50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,10:07,0:00,0:43,100
2018020945,8468498,Brooks Orpik,Washington Capitals,Buffalo Sabres,D,14:02,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,9:53,0:00,4:09,NA
2018020945,8471214,Alex Ovechkin,Washington Capitals,Buffalo Sabres,LW,22:20,0,1,8,5,0,0,0,0,0,0,1,0,0,0,1,18:26,3:54,0:00,NA
2018020945,8471698,T.J. Oshie,Washington Capitals,Buffalo Sabres,RW,15:20,0,0,2,0,0,0,0,4,6,0,1,0,0,0,-3,11:29,2:16,1:35,66.67
2018020945,8475744,Evgeny Kuznetsov,Washington Capitals,Buffalo Sabres,C,20:02,1,0,3,0,0,0,0,9,19,0,3,0,0,0,2,17:40,2:22,0:00,47.37
2018020945,8477944,Jakub Vrana,Washington Capitals,Buffalo Sabres,LW,10:46,0,0,1,1,0,0,2,0,1,0,0,0,0,0,-1,9:08,1:38,0:00,0
2018020945,8477444,Andre Burakovsky,Washington Capitals,Buffalo Sabres,LW,11:56,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,11:50,0:06,0:00,0
