game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020473,8473618,Mathieu Perreault,Winnipeg Jets,LW,16:49,0,1,3,1,1,0,0,100,3,3,1,0,0,0,0,0,14:56,1:53,0:00
2018020473,8471218,Blake Wheeler,Winnipeg Jets,RW,20:56,1,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,15:04,4:53,0:59
2018020473,8470834,Dustin Byfuglien,Winnipeg Jets,D,25:23,3,0,4,1,0,2,2,NA,0,0,1,0,0,0,2,0,19:20,4:53,1:10
2018020473,8473412,Bryan Little,Winnipeg Jets,C,15:18,0,0,1,1,0,0,0,80,8,10,0,0,0,0,0,-1,13:19,1:53,0:06
2018020473,8479339,Patrik Laine,Winnipeg Jets,RW,18:49,1,0,3,2,0,0,0,NA,0,0,0,0,0,0,1,-1,13:56,4:53,0:00
2018020473,8477504,Josh Morrissey,Winnipeg Jets,D,21:02,0,0,0,0,0,0,2,NA,0,0,0,2,0,0,0,-1,19:09,1:53,0:00
2018020473,8475179,Dmitry Kulikov,Winnipeg Jets,D,13:32,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,1,1,13:32,0:00,0:00
2018020473,8478458,Jack Roslovic,Winnipeg Jets,C,6:43,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,6:43,0:00,0:00
2018020473,8474574,Tyler Myers,Winnipeg Jets,D,19:30,1,1,2,3,0,1,0,NA,0,0,0,3,0,0,0,1,15:33,1:53,2:04
2018020473,8475279,Ben Chiarot,Winnipeg Jets,D,17:07,0,0,0,3,0,0,0,NA,0,0,1,1,0,0,0,-1,15:29,0:00,1:38
