game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020769,8476913,Devin Shore,Anaheim Ducks,St. Louis Blues,C,17:43,0,0,1,1,0,0,0,66.67,2,3,1,0,0,0,1,-1,16:58,0:45,0:00
2018020769,8476407,Andy Welinski,Anaheim Ducks,St. Louis Blues,D,13:21,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,1,-2,13:21,0:00,0:00
2018020769,8475764,Cam Fowler,Anaheim Ducks,St. Louis Blues,D,21:02,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,3,-2,19:47,1:15,0:00
2018020769,8470612,Ryan Getzlaf,Anaheim Ducks,St. Louis Blues,C,20:35,1,0,1,4,0,0,0,42.86,6,14,2,3,0,0,2,-1,19:20,1:15,0:00
2018020769,8477986,Brandon Montour,Anaheim Ducks,St. Louis Blues,D,24:33,0,0,0,1,0,0,0,NA,0,0,0,3,0,0,0,0,24:30,0:03,0:00
2018020769,8476854,Hampus Lindholm,Anaheim Ducks,St. Louis Blues,D,24:23,1,0,0,3,0,0,0,NA,0,0,1,0,0,0,0,0,23:41,0:42,0:00
2018020769,8475842,Sam Carrick,Anaheim Ducks,St. Louis Blues,C,11:27,0,0,0,4,0,0,0,NA,0,0,0,0,0,0,0,-1,11:27,0:00,0:00
2018020769,8471490,Adam Cracknell,Anaheim Ducks,St. Louis Blues,RW,11:53,0,0,0,2,0,0,0,NA,0,0,0,1,0,0,0,-1,11:53,0:00,0:00
2018020769,8478466,Daniel Sprong,Anaheim Ducks,St. Louis Blues,RW,14:22,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,-2,13:37,0:45,0:00
2018020769,8474683,Derek Grant,Anaheim Ducks,St. Louis Blues,C,13:08,0,0,1,2,0,0,0,37.5,3,8,0,0,0,0,0,-1,13:08,0:00,0:00
2018020769,8474584,Michael Del Zotto,Anaheim Ducks,St. Louis Blues,D,14:56,0,0,1,5,0,0,0,NA,0,0,0,0,0,0,2,-2,14:56,0:00,0:00
2018020769,8478873,Troy Terry,Anaheim Ducks,St. Louis Blues,RW,15:30,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,14:45,0:45,0:00
2018020769,8477941,Nick Ritchie,Anaheim Ducks,St. Louis Blues,LW,14:33,0,0,1,4,0,0,0,0,0,1,0,1,0,0,2,-2,13:18,1:15,0:00
2018020769,8476312,Josh Manson,Anaheim Ducks,St. Louis Blues,D,19:12,0,0,1,2,0,0,0,NA,0,0,1,1,0,0,1,-2,19:12,0:00,0:00
2018020769,8479368,Max Jones,Anaheim Ducks,St. Louis Blues,LW,16:51,0,0,1,1,0,0,0,NA,0,0,0,0,0,0,0,0,16:06,0:45,0:00
2018020769,8474641,Adam Henrique,Anaheim Ducks,St. Louis Blues,C,15:01,0,0,0,0,0,0,0,58.33,7,12,0,0,0,0,0,0,13:46,1:15,0:00
2018020769,8476483,Rickard Rakell,Anaheim Ducks,St. Louis Blues,LW,20:17,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,-1,19:02,1:15,0:00
2018020769,8477240,Carter Rowney,Anaheim Ducks,St. Louis Blues,C,11:13,0,0,0,2,0,0,0,75,9,12,0,2,0,0,0,-2,11:13,0:00,0:00
2018020769,8476907,Mackenzie MacEachern,St. Louis Blues,Anaheim Ducks,LW,9:55,1,0,4,2,0,0,0,NA,0,0,0,0,0,0,0,1,9:55,0:00,0:00
2018020769,8475768,Jaden Schwartz,St. Louis Blues,Anaheim Ducks,LW,15:46,1,0,3,1,0,0,0,100,2,2,0,2,0,0,1,1,15:44,0:00,0:02
2018020769,8474125,Carl Gunnarsson,St. Louis Blues,Anaheim Ducks,D,19:52,1,0,0,1,0,0,0,NA,0,0,1,2,0,0,2,3,18:45,0:00,1:07
2018020769,8474565,Alex Pietrangelo,St. Louis Blues,Anaheim Ducks,D,20:00,0,0,2,1,0,0,0,NA,0,0,0,0,0,0,0,2,18:53,0:00,1:07
2018020769,8476897,Oskar Sundqvist,St. Louis Blues,Anaheim Ducks,C,16:59,0,1,2,2,0,0,0,36.36,4,11,1,0,0,0,0,1,16:13,0:00,0:46
2018020769,8477964,Ivan Barbashev,St. Louis Blues,Anaheim Ducks,C,12:12,0,0,0,0,0,0,0,42.86,3,7,1,1,0,0,1,1,11:41,0:00,0:31
2018020769,8475765,Vladimir Tarasenko,St. Louis Blues,Anaheim Ducks,RW,17:29,0,1,3,2,0,0,0,NA,0,0,0,0,0,0,0,1,17:29,0:00,0:00
2018020769,8470257,Alexander Steen,St. Louis Blues,Anaheim Ducks,LW,14:25,0,0,0,0,0,0,0,NA,0,0,1,1,0,0,0,1,13:44,0:00,0:41
2018020769,8478407,Vince Dunn,St. Louis Blues,Anaheim Ducks,D,17:37,0,0,1,0,0,0,0,NA,0,0,1,1,0,0,2,2,17:37,0:00,0:00
2018020769,8478104,Sammy Blais,St. Louis Blues,Anaheim Ducks,LW,10:37,0,1,3,2,0,0,0,NA,0,0,1,1,0,0,0,1,10:37,0:00,0:00
2018020769,8475158,Ryan O'Reilly,St. Louis Blues,Anaheim Ducks,C,19:01,1,0,3,3,0,0,0,45,9,20,0,1,0,0,0,1,17:34,0:00,1:27
2018020769,8474034,Pat Maroon,St. Louis Blues,Anaheim Ducks,LW,15:21,1,0,1,2,0,0,0,NA,0,0,0,1,0,0,0,1,15:21,0:00,0:00
2018020769,8475098,Tyler Bozak,St. Louis Blues,Anaheim Ducks,C,13:50,0,1,1,0,0,0,2,61.54,8,13,1,0,0,0,0,1,13:50,0:00,0:00
2018020769,8476441,Joel Edmundson,St. Louis Blues,Anaheim Ducks,D,17:55,0,0,1,4,0,0,0,NA,0,0,0,2,0,0,3,1,17:24,0:00,0:31
2018020769,8470151,Jay Bouwmeester,St. Louis Blues,Anaheim Ducks,D,23:01,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,4,0,22:08,0:00,0:53
2018020769,8476892,Colton Parayko,St. Louis Blues,Anaheim Ducks,D,21:35,1,0,2,1,0,0,0,NA,0,0,0,0,0,0,2,0,21:13,0:00,0:22
2018020769,8475170,Brayden Schenn,St. Louis Blues,Anaheim Ducks,C,17:06,1,0,3,4,0,0,0,NA,0,0,1,0,0,0,1,1,17:04,0:00,0:02
