game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020764,8470803,Kyle Brodziak,Edmonton Oilers,Detroit Red Wings,C,12:07,0,0,4,1,0,0,0,66.67,10,15,1,0,0,0,0,0,10:29,0:00,1:38
2018020764,8471729,Kris Russell,Edmonton Oilers,Detroit Red Wings,D,19:07,0,0,1,1,0,0,0,NA,0,0,0,1,0,0,2,-1,15:16,1:06,2:45
2018020764,8477529,Colby Cave,Edmonton Oilers,Detroit Red Wings,C,6:16,0,0,0,1,0,0,0,50,1,2,0,0,0,0,0,0,6:16,0:00,0:00
2018020764,8476915,Jujhar Khaira,Edmonton Oilers,Detroit Red Wings,LW,13:20,0,0,2,2,0,0,0,33.33,1,3,0,2,0,0,0,0,12:10,0:41,0:29
2018020764,8475727,Ryan Spooner,Edmonton Oilers,Detroit Red Wings,C,6:56,0,0,1,2,0,0,0,NA,0,0,0,0,0,0,0,0,5:58,0:58,0:00
2018020764,8476457,Adam Larsson,Edmonton Oilers,Detroit Red Wings,D,18:46,0,0,1,2,0,0,2,NA,0,0,1,0,0,0,1,1,17:09,0:00,1:37
2018020764,8475755,Alexander Petrovic,Edmonton Oilers,Detroit Red Wings,D,14:04,0,0,1,2,0,0,0,NA,0,0,0,0,0,0,1,-2,13:40,0:00,0:24
2018020764,8477934,Leon Draisaitl,Edmonton Oilers,Detroit Red Wings,C,26:06,1,1,3,1,0,0,2,54.55,12,22,1,2,0,0,1,1,20:02,4:31,1:33
2018020764,8479977,Kailer Yamamoto,Edmonton Oilers,Detroit Red Wings,RW,7:27,0,0,1,4,0,0,0,NA,0,0,0,0,0,0,0,-1,7:27,0:00,0:00
2018020764,8476988,Matt Benning,Edmonton Oilers,Detroit Red Wings,D,21:54,0,1,2,1,0,0,0,NA,0,0,1,2,0,0,1,0,18:14,1:06,2:34
2018020764,8475430,Brandon Manning,Edmonton Oilers,Detroit Red Wings,D,13:58,0,0,1,2,0,0,0,NA,0,0,1,0,0,0,1,-1,12:47,0:00,1:11
2018020764,8477498,Darnell Nurse,Edmonton Oilers,Detroit Red Wings,D,28:00,1,0,1,7,0,0,0,NA,0,0,0,0,0,0,0,1,22:09,3:58,1:53
2018020764,8475178,Zack Kassian,Edmonton Oilers,Detroit Red Wings,RW,15:29,0,0,3,0,0,0,0,NA,0,0,0,1,0,0,0,-1,13:21,0:00,2:08
