game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020730,8477919,Frederick Gaudreau,Nashville Predators,Winnipeg Jets,C,10:25,0,0,0,1,0,0,0,50,3,6,0,0,0,0,1,-1,10:25,0:00,0:00
2018020730,8475218,Mattias Ekholm,Nashville Predators,Winnipeg Jets,D,21:34,0,0,3,0,0,0,0,NA,0,0,0,0,0,0,0,1,17:24,1:24,2:46
2018020730,8476428,Rocco Grimaldi,Nashville Predators,Winnipeg Jets,C,9:35,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,-2,9:35,0:00,0:00
2018020730,8475714,Calle Jarnkrok,Nashville Predators,Winnipeg Jets,C,12:40,0,0,0,2,0,0,0,70,7,10,0,0,0,0,0,-2,11:03,0:00,1:37
2018020730,8476925,Colton Sissons,Nashville Predators,Winnipeg Jets,C,17:43,0,0,1,1,0,0,0,46.15,6,13,0,1,0,0,2,0,14:58,1:37,1:08
2018020730,8475225,Craig Smith,Nashville Predators,Winnipeg Jets,RW,11:49,0,0,1,1,0,0,0,NA,0,0,0,0,0,0,0,-1,10:07,1:42,0:00
2018020730,8476887,Filip Forsberg,Nashville Predators,Winnipeg Jets,LW,17:56,1,0,3,1,0,0,0,NA,0,0,1,1,0,0,0,-1,10:35,5:49,1:32
2018020730,8477942,Kevin Fiala,Nashville Predators,Winnipeg Jets,LW,11:25,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,-1,11:25,0:00,0:00
2018020730,8474009,Nick Bonino,Nashville Predators,Winnipeg Jets,C,16:44,0,0,0,1,0,0,0,33.33,4,12,0,2,0,0,0,0,14:41,1:24,0:39
2018020730,8475766,Austin Watson,Nashville Predators,Winnipeg Jets,LW,16:57,0,0,3,2,0,0,0,NA,0,0,0,0,0,0,1,-1,14:59,0:00,1:58
2018020730,8474600,Roman Josi,Nashville Predators,Winnipeg Jets,D,25:00,0,0,4,0,0,0,0,NA,0,0,1,2,0,0,2,-1,16:07,5:44,3:09
2018020730,8475793,Ryan Johansen,Nashville Predators,Winnipeg Jets,C,18:24,0,0,5,3,0,0,2,66.67,12,18,1,2,0,0,0,-1,11:06,5:36,1:42
