game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020785,8471702,Matt Niskanen,Washington Capitals,D,19:15,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,17:08,1:04,1:03,NA
2018020785,8476905,Chandler Stephenson,Washington Capitals,C,16:29,0,0,0,0,0,0,0,0,1,2,1,0,0,2,-2,15:22,0:00,1:07,0
2018020785,8468498,Brooks Orpik,Washington Capitals,D,16:05,1,0,0,3,0,0,5,0,0,0,0,0,0,3,0,13:43,0:00,2:22,NA
2018020785,8475758,Devante Smith-Pelly,Washington Capitals,RW,9:49,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,8:00,0:00,1:49,NA
2018020785,8476436,Dmitrij Jaskin,Washington Capitals,RW,11:48,0,1,4,4,0,0,0,0,0,0,0,0,0,3,1,11:43,0:05,0:00,NA
2018020785,8471698,T.J. Oshie,Washington Capitals,RW,22:27,1,0,3,3,0,1,0,2,2,2,1,0,0,0,-1,16:22,5:57,0:08,100
2018020785,8475744,Evgeny Kuznetsov,Washington Capitals,C,24:36,1,1,6,2,1,0,0,5,20,1,0,0,0,1,0,18:27,6:09,0:00,25
2018020785,8477944,Jakub Vrana,Washington Capitals,LW,13:57,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,13:10,0:47,0:00,NA
2018020785,8477444,Andre Burakovsky,Washington Capitals,LW,8:49,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,7:45,1:04,0:00,100
2018020785,8475200,Dmitry Orlov,Washington Capitals,D,18:29,0,0,2,1,0,0,2,0,0,0,4,0,0,2,0,17:04,0:11,1:14,NA
2018020785,8475343,Nic Dowd,Washington Capitals,C,11:16,0,1,1,3,0,0,0,7,11,1,0,0,0,1,0,8:44,0:05,2:27,63.64
2018020785,8473563,Nicklas Backstrom,Washington Capitals,C,22:24,1,0,4,1,0,1,2,12,31,1,2,0,0,1,-1,15:48,5:52,0:44,38.71
2018020785,8474590,John Carlson,Washington Capitals,D,27:37,1,0,3,0,0,0,0,0,0,1,2,0,0,4,0,17:57,6:50,2:50,NA
2018020785,8474189,Lars Eller,Washington Capitals,C,6:07,1,0,4,0,0,0,0,3,5,0,1,0,0,1,1,6:07,0:00,0:00,60
2018020785,8478399,Jonas Siegenthaler,Washington Capitals,D,14:01,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,13:54,0:00,0:07,NA
2018020785,8476880,Tom Wilson,Washington Capitals,RW,20:31,0,1,6,6,0,0,0,2,2,0,1,0,0,2,0,13:43,5:03,1:45,100
2018020785,8475792,Brett Connolly,Washington Capitals,RW,13:34,0,0,2,3,0,0,0,1,1,1,0,0,0,1,1,11:36,1:58,0:00,100
2018020785,8479482,Michal Kempny,Washington Capitals,D,18:46,1,0,2,0,0,0,2,0,0,0,0,0,0,3,0,18:22,0:00,0:24,NA
2018020785,8470966,Mark Giordano,Calgary Flames,D,24:38,0,0,5,0,0,0,4,0,0,4,2,0,0,0,2,20:36,2:13,1:49,NA
2018020785,8471707,James Neal,Calgary Flames,LW,14:42,0,0,3,1,0,0,0,0,0,0,0,0,0,1,-1,13:02,1:40,0:00,NA
2018020785,8477903,Garnet Hathaway,Calgary Flames,RW,6:51,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,5:30,0:00,1:21,NA
2018020785,8477935,Sam Bennett,Calgary Flames,C,12:45,0,0,0,2,0,0,0,2,2,0,0,0,0,0,-1,11:05,1:40,0:00,100
2018020785,8473564,Michael Frolik,Calgary Flames,RW,15:33,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,15:26,0:07,0:00,0
2018020785,8474612,Travis Hamonic,Calgary Flames,D,10:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9:12,0:00,1:21,NA
2018020785,8474673,TJ Brodie,Calgary Flames,D,27:20,2,0,2,0,0,0,0,0,0,1,1,0,0,0,2,21:54,1:47,3:39,NA
2018020785,8476873,Mark Jankowski,Calgary Flames,C,16:44,0,0,1,0,0,0,0,12,18,1,0,0,0,1,-1,11:58,0:00,4:46,66.67
2018020785,8474150,Mikael Backlund,Calgary Flames,C,17:54,0,1,2,1,0,0,2,9,20,1,0,0,0,0,0,15:12,0:07,2:35,45
2018020785,8476346,Johnny Gaudreau,Calgary Flames,LW,19:46,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,17:33,2:13,0:00,NA
2018020785,8479314,Matthew Tkachuk,Calgary Flames,LW,16:00,0,0,4,1,0,0,5,0,0,0,0,0,0,0,0,13:47,2:13,0:00,NA
2018020785,8478397,Rasmus Andersson,Calgary Flames,D,20:43,0,0,0,0,0,0,0,0,0,1,0,0,0,3,-1,16:03,1:47,2:53,NA
2018020785,8478430,Oliver Kylington,Calgary Flames,D,13:47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,13:47,0:00,0:00,NA
2018020785,8478396,Noah Hanifin,Calgary Flames,D,21:11,0,0,1,2,0,0,0,0,0,0,1,0,0,0,-1,16:51,0:00,4:20,NA
2018020785,8477497,Sean Monahan,Calgary Flames,C,18:49,0,0,2,0,0,0,0,7,13,0,0,0,0,4,1,16:36,2:13,0:00,53.85
2018020785,8478585,Derek Ryan,Calgary Flames,C,10:55,1,0,1,0,0,0,0,4,7,1,0,0,0,0,0,6:38,1:40,2:37,57.14
2018020785,8477496,Elias Lindholm,Calgary Flames,C,19:08,0,1,3,1,0,0,0,7,13,1,0,0,0,1,1,14:12,2:13,2:43,53.85
2018020785,8478233,Andrew Mangiapane,Calgary Flames,LW,6:24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6:17,0:07,0:00,NA
