game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020050,8471724,Kris Letang,Pittsburgh Penguins,D,24:07,0,0,2,4,0,0,0,0,0,2,1,0,0,3,1,20:49,0:58,2:20,NA
2018020050,8474602,Justin Schultz,Pittsburgh Penguins,D,17:56,2,0,0,1,0,0,0,0,0,0,3,0,0,0,1,16:54,1:02,0:00,NA
2018020050,8475208,Brian Dumoulin,Pittsburgh Penguins,D,22:48,0,0,1,1,0,0,0,0,0,1,1,0,0,2,1,20:47,0:00,2:01,NA
2018020050,8473544,Derick Brassard,Pittsburgh Penguins,C,16:02,0,0,0,1,0,0,2,7,12,2,1,0,0,1,0,15:00,1:02,0:00,58.33
2018020050,8471675,Sidney Crosby,Pittsburgh Penguins,C,16:44,1,0,0,3,0,0,0,11,17,1,0,0,0,1,0,15:36,0:58,0:10,64.71
2018020050,8477404,Jake Guentzel,Pittsburgh Penguins,C,15:38,0,1,2,1,0,0,0,0,0,0,0,0,0,2,-1,14:26,1:02,0:10,NA
2018020050,8471887,Patric Hornqvist,Pittsburgh Penguins,RW,15:18,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,14:20,0:58,0:00,NA
2018020050,8478866,Dominik Simon,Pittsburgh Penguins,C,13:28,0,0,2,3,0,0,2,0,0,1,0,0,0,1,0,13:28,0:00,0:00,NA
2018020050,8473548,Phil Kessel,Pittsburgh Penguins,RW,15:20,0,3,4,0,0,0,0,0,0,1,1,0,0,3,3,14:14,1:06,0:00,NA
2018020050,8475810,Bryan Rust,Pittsburgh Penguins,RW,16:36,0,0,0,2,0,0,0,0,0,1,1,0,0,1,-1,14:40,0:00,1:56,NA
2018020050,8471215,Evgeni Malkin,Pittsburgh Penguins,C,15:33,3,0,0,2,0,0,0,9,14,0,1,0,0,0,2,14:35,0:58,0:00,64.29
2018020050,8471677,Jack Johnson,Pittsburgh Penguins,D,17:40,0,0,0,8,0,0,0,0,0,0,0,0,0,3,1,15:41,0:00,1:59,NA
2018020050,8475772,Riley Sheahan,Pittsburgh Penguins,C,12:34,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,10:40,0:00,1:54,0
2018020050,8478466,Daniel Sprong,Pittsburgh Penguins,RW,10:51,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,9:49,1:02,0:00,NA
2018020050,8476467,Jamie Oleksiak,Pittsburgh Penguins,D,18:15,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,16:35,0:00,1:40,NA
2018020050,8480945,Juuso Riikola,Pittsburgh Penguins,D,18:08,0,0,0,4,0,0,0,0,0,0,2,0,0,2,0,17:14,0:54,0:00,NA
2018020050,8474176,Carl Hagelin,Pittsburgh Penguins,LW,15:55,1,0,2,2,0,0,0,0,0,0,0,0,0,1,3,14:05,0:00,1:50,NA
2018020050,8464989,Matt Cullen,Pittsburgh Penguins,C,13:07,0,0,0,1,0,0,0,5,13,1,0,0,0,1,0,11:07,0:00,2:00,38.46
2018020050,8468674,Deryk Engelland,Vegas Golden Knights,D,18:37,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,17:41,0:00,0:56,NA
2018020050,8471817,Ryan Reaves,Vegas Golden Knights,RW,13:00,0,0,2,3,0,0,0,2,7,0,0,0,0,0,0,13:00,0:00,0:00,28.57
2018020050,8476539,Jonathan Marchessault,Vegas Golden Knights,C,19:27,2,0,3,0,0,0,2,1,4,0,0,0,0,0,1,16:26,3:01,0:00,25
2018020050,8476617,Tomas Hyka,Vegas Golden Knights,RW,12:42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,11:43,0:59,0:00,NA
2018020050,8475236,Cody Eakin,Vegas Golden Knights,C,12:42,0,0,1,2,0,0,0,4,7,1,1,0,0,0,-2,12:42,0:00,0:00,57.14
2018020050,8477447,Shea Theodore,Vegas Golden Knights,D,22:44,0,0,5,0,0,0,0,0,0,0,0,0,0,1,-1,19:55,2:49,0:00,NA
2018020050,8477931,Tomas Nosek,Vegas Golden Knights,LW,16:18,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,13:27,1:47,1:04,NA
2018020050,8476525,Colin Miller,Vegas Golden Knights,D,17:09,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-2,15:58,1:11,0:00,NA
2018020050,8474207,Nick Holden,Vegas Golden Knights,D,18:32,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,17:28,0:00,1:04,NA
2018020050,8477846,Ryan Carpenter,Vegas Golden Knights,C,14:04,0,0,1,2,0,0,0,1,3,0,0,0,0,0,-2,13:05,0:59,0:00,33.33
2018020050,8476448,William Karlsson,Vegas Golden Knights,C,18:34,1,0,4,0,0,0,0,8,16,0,1,0,0,1,1,15:10,2:28,0:56,50
2018020050,8475188,Brayden McNabb,Vegas Golden Knights,D,16:54,0,0,2,3,0,0,0,0,0,1,0,0,0,1,-1,15:58,0:00,0:56,NA
2018020050,8475287,Erik Haula,Vegas Golden Knights,LW,16:50,0,0,1,1,0,0,0,6,14,2,0,0,0,1,-1,15:18,1:32,0:00,42.86
2018020050,8475750,Jon Merrill,Vegas Golden Knights,D,20:00,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,18:56,0:00,1:04,NA
2018020050,8477930,Pierre-Edouard Bellemare,Vegas Golden Knights,LW,13:54,0,0,1,0,0,0,0,6,9,0,0,0,0,1,0,12:50,0:00,1:04,66.67
2018020050,8477478,William Carrier,Vegas Golden Knights,LW,12:42,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,12:42,0:00,0:00,NA
2018020050,8474157,Max Pacioretty,Vegas Golden Knights,LW,16:40,0,0,4,3,0,0,0,0,0,1,1,0,0,1,-2,13:39,3:01,0:00,NA
2018020050,8475191,Reilly Smith,Vegas Golden Knights,RW,18:18,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,15:09,2:13,0:56,NA
