game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020830,8470318,Jonathan Ericsson,Detroit Red Wings,D,17:13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15:18,0:00,1:55,NA
2018020830,8471716,Justin Abdelkader,Detroit Red Wings,LW,14:10,1,0,2,3,0,0,0,0,1,0,0,0,0,1,0,12:22,0:11,1:37,0
2018020830,8474679,Gustav Nyquist,Detroit Red Wings,RW,17:05,0,1,3,0,0,0,0,0,0,0,1,0,0,0,-1,13:49,3:16,0:00,NA
2018020830,8477946,Dylan Larkin,Detroit Red Wings,C,20:10,2,0,3,1,0,0,2,17,30,0,0,0,0,0,0,15:12,4:29,0:29,56.67
2018020830,8471794,Darren Helm,Detroit Red Wings,LW,11:54,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,10:15,0:00,1:39,NA
2018020830,8470144,Frans Nielsen,Detroit Red Wings,C,16:44,1,0,3,1,0,1,2,6,11,0,0,0,0,2,-1,13:17,3:27,0:00,54.55
2018020830,8475324,Nick Jensen,Detroit Red Wings,D,17:32,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,15:07,0:00,2:25,NA
2018020830,8470598,Thomas Vanek,Detroit Red Wings,LW,16:45,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,12:16,4:29,0:00,NA
2018020830,8476822,Luke Glendening,Detroit Red Wings,C,13:58,0,0,1,2,0,0,0,7,14,0,1,0,0,0,0,11:52,0:00,2:06,50
2018020830,8477455,Jacob de la Rose,Detroit Red Wings,C,11:49,0,0,1,3,0,0,0,5,8,0,0,0,0,0,0,10:00,0:00,1:49,62.5
2018020830,8476960,Andreas Athanasiou,Detroit Red Wings,C,18:13,0,0,4,0,0,0,0,1,1,0,1,0,0,0,-1,13:44,4:29,0:00,100
2018020830,8477215,Danny DeKeyser,Detroit Red Wings,D,18:48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16:35,0:00,2:13,NA
2018020830,8477511,Anthony Mantha,Detroit Red Wings,RW,16:56,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,12:27,4:29,0:00,0
2018020830,8471242,Mike Green,Detroit Red Wings,D,20:10,1,0,2,1,0,1,0,0,0,0,1,0,0,1,-1,16:35,3:35,0:00,NA
