game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020342,8475907,Micheal Ferland,Carolina Hurricanes,LW,16:06,0,0,2,1,0,0,0,0,0,2,3,0,0,0,1,0,12:43,3:23,0:00
2018020342,8476934,Brock McGinn,Carolina Hurricanes,LW,18:15,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,16:53,0:09,1:13
2018020342,8476858,Phillip Di Giuseppe,Carolina Hurricanes,LW,10:15,0,0,1,2,0,0,0,NA,0,0,0,0,0,0,0,0,9:55,0:20,0:00
2018020342,8473533,Jordan Staal,Carolina Hurricanes,C,17:29,0,0,0,5,0,0,2,42.11,8,19,2,2,0,0,0,0,16:15,1:14,0:00
2018020342,8477938,Haydn Fleury,Carolina Hurricanes,D,12:59,0,0,0,1,0,0,0,NA,0,0,0,1,0,0,1,0,12:41,0:00,0:18
2018020342,8476958,Jaccob Slavin,Carolina Hurricanes,D,23:02,0,0,4,1,0,0,0,NA,0,0,2,2,0,0,2,0,21:11,1:03,0:48
2018020342,8477998,Warren Foegele,Carolina Hurricanes,LW,10:33,0,0,0,5,0,0,0,100,1,1,0,0,0,0,1,-1,9:28,0:20,0:45
2018020342,8478427,Sebastian Aho,Carolina Hurricanes,C,17:39,1,0,0,1,0,1,0,54.55,6,11,0,3,0,0,0,-1,13:51,3:20,0:28
2018020342,8475753,Justin Faulk,Carolina Hurricanes,D,22:44,0,0,5,2,0,0,0,NA,0,0,1,1,0,0,1,1,18:22,3:28,0:54
2018020342,8476921,Jordan Martinook,Carolina Hurricanes,LW,13:58,0,3,7,3,0,0,2,71.43,5,7,1,1,0,0,1,3,13:18,0:00,0:40
2018020342,8476437,Victor Rask,Carolina Hurricanes,C,9:21,0,0,0,1,0,0,0,71.43,5,7,0,2,0,0,1,0,9:01,0:20,0:00
2018020342,8477845,Trevor van Riemsdyk,Carolina Hurricanes,D,15:20,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,1,14:32,0:00,0:48
2018020342,8475177,Calvin de Haan,Carolina Hurricanes,D,20:33,0,0,2,2,0,0,0,NA,0,0,1,1,0,0,2,2,19:39,0:00,0:54
2018020342,8478027,Lucas Wallmark,Carolina Hurricanes,C,15:32,3,0,3,1,0,0,0,57.14,4,7,0,2,0,0,1,3,14:20,0:18,0:54
2018020342,8476882,Teuvo Teravainen,Carolina Hurricanes,LW,17:13,0,1,5,0,1,0,0,NA,0,0,2,2,0,0,0,-1,13:44,3:29,0:00
2018020342,8476462,Dougie Hamilton,Carolina Hurricanes,D,21:53,0,0,3,2,0,0,0,NA,0,0,0,1,0,0,2,0,20:31,1:04,0:18
2018020342,8468508,Justin Williams,Carolina Hurricanes,RW,17:52,0,0,3,0,0,0,0,0,0,1,2,0,0,0,1,0,16:38,1:14,0:00
2018020342,8480830,Andrei Svechnikov,Carolina Hurricanes,RW,17:16,2,0,2,1,0,0,0,NA,0,0,2,1,0,0,1,3,14:18,2:58,0:00
2018020342,8471735,Keith Yandle,Florida Panthers,D,21:06,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,1,-2,19:30,1:27,0:09
2018020342,8474149,Evgenii Dadonov,Florida Panthers,RW,19:55,0,0,4,0,0,0,0,NA,0,0,0,1,0,0,0,-2,18:37,1:18,0:00
2018020342,8477932,Aaron Ekblad,Florida Panthers,D,20:31,0,0,3,1,0,0,0,NA,0,0,0,2,0,0,1,1,17:47,0:19,2:25
2018020342,8476875,Mike Matheson,Florida Panthers,D,19:24,1,0,2,0,0,0,4,NA,0,0,1,3,0,0,6,1,17:03,0:31,1:50
2018020342,8474884,Mike Hoffman,Florida Panthers,LW,19:33,0,0,4,0,0,0,0,NA,0,0,2,4,0,0,0,-1,17:35,1:58,0:00
2018020342,8471426,Troy Brouwer,Florida Panthers,RW,13:45,0,1,2,3,0,0,0,NA,0,0,0,2,0,0,0,-1,11:52,0:02,1:51
2018020342,8477955,Jared McCann,Florida Panthers,C,13:38,0,0,1,0,0,0,0,50,6,12,1,0,0,0,1,0,13:27,0:02,0:09
2018020342,8474098,Colton Sceviour,Florida Panthers,C,14:34,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,12:02,0:00,2:32
2018020342,8475760,Nick Bjugstad,Florida Panthers,C,14:50,0,0,2,6,0,0,0,30.77,4,13,0,1,0,0,0,0,14:10,0:40,0:00
2018020342,8480955,Bogdan Kiselevich,Florida Panthers,D,19:08,0,0,1,5,0,0,0,NA,0,0,1,0,0,0,1,-1,17:08,0:02,1:58
2018020342,8478843,Denis Malgin,Florida Panthers,C,11:35,0,0,1,3,0,0,0,NA,0,0,0,1,0,0,0,0,11:35,0:00,0:00
2018020342,8477996,Juho Lammikko,Florida Panthers,RW,9:42,0,0,2,0,0,0,0,50,2,4,2,0,0,0,0,0,7:36,0:00,2:06
2018020342,8476456,Jonathan Huberdeau,Florida Panthers,LW,16:54,0,0,0,1,0,0,0,NA,0,0,1,0,0,0,0,-1,15:15,1:39,0:00
2018020342,8475796,Mark Pysyk,Florida Panthers,D,19:11,0,0,0,3,0,0,2,NA,0,0,1,2,0,0,1,0,18:22,0:00,0:49
2018020342,8477346,MacKenzie Weegar,Florida Panthers,D,18:55,0,0,3,5,0,0,0,NA,0,0,1,0,0,0,1,-2,17:00,0:02,1:53
2018020342,8478366,Frank Vatrano,Florida Panthers,C,13:34,0,0,4,0,0,0,0,NA,0,0,2,0,0,0,3,-1,12:43,0:42,0:09
2018020342,8478211,Dryden Hunt,Florida Panthers,LW,8:01,0,0,1,1,0,0,0,NA,0,0,0,0,0,0,0,0,8:01,0:00,0:00
2018020342,8477493,Aleksander Barkov,Florida Panthers,C,22:33,0,0,2,1,0,0,0,57.69,15,26,5,0,0,0,1,-2,18:58,1:18,2:17
