game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020044,8470616,Ryan Kesler,Anaheim Ducks,C,16:54,0,1,3,2,0,0,0,47.37,9,19,0,2,0,0,0,0,12:45,2:59,1:10
2018020044,8480031,Max Comtois,Anaheim Ducks,LW,15:46,0,0,2,3,0,0,0,0,0,1,0,1,0,0,2,-1,13:40,2:06,0:00
2018020044,8477969,Marcus Pettersson,Anaheim Ducks,D,12:01,1,0,0,2,0,0,0,NA,0,0,0,1,0,0,1,1,11:36,0:00,0:25
2018020044,8475764,Cam Fowler,Anaheim Ducks,D,24:53,0,0,1,0,0,0,0,NA,0,0,1,0,0,0,3,0,19:27,3:28,1:58
2018020044,8477986,Brandon Montour,Anaheim Ducks,D,25:26,0,0,1,2,0,0,0,NA,0,0,0,1,0,0,3,0,20:44,2:25,2:17
2018020044,8476854,Hampus Lindholm,Anaheim Ducks,D,25:38,1,0,2,0,0,0,0,NA,0,0,1,4,0,0,1,0,20:41,2:18,2:39
2018020044,8477205,Andrej Sustr,Anaheim Ducks,D,12:44,0,0,1,0,0,0,2,NA,0,0,0,0,0,0,2,1,12:19,0:00,0:25
2018020044,8471699,Andrew Cogliano,Anaheim Ducks,LW,15:55,1,0,4,0,0,0,0,100,1,1,0,0,0,0,1,2,13:32,0:19,2:04
2018020044,8478873,Troy Terry,Anaheim Ducks,RW,14:08,0,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,12:12,1:56,0:00
2018020044,8476312,Josh Manson,Anaheim Ducks,D,21:15,0,0,0,5,0,0,0,NA,0,0,1,1,0,0,1,0,18:25,0:30,2:20
2018020044,8474641,Adam Henrique,Anaheim Ducks,C,15:04,0,0,3,1,0,0,2,44.44,4,9,0,0,0,0,0,0,12:47,2:17,0:00
2018020044,8480748,Kiefer Sherwood,Anaheim Ducks,RW,14:06,0,0,1,1,0,0,0,NA,0,0,0,0,0,0,1,1,12:39,0:00,1:27
2018020044,8476043,Ben Street,Anaheim Ducks,C,15:16,0,1,4,0,0,0,0,NA,0,0,0,0,0,0,1,1,12:19,0:30,2:27
2018020044,8476483,Rickard Rakell,Anaheim Ducks,C,15:29,0,0,0,3,0,0,0,100,3,3,0,2,0,0,1,0,12:25,3:04,0:00
2018020044,8475164,Jakob Silfverberg,Anaheim Ducks,RW,16:09,0,0,1,0,0,0,2,NA,0,0,0,0,0,0,0,0,13:24,2:38,0:07
2018020044,8480806,Isac Lundestrom,Anaheim Ducks,C,16:11,0,0,1,0,0,0,0,30,3,10,1,2,0,0,1,1,15:07,0:30,0:34
2018020044,8479351,Sam Steel,Anaheim Ducks,C,17:29,0,0,0,1,0,0,0,57.14,4,7,0,0,0,0,0,-1,14:28,3:01,0:00
2018020044,8477240,Carter Rowney,Anaheim Ducks,RW,15:22,0,0,0,7,0,0,0,0,0,2,0,2,0,0,1,0,12:18,0:49,2:15
2018020044,8471769,Niklas Hjalmarsson,Arizona Coyotes,D,19:38,1,0,0,0,0,0,0,NA,0,0,0,2,0,1,2,1,15:41,0:00,3:57
2018020044,8474613,Derek Stepan,Arizona Coyotes,C,19:26,0,0,3,1,0,0,2,44.44,8,18,1,1,0,0,1,-1,16:01,2:25,1:00
2018020044,8475209,Richard Panik,Arizona Coyotes,RW,19:28,1,0,4,1,0,1,0,NA,0,0,0,0,0,0,0,-1,16:20,2:25,0:43
2018020044,8477943,Brendan Perlini,Arizona Coyotes,LW,13:21,0,0,1,0,0,0,2,NA,0,0,0,0,0,0,0,0,11:14,2:07,0:00
2018020044,8470755,Brad Richardson,Arizona Coyotes,C,14:50,0,1,7,1,0,0,0,54.55,6,11,0,0,1,0,1,1,12:22,0:00,2:28
2018020044,8474218,Jason Demers,Arizona Coyotes,D,18:06,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,1,-1,16:17,0:00,1:49
2018020044,8473546,Michael Grabner,Arizona Coyotes,RW,13:54,1,0,3,0,0,0,0,100,1,1,0,0,0,1,0,1,11:09,0:00,2:45
2018020044,8474131,Mario Kempe,Arizona Coyotes,RW,11:17,0,0,1,2,0,0,0,50,1,2,0,0,0,0,1,0,9:11,0:00,2:06
2018020044,8476994,Vinnie Hinostroza,Arizona Coyotes,C,17:24,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,-1,15:13,2:11,0:00
2018020044,8475246,Kevin Connauton,Arizona Coyotes,D,20:50,0,0,2,1,0,0,0,NA,0,0,0,1,0,0,3,1,17:29,0:00,3:21
2018020044,8471274,Alex Goligoski,Arizona Coyotes,D,21:30,0,0,0,0,0,0,0,NA,0,0,0,2,0,0,0,-1,19:37,1:21,0:32
2018020044,8478474,Lawson Crouse,Arizona Coyotes,LW,11:25,0,0,2,1,0,0,0,NA,0,0,0,1,0,0,0,0,9:07,0:00,2:18
2018020044,8478440,Dylan Strome,Arizona Coyotes,C,17:28,0,1,1,0,1,0,0,71.43,10,14,0,2,0,0,0,-1,13:55,3:21,0:12
2018020044,8478432,Christian Fischer,Arizona Coyotes,RW,15:43,0,0,5,0,0,0,0,NA,0,0,0,1,0,0,0,-1,13:32,2:11,0:00
2018020044,8479343,Clayton Keller,Arizona Coyotes,C,19:30,1,0,2,0,0,1,2,40,2,5,1,0,0,0,0,-1,16:39,2:51,0:00
2018020044,8475171,Oliver Ekman-Larsson,Arizona Coyotes,D,25:00,0,0,3,2,0,0,0,NA,0,0,0,0,0,0,0,-1,19:26,3:41,1:53
2018020044,8476393,Nick Cousins,Arizona Coyotes,C,15:52,0,0,3,3,0,0,0,NA,0,0,0,0,0,0,1,0,13:15,2:37,0:00
2018020044,8480950,Ilya Lyubushkin,Arizona Coyotes,D,14:39,0,0,0,5,0,0,0,NA,0,0,1,1,0,0,1,-1,14:39,0:00,0:00
