game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020506,8476934,Brock McGinn,Carolina Hurricanes,Arizona Coyotes,LW,9:26,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,7:01,0:36,1:49
2018020506,8476858,Phillip Di Giuseppe,Carolina Hurricanes,Arizona Coyotes,LW,14:52,0,0,2,5,0,0,0,NA,0,0,1,1,0,0,0,1,14:27,0:25,0:00
2018020506,8476958,Jaccob Slavin,Carolina Hurricanes,Arizona Coyotes,D,23:35,0,0,1,1,0,0,0,NA,0,0,3,0,0,0,0,0,19:48,2:54,0:53
2018020506,8477998,Warren Foegele,Carolina Hurricanes,Arizona Coyotes,LW,13:17,0,1,2,4,0,0,0,NA,0,0,1,1,0,0,0,1,11:32,0:30,1:15
2018020506,8478427,Sebastian Aho,Carolina Hurricanes,Arizona Coyotes,C,18:31,0,1,3,5,0,0,2,83.33,10,12,0,2,0,0,1,1,14:31,4:00,0:00
2018020506,8475753,Justin Faulk,Carolina Hurricanes,Arizona Coyotes,D,21:26,1,0,2,2,0,0,0,NA,0,0,0,0,0,0,1,2,14:35,5:01,1:50
2018020506,8476921,Jordan Martinook,Carolina Hurricanes,Arizona Coyotes,LW,13:49,0,0,1,3,0,0,0,NA,0,0,1,0,0,0,2,1,12:34,0:00,1:15
2018020506,8476437,Victor Rask,Carolina Hurricanes,Arizona Coyotes,C,11:46,0,0,1,1,0,0,0,37.5,3,8,3,0,0,0,0,0,7:57,3:49,0:00
2018020506,8477845,Trevor van Riemsdyk,Carolina Hurricanes,Arizona Coyotes,D,15:14,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,14:43,0:10,0:21
2018020506,8477488,Brett Pesce,Carolina Hurricanes,Arizona Coyotes,D,19:40,1,0,0,1,0,0,2,NA,0,0,1,1,0,0,2,1,17:50,1:06,0:44
2018020506,8475177,Calvin de Haan,Carolina Hurricanes,Arizona Coyotes,D,18:38,2,0,4,5,0,0,0,NA,0,0,3,1,0,0,1,3,15:48,0:51,1:59
2018020506,8478027,Lucas Wallmark,Carolina Hurricanes,Arizona Coyotes,C,19:09,0,0,1,2,0,0,0,60,9,15,0,0,0,0,1,1,14:16,3:04,1:49
2018020506,8476882,Teuvo Teravainen,Carolina Hurricanes,Arizona Coyotes,LW,17:24,1,0,1,1,0,0,0,NA,0,0,1,0,0,0,0,1,13:23,4:01,0:00
2018020506,8479511,Janne Kuokkanen,Carolina Hurricanes,Arizona Coyotes,LW,15:47,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,11:16,4:31,0:00
2018020506,8478056,Clark Bishop,Carolina Hurricanes,Arizona Coyotes,C,13:49,0,0,0,6,0,0,0,50,7,14,0,0,0,0,0,1,13:28,0:21,0:00
2018020506,8476462,Dougie Hamilton,Carolina Hurricanes,Arizona Coyotes,D,18:35,0,0,1,5,0,0,2,NA,0,0,0,0,0,0,2,0,15:10,3:04,0:21
2018020506,8468508,Justin Williams,Carolina Hurricanes,Arizona Coyotes,RW,15:45,1,0,2,5,0,0,0,0,0,1,4,0,0,0,1,1,12:32,3:13,0:00
