game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020334,8470619,Brian Boyle,New Jersey Devils,C,11:34,0,1,3,5,0,0,0,100,1,1,2,0,0,0,0,0,9:17,1:00,1:17
2018020334,8476923,Damon Severson,New Jersey Devils,D,22:26,0,0,0,2,0,0,0,NA,0,0,1,1,0,0,1,-1,21:26,1:00,0:00
2018020334,8477509,Mirco Mueller,New Jersey Devils,D,15:39,0,0,0,0,0,0,0,NA,0,0,0,2,0,0,0,-2,14:18,0:05,1:16
2018020334,8471233,Travis Zajac,New Jersey Devils,C,20:03,0,0,2,2,0,0,0,53.85,7,13,0,0,0,0,0,-1,16:11,0:05,3:47
2018020334,8479407,Jesper Bratt,New Jersey Devils,LW,12:30,0,0,3,1,0,0,4,NA,0,0,2,0,0,0,0,-1,10:43,1:47,0:00
2018020334,8473933,Ben Lovejoy,New Jersey Devils,D,18:10,0,0,0,2,0,0,0,NA,0,0,1,0,0,0,2,0,13:26,0:00,4:44
2018020334,8477425,Miles Wood,New Jersey Devils,LW,11:19,0,0,5,2,0,0,0,NA,0,0,1,1,0,0,1,0,11:14,0:05,0:00
2018020334,8475149,Marcus Johansson,New Jersey Devils,LW,16:07,0,1,4,0,0,0,0,NA,0,0,0,0,0,0,1,0,15:03,1:04,0:00
2018020334,8472382,Andy Greene,New Jersey Devils,D,20:52,0,0,0,3,0,0,0,NA,0,0,2,1,0,0,2,0,16:03,0:05,4:44
2018020334,8478401,Pavel Zacha,New Jersey Devils,C,14:07,0,0,2,0,0,0,0,52.94,9,17,0,0,0,0,0,-2,10:54,1:00,2:13
2018020334,8477355,Will Butcher,New Jersey Devils,D,20:25,1,0,3,0,0,0,0,NA,0,0,0,0,0,0,0,2,18:08,2:17,0:00
2018020334,8477520,Jean-Sebastien Dea,New Jersey Devils,C,7:49,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-1,7:49,0:00,0:00
