game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020559,8470619,Brian Boyle,New Jersey Devils,C,15:25,0,0,1,0,0,0,0,33.33,1,3,1,1,0,0,0,0,9:27,3:51,2:07
2018020559,8476923,Damon Severson,New Jersey Devils,D,20:59,0,0,3,0,0,0,2,NA,0,0,0,0,0,0,0,0,19:24,0:29,1:06
2018020559,8471233,Travis Zajac,New Jersey Devils,C,17:44,0,0,0,0,0,0,2,71.43,10,14,0,1,0,0,0,-2,12:02,2:37,3:05
2018020559,8479407,Jesper Bratt,New Jersey Devils,LW,11:24,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,9:53,0:44,0:47
2018020559,8473933,Ben Lovejoy,New Jersey Devils,D,17:57,0,0,6,1,0,0,0,NA,0,0,0,0,0,0,0,0,12:03,0:00,5:54
2018020559,8477425,Miles Wood,New Jersey Devils,LW,11:04,0,0,4,5,0,0,0,NA,0,0,0,0,0,0,0,-2,11:04,0:00,0:00
2018020559,8471226,Drew Stafford,New Jersey Devils,RW,9:57,0,0,1,0,0,0,2,NA,0,0,0,0,0,0,1,0,9:57,0:00,0:00
2018020559,8472382,Andy Greene,New Jersey Devils,D,20:57,0,0,3,0,0,0,0,NA,0,0,1,2,0,0,2,0,16:14,0:00,4:43
2018020559,8478401,Pavel Zacha,New Jersey Devils,C,12:07,0,0,0,0,0,0,0,64.29,9,14,0,0,0,0,0,0,8:41,0:29,2:57
2018020559,8477961,John Quenneville,New Jersey Devils,C,7:52,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,7:52,0:00,0:00
2018020559,8477355,Will Butcher,New Jersey Devils,D,22:09,0,0,3,0,0,0,0,NA,0,0,0,1,0,0,0,-1,17:13,3:51,1:05
