game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020667,8466138,Joe Thornton,San Jose Sharks,Edmonton Oilers,C,15:37,0,1,1,0,0,0,0,80,4,5,0,0,0,0,0,1,14:00,1:37,0:00
2018020667,8470613,Brent Burns,San Jose Sharks,Edmonton Oilers,D,25:17,1,1,4,0,1,0,0,NA,0,0,1,1,0,0,1,2,19:28,4:28,1:21
2018020667,8480160,Radim Simek,San Jose Sharks,Edmonton Oilers,D,20:14,0,0,1,4,0,0,0,NA,0,0,0,0,0,0,0,1,18:53,0:00,1:21
2018020667,8470794,Joe Pavelski,San Jose Sharks,Edmonton Oilers,C,19:47,0,0,3,0,0,0,0,53.33,8,15,0,3,0,0,0,0,15:25,3:10,1:12
2018020667,8475834,Marcus Sorensen,San Jose Sharks,Edmonton Oilers,LW,15:24,0,1,1,2,0,0,0,NA,0,0,0,2,0,0,0,1,14:17,0:00,1:07
2018020667,8475841,Tim Heed,San Jose Sharks,Edmonton Oilers,D,15:31,1,0,2,1,0,0,2,NA,0,0,0,1,0,0,0,0,15:14,0:17,0:00
2018020667,8475820,Joonas Donskoi,San Jose Sharks,Edmonton Oilers,RW,11:10,0,2,3,1,0,0,0,NA,0,0,1,0,0,0,0,3,10:58,0:12,0:00
2018020667,8476624,Barclay Goodrow,San Jose Sharks,Edmonton Oilers,RW,11:43,1,0,1,4,0,0,0,50,4,8,0,0,0,0,2,0,11:01,0:00,0:42
2018020667,8474578,Erik Karlsson,San Jose Sharks,Edmonton Oilers,D,23:45,3,0,5,0,0,1,0,NA,0,0,1,1,0,0,1,3,16:17,4:36,2:52
2018020667,8477922,Melker Karlsson,San Jose Sharks,Edmonton Oilers,C,11:39,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,10:28,0:00,1:11
2018020667,8474053,Logan Couture,San Jose Sharks,Edmonton Oilers,C,17:03,0,0,1,2,0,0,2,63.64,7,11,2,0,0,0,1,0,12:45,2:48,1:30
2018020667,8478414,Timo Meier,San Jose Sharks,Edmonton Oilers,RW,15:16,2,0,1,1,0,1,0,NA,0,0,1,1,0,0,0,2,13:45,1:31,0:00
2018020667,8475455,Brenden Dillon,San Jose Sharks,Edmonton Oilers,D,20:51,1,0,1,1,0,0,0,NA,0,0,1,0,0,0,1,3,17:51,0:08,2:52
2018020667,8475169,Evander Kane,San Jose Sharks,Edmonton Oilers,LW,15:50,1,2,7,1,0,0,0,50,1,2,0,1,0,0,0,3,13:52,1:43,0:15
