game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020231,8471768,Tom Pyatt,Ottawa Senators,Vegas Golden Knights,LW,10:46,0,0,0,2,0,0,0,40,2,5,0,0,0,0,0,-1,9:34,0:00,1:12
2018020231,8476919,Chris Tierney,Ottawa Senators,Vegas Golden Knights,C,21:40,1,0,1,0,0,0,0,50,7,14,1,0,0,0,0,1,19:17,1:49,0:34
2018020231,8476879,Cody Ceci,Ottawa Senators,Vegas Golden Knights,D,21:59,0,0,1,2,0,0,0,NA,0,0,0,1,0,0,4,0,20:57,0:00,1:02
2018020231,8475913,Mark Stone,Ottawa Senators,Vegas Golden Knights,RW,21:57,1,0,4,0,0,0,0,NA,0,0,2,0,0,0,1,2,19:29,2:11,0:17
2018020231,8477426,Nick Paul,Ottawa Senators,Vegas Golden Knights,LW,5:40,0,0,1,3,0,0,0,25,1,4,0,0,0,0,1,0,5:40,0:00,0:00
2018020231,8474697,Mark Borowiecki,Ottawa Senators,Vegas Golden Knights,D,11:30,1,0,2,5,0,0,5,NA,0,0,0,0,0,0,1,0,9:59,0:00,1:31
2018020231,8475227,Chris Wideman,Ottawa Senators,Vegas Golden Knights,D,10:00,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,1,0,8:11,1:49,0:00
2018020231,8471676,Bobby Ryan,Ottawa Senators,Vegas Golden Knights,RW,22:25,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,20:14,2:11,0:00
2018020231,8478868,Christian Jaros,Ottawa Senators,Vegas Golden Knights,D,12:39,0,0,2,1,0,0,0,NA,0,0,0,1,0,0,0,-1,11:38,0:00,1:01
2018020231,8476288,Ryan Dzingel,Ottawa Senators,Vegas Golden Knights,LW,21:06,0,1,2,1,0,0,0,75,3,4,0,0,0,0,1,1,19:17,1:49,0:00
2018020231,8478400,Colin White,Ottawa Senators,Vegas Golden Knights,C,15:45,0,0,3,0,0,0,0,44.44,8,18,0,0,0,0,0,-1,13:00,2:11,0:34
2018020231,8480801,Brady Tkachuk,Ottawa Senators,Vegas Golden Knights,LW,14:07,0,0,1,5,0,0,0,NA,0,0,0,0,0,0,3,0,14:07,0:00,0:00
2018020231,8478469,Thomas Chabot,Ottawa Senators,Vegas Golden Knights,D,28:49,1,1,5,3,0,0,2,NA,0,0,1,2,0,0,3,0,26:35,2:14,0:00
2018020231,8475168,Matt Duchene,Ottawa Senators,Vegas Golden Knights,C,22:17,0,1,4,0,0,0,0,58.33,14,24,1,0,0,0,1,1,19:49,2:11,0:17
2018020231,8475175,Magnus Paajarvi,Ottawa Senators,Vegas Golden Knights,LW,9:51,0,0,0,2,0,0,0,NA,0,0,1,1,0,0,2,-1,8:39,0:00,1:12
2018020231,8479320,Maxime Lajoie,Ottawa Senators,Vegas Golden Knights,D,14:15,0,0,1,0,0,0,0,NA,0,0,0,3,0,0,2,0,12:29,1:46,0:00
2018020231,8476331,Dylan DeMelo,Ottawa Senators,Vegas Golden Knights,D,18:23,0,0,0,3,0,0,0,NA,0,0,1,1,0,0,2,1,17:51,0:00,0:32
2018020231,8474571,Mikkel Boedker,Ottawa Senators,Vegas Golden Knights,LW,17:53,0,0,0,0,0,0,2,NA,0,0,0,1,0,0,2,-2,16:04,1:49,0:00
2018020231,8471817,Ryan Reaves,Vegas Golden Knights,Ottawa Senators,RW,11:28,1,0,1,5,0,0,5,100,2,2,1,0,0,0,0,2,10:58,0:30,0:00
2018020231,8476539,Jonathan Marchessault,Vegas Golden Knights,Ottawa Senators,C,19:11,0,1,5,3,1,0,0,28.57,2,7,0,0,0,0,0,-1,17:38,1:33,0:00
2018020231,8476617,Tomas Hyka,Vegas Golden Knights,Ottawa Senators,RW,8:47,0,0,2,1,0,0,0,NA,0,0,1,0,0,0,0,-1,8:17,0:30,0:00
2018020231,8477949,Alex Tuch,Vegas Golden Knights,Ottawa Senators,RW,17:23,2,0,2,1,0,1,0,100,1,1,0,0,0,0,1,1,15:50,1:33,0:00
2018020231,8475236,Cody Eakin,Vegas Golden Knights,Ottawa Senators,C,16:56,1,0,2,0,0,0,0,42.11,8,19,0,0,0,0,1,1,16:56,0:00,0:00
2018020231,8477447,Shea Theodore,Vegas Golden Knights,Ottawa Senators,D,20:24,0,1,4,0,1,0,0,NA,0,0,0,0,0,0,1,-1,18:59,0:30,0:55
2018020231,8477931,Tomas Nosek,Vegas Golden Knights,Ottawa Senators,LW,10:07,0,0,2,2,0,0,2,0,0,1,0,2,0,0,0,-1,8:50,0:00,1:17
2018020231,8476525,Colin Miller,Vegas Golden Knights,Ottawa Senators,D,25:21,2,0,2,0,0,1,0,NA,0,0,0,2,0,0,2,1,21:59,1:33,1:49
2018020231,8474207,Nick Holden,Vegas Golden Knights,Ottawa Senators,D,22:11,0,1,1,2,0,0,0,NA,0,0,0,0,0,0,0,0,20:00,0:00,2:11
2018020231,8477846,Ryan Carpenter,Vegas Golden Knights,Ottawa Senators,C,8:51,0,0,2,0,0,0,0,40,2,5,0,0,0,0,0,-2,8:03,0:00,0:48
2018020231,8476448,William Karlsson,Vegas Golden Knights,Ottawa Senators,C,18:59,1,0,4,1,0,1,0,60,12,20,0,0,0,0,1,-1,16:37,0:30,1:52
2018020231,8476779,Brad Hunt,Vegas Golden Knights,Ottawa Senators,D,12:25,1,0,0,0,0,1,0,NA,0,0,1,1,0,0,0,0,11:55,0:30,0:00
2018020231,8475188,Brayden McNabb,Vegas Golden Knights,Ottawa Senators,D,23:24,0,0,1,1,0,0,2,NA,0,0,0,1,0,0,4,1,22:18,0:00,1:06
2018020231,8475750,Jon Merrill,Vegas Golden Knights,Ottawa Senators,D,14:45,0,0,1,2,0,0,0,NA,0,0,0,0,0,0,1,-1,12:46,0:00,1:59
2018020231,8477930,Pierre-Edouard Bellemare,Vegas Golden Knights,Ottawa Senators,C,14:39,1,1,3,0,0,0,0,50,7,14,0,1,0,0,2,1,12:31,0:00,2:08
2018020231,8477478,William Carrier,Vegas Golden Knights,Ottawa Senators,LW,10:13,0,1,5,4,0,0,0,NA,0,0,0,1,0,0,0,1,10:13,0:00,0:00
2018020231,8474157,Max Pacioretty,Vegas Golden Knights,Ottawa Senators,LW,20:13,0,0,2,4,0,0,0,100,1,1,1,0,0,0,0,1,18:25,1:33,0:15
2018020231,8475191,Reilly Smith,Vegas Golden Knights,Ottawa Senators,RW,20:43,0,0,3,2,0,0,0,NA,0,0,0,0,0,0,0,-1,17:30,1:33,1:40
