game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020411,8480172,Jan Rutta,Chicago Blackhawks,Calgary Flames,D,16:39,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,13:52,0:00,2:47,NA
2018020411,8470607,Brent Seabrook,Chicago Blackhawks,Calgary Flames,D,17:57,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,11:07,1:41,5:09,NA
2018020411,8477943,Brendan Perlini,Chicago Blackhawks,Calgary Flames,LW,6:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:08,0:00,0:00,NA
2018020411,8473604,Jonathan Toews,Chicago Blackhawks,Calgary Flames,C,23:20,0,1,1,0,0,0,0,16,27,1,0,0,0,0,0,12:50,5:07,5:23,59.26
2018020411,8470543,Chris Kunitz,Chicago Blackhawks,Calgary Flames,LW,4:01,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,4:01,0:00,0:00,NA
2018020411,8476438,Brandon Saad,Chicago Blackhawks,Calgary Flames,LW,18:31,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,10:30,5:03,2:58,100
2018020411,8479337,Alex DeBrincat,Chicago Blackhawks,Calgary Flames,LW,15:31,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,10:02,5:29,0:00,NA
2018020411,8475430,Brandon Manning,Chicago Blackhawks,Calgary Flames,D,12:20,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,9:33,0:00,2:47,NA
2018020411,8470281,Duncan Keith,Chicago Blackhawks,Calgary Flames,D,24:02,0,0,0,2,0,0,0,0,0,2,1,0,0,4,0,19:08,0:04,4:50,NA
2018020411,8479657,Alexandre Fortin,Chicago Blackhawks,Calgary Flames,LW,10:36,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7:59,0:00,2:37,NA
2018020411,8474141,Patrick Kane,Chicago Blackhawks,Calgary Flames,RW,23:54,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,18:31,5:23,0:00,NA
2018020411,8475323,Marcus Kruger,Chicago Blackhawks,Calgary Flames,C,10:29,0,0,1,2,0,0,0,2,2,0,0,0,0,0,0,6:23,0:00,4:06,100
2018020411,8480946,Dominik Kahun,Chicago Blackhawks,Calgary Flames,C,16:10,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,14:23,1:47,0:00,100
2018020411,8473573,Artem Anisimov,Chicago Blackhawks,Calgary Flames,C,14:35,0,0,5,0,0,0,0,3,6,0,0,0,0,0,0,9:21,2:03,3:11,50
2018020411,8478440,Dylan Strome,Chicago Blackhawks,Calgary Flames,C,12:41,0,1,4,0,1,0,0,2,7,0,2,0,0,0,0,10:38,2:03,0:00,28.57
2018020411,8478055,Gustav Forsling,Chicago Blackhawks,Calgary Flames,D,19:47,0,0,2,0,0,0,2,0,0,0,3,0,0,1,0,13:16,1:59,4:32,NA
2018020411,8480144,David Kampf,Chicago Blackhawks,Calgary Flames,C,17:25,0,0,1,0,0,0,0,7,12,1,1,0,0,0,0,13:40,0:00,3:45,58.33
2018020411,8480035,Henri Jokiharju,Chicago Blackhawks,Calgary Flames,D,24:17,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,17:11,5:11,1:55,NA
2018020411,8470966,Mark Giordano,Calgary Flames,Chicago Blackhawks,D,25:45,0,0,4,4,0,0,0,0,0,1,2,0,0,4,0,16:49,4:47,4:09,NA
2018020411,8471707,James Neal,Calgary Flames,Chicago Blackhawks,LW,12:53,1,0,4,0,0,1,2,0,1,0,0,0,0,0,0,9:05,3:48,0:00,0
2018020411,8477903,Garnet Hathaway,Calgary Flames,Chicago Blackhawks,RW,9:41,0,0,1,2,0,0,5,0,1,1,1,0,0,2,0,5:25,0:46,3:30,0
2018020411,8477935,Sam Bennett,Calgary Flames,Chicago Blackhawks,C,16:04,0,0,1,2,0,0,4,0,1,0,0,0,0,1,0,12:16,3:48,0:00,0
2018020411,8474612,Travis Hamonic,Calgary Flames,Chicago Blackhawks,D,22:02,0,0,2,1,0,0,0,0,0,0,1,0,0,3,0,16:08,1:22,4:32,NA
2018020411,8474673,TJ Brodie,Calgary Flames,Chicago Blackhawks,D,20:42,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,17:32,1:48,1:22,NA
2018020411,8476873,Mark Jankowski,Calgary Flames,Chicago Blackhawks,C,11:12,0,0,0,0,0,0,0,3,8,0,0,0,0,2,0,7:46,1:46,1:40,37.5
2018020411,8474150,Mikael Backlund,Calgary Flames,Chicago Blackhawks,C,20:13,0,0,0,2,0,0,0,8,12,1,1,0,0,2,0,13:25,4:01,2:47,66.67
