game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020056,8476806,J.T. Brown,Minnesota Wild,RW,6:44,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6:44,0:00,0:00,NA
2018020056,8474716,Jared Spurgeon,Minnesota Wild,D,24:21,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,20:48,0:57,2:36,NA
2018020056,8470595,Eric Staal,Minnesota Wild,C,19:44,2,1,2,0,0,0,0,12,20,3,0,0,1,0,3,18:01,1:12,0:31,60
2018020056,8470600,Ryan Suter,Minnesota Wild,D,26:37,2,1,3,0,0,0,0,0,0,2,1,1,0,0,3,22:02,1:12,3:23,NA
2018020056,8470611,Eric Fehr,Minnesota Wild,C,10:37,0,0,1,1,0,0,2,4,10,1,0,0,0,0,0,8:33,0:00,2:04,40
2018020056,8475798,Mikael Granlund,Minnesota Wild,RW,19:06,0,0,1,1,0,0,2,0,2,1,0,0,0,0,0,17:44,1:12,0:10,0
2018020056,8475722,Jason Zucker,Minnesota Wild,LW,19:34,1,2,10,0,0,0,0,0,0,1,1,0,0,1,4,18:13,1:12,0:09,NA
2018020056,8475799,Nino Niederreiter,Minnesota Wild,RW,12:06,0,0,7,3,0,0,0,0,0,0,0,0,0,0,-1,10:46,1:12,0:08,NA
2018020056,8474688,Greg Pateryn,Minnesota Wild,D,13:54,0,0,0,1,0,0,0,0,0,0,0,0,0,3,-1,12:37,0:00,1:17,NA
2018020056,8475745,Charlie Coyle,Minnesota Wild,C,15:40,0,0,3,1,0,0,0,4,9,0,1,0,0,0,-1,11:33,0:57,3:10,44.44
2018020056,8470610,Zach Parise,Minnesota Wild,LW,19:05,2,0,3,0,0,0,0,0,1,0,0,0,1,1,1,17:57,0:57,0:11,0
2018020056,8476856,Matt Dumba,Minnesota Wild,D,25:50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,22:27,0:57,2:26,NA
2018020056,8478413,Jordan Greenway,Minnesota Wild,LW,14:35,1,0,1,1,0,0,0,1,4,1,0,0,0,0,0,14:35,0:00,0:00,25
2018020056,8476372,Nick Seeler,Minnesota Wild,D,11:28,0,0,0,2,0,0,0,0,0,0,0,0,0,1,-1,11:19,0:00,0:09,NA
2018020056,8475220,Marcus Foligno,Minnesota Wild,LW,9:26,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,7:30,0:00,1:56,100
2018020056,8476463,Jonas Brodin,Minnesota Wild,D,22:29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19:42,0:00,2:47,NA
2018020056,8478493,Joel Eriksson Ek,Minnesota Wild,C,12:29,0,0,4,2,0,0,0,2,3,0,0,0,0,0,0,10:25,0:00,2:04,66.67
2018020056,8469459,Mikko Koivu,Minnesota Wild,C,19:36,0,0,5,1,0,0,2,11,24,0,0,0,0,0,0,16:59,0:57,1:40,45.83
2018020056,8480172,Jan Rutta,Chicago Blackhawks,D,17:36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16:12,0:00,1:24,NA
2018020056,8470607,Brent Seabrook,Chicago Blackhawks,D,18:44,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,17:56,0:03,0:45,NA
2018020056,8476979,Erik Gustafsson,Chicago Blackhawks,D,20:12,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,18:50,1:22,0:00,NA
2018020056,8473604,Jonathan Toews,Chicago Blackhawks,C,19:06,2,0,2,1,0,0,0,16,27,0,0,0,0,0,1,14:44,3:54,0:28,59.26
2018020056,8470543,Chris Kunitz,Chicago Blackhawks,LW,9:06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-2,9:06,0:00,0:00,NA
2018020056,8476438,Brandon Saad,Chicago Blackhawks,LW,19:20,0,0,2,1,0,0,0,2,2,1,0,0,0,1,-1,16:37,2:07,0:36,100
2018020056,8479337,Alex DeBrincat,Chicago Blackhawks,RW,19:03,1,2,4,0,1,0,0,0,0,0,0,0,0,1,1,14:11,4:52,0:00,NA
2018020056,8475430,Brandon Manning,Chicago Blackhawks,D,16:11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15:32,0:03,0:36,NA
2018020056,8470281,Duncan Keith,Chicago Blackhawks,D,25:52,0,0,5,0,0,0,0,0,0,0,0,0,0,0,-3,20:15,4:04,1:33,NA
2018020056,8479657,Alexandre Fortin,Chicago Blackhawks,LW,8:49,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-2,8:49,0:00,0:00,NA
2018020056,8474141,Patrick Kane,Chicago Blackhawks,RW,23:31,1,0,4,0,0,1,0,0,0,1,1,0,0,0,0,19:42,3:49,0:00,NA
2018020056,8477951,Nick Schmaltz,Chicago Blackhawks,C,18:43,0,0,2,0,0,0,2,3,9,4,1,0,0,0,-1,16:19,2:24,0:00,33.33
2018020056,8475323,Marcus Kruger,Chicago Blackhawks,C,14:26,0,0,0,1,0,0,0,9,17,0,0,0,0,3,0,12:45,0:00,1:41,52.94
2018020056,8477401,John Hayden,Chicago Blackhawks,RW,10:55,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10:55,0:00,0:00,NA
2018020056,8480946,Dominik Kahun,Chicago Blackhawks,C,13:54,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,12:36,1:18,0:00,0
2018020056,8473573,Artem Anisimov,Chicago Blackhawks,C,13:41,0,0,0,0,0,0,0,8,14,1,1,0,0,0,-3,11:02,2:39,0:00,57.14
2018020056,8480144,David Kampf,Chicago Blackhawks,C,15:07,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,13:34,0:00,1:33,25
2018020056,8480035,Henri Jokiharju,Chicago Blackhawks,D,22:44,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-2,18:27,4:17,0:00,NA
