game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020026,8474717,Mark Barberio,Colorado Avalanche,D,13:55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,10:39,0:00,3:16,NA
2018020026,8473446,Erik Johnson,Colorado Avalanche,D,22:21,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,18:04,0:10,4:07,NA
2018020026,8477507,Nikita Zadorov,Colorado Avalanche,D,13:15,0,0,0,3,0,0,2,0,0,0,0,0,0,0,-2,11:45,0:00,1:30,NA
2018020026,8474569,Colin Wilson,Colorado Avalanche,C,12:36,0,2,2,0,1,0,0,2,5,1,0,0,0,0,0,10:56,1:40,0:00,40
2018020026,8480326,Sheldon Dries,Colorado Avalanche,C,6:44,0,0,2,4,0,0,0,0,0,1,0,0,0,1,0,6:44,0:00,0:00,NA
2018020026,8476442,Matt Nieto,Colorado Avalanche,LW,11:56,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,9:32,0:00,2:24,NA
2018020026,8476455,Gabriel Landeskog,Colorado Avalanche,LW,19:06,0,1,2,1,0,0,0,5,10,1,1,0,0,0,2,13:19,5:47,0:00,50
2018020026,8474685,Matt Calvert,Colorado Avalanche,LW,13:19,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,11:15,0:00,2:04,NA
2018020026,8477456,J.T. Compher,Colorado Avalanche,LW,10:57,0,1,2,1,0,0,4,7,10,0,0,0,0,0,1,8:15,1:19,1:23,70
2018020026,8475268,Gabriel Bourque,Colorado Avalanche,LW,9:28,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,7:46,0:00,1:42,100
2018020026,8477021,Alexander Kerfoot,Colorado Avalanche,C,14:50,2,0,4,0,0,1,0,0,0,0,0,0,0,1,0,13:30,1:20,0:00,NA
2018020026,8474013,Ian Cole,Colorado Avalanche,D,19:38,0,0,2,3,0,0,2,0,0,2,0,0,0,0,1,16:54,0:00,2:44,NA
2018020026,8475197,Tyson Barrie,Colorado Avalanche,D,21:09,0,0,3,0,0,0,0,0,0,2,1,0,0,1,0,15:11,5:58,0:00,NA
2018020026,8471262,Carl Soderberg,Colorado Avalanche,C,15:01,1,0,0,0,0,1,0,4,10,0,0,0,0,3,0,9:00,1:40,4:21,40
2018020026,8479398,Samuel Girard,Colorado Avalanche,D,22:37,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20:40,1:40,0:17,NA
2018020026,8478420,Mikko Rantanen,Colorado Avalanche,RW,20:45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14:58,5:47,0:00,NA
2018020026,8477492,Nathan MacKinnon,Colorado Avalanche,C,23:55,1,1,7,0,0,0,0,6,14,1,1,0,0,0,1,18:08,5:47,0:00,42.86
2018020026,8479370,Tyson Jost,Colorado Avalanche,C,18:31,0,0,0,0,0,0,0,4,9,0,0,0,0,1,0,12:24,6:07,0:00,44.44
2018020026,8476906,Shayne Gostisbehere,Philadelphia Flyers,D,22:05,0,0,4,1,0,0,0,0,0,0,0,0,0,4,-1,17:50,4:15,0:00,NA
2018020026,8473512,Claude Giroux,Philadelphia Flyers,C,20:21,1,0,2,0,0,0,0,8,14,0,0,0,0,0,0,16:04,4:05,0:12,57.14
2018020026,8477948,Travis Sanheim,Philadelphia Flyers,D,17:32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15:38,0:16,1:38,NA
2018020026,8474627,Jori Lehtera,Philadelphia Flyers,C,11:47,0,0,2,1,0,0,0,7,12,0,0,0,0,0,0,7:34,0:23,3:50,58.33
2018020026,8474037,James van Riemsdyk,Philadelphia Flyers,LW,5:13,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,3:55,1:18,0:00,100
2018020026,8478844,Mikhail Vorobyev,Philadelphia Flyers,C,11:36,0,1,3,0,0,0,0,2,7,0,0,0,0,0,1,10:00,1:36,0:00,28.57
2018020026,8478439,Travis Konecny,Philadelphia Flyers,C,14:34,1,0,2,1,0,0,2,0,0,1,0,0,0,0,0,12:52,1:36,0:06,NA
2018020026,8478500,Ivan Provorov,Philadelphia Flyers,D,26:56,0,0,2,0,0,0,0,0,0,0,1,0,0,3,-1,19:51,1:32,5:33,NA
2018020026,8476872,Scott Laughton,Philadelphia Flyers,C,13:47,0,0,2,2,0,0,2,1,1,0,0,0,0,1,-1,10:28,0:16,3:03,100
2018020026,8477850,Christian Folin,Philadelphia Flyers,D,14:09,0,0,3,4,0,0,2,0,0,0,1,0,0,3,0,12:53,0:00,1:16,NA
2018020026,8479974,Nolan Patrick,Philadelphia Flyers,C,14:40,0,0,1,1,0,0,0,6,13,0,0,0,0,1,-2,13:11,1:29,0:00,46.15
2018020026,8474161,Jakub Voracek,Philadelphia Flyers,RW,19:39,0,0,3,1,0,0,2,0,0,0,0,0,0,0,-3,15:34,4:05,0:00,NA
2018020026,8477462,Robert Hagg,Philadelphia Flyers,D,14:52,0,0,2,2,0,0,2,0,0,1,0,0,0,3,-1,13:44,0:10,0:58,NA
2018020026,8478067,Oskar Lindblom,Philadelphia Flyers,LW,13:04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,11:19,0:00,1:45,NA
2018020026,8476461,Sean Couturier,Philadelphia Flyers,C,22:00,0,1,4,0,0,0,0,5,11,0,0,0,0,1,0,15:01,4:05,2:54,45.45
2018020026,8473584,Andrew MacDonald,Philadelphia Flyers,D,19:05,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-1,13:18,0:18,5:29,NA
2018020026,8477290,Michael Raffl,Philadelphia Flyers,LW,12:48,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,9:44,0:16,2:48,NA
2018020026,8474190,Wayne Simmonds,Philadelphia Flyers,RW,14:40,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,10:35,4:05,0:00,NA
