game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020936,8470619,Brian Boyle,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8477919,Frederick Gaudreau,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8475218,Mattias Ekholm,Nashville Predators,Los Angeles Kings,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8476428,Rocco Grimaldi,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8475625,Matt Irwin,Nashville Predators,Los Angeles Kings,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8475714,Calle Jarnkrok,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8477715,Tyler Gaudet,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8476925,Colton Sissons,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8476887,Filip Forsberg,Nashville Predators,Los Angeles Kings,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8477942,Kevin Fiala,Nashville Predators,Los Angeles Kings,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8471657,Cody McLeod,Nashville Predators,Los Angeles Kings,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8474009,Nick Bonino,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8474600,Roman Josi,Nashville Predators,Los Angeles Kings,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8475793,Ryan Johansen,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8477451,Ryan Hartman,Nashville Predators,Los Angeles Kings,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8474134,Yannick Weber,Nashville Predators,Los Angeles Kings,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8474068,Kyle Turris,Nashville Predators,Los Angeles Kings,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8474056,P.K. Subban,Nashville Predators,Los Angeles Kings,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8475176,Ryan Ellis,Nashville Predators,Los Angeles Kings,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8469465,Dan Hamhuis,Nashville Predators,Los Angeles Kings,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8478042,Viktor Arvidsson,Nashville Predators,Los Angeles Kings,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8470604,Jeff Carter,Los Angeles Kings,Nashville Predators,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8470602,Dion Phaneuf,Los Angeles Kings,Nashville Predators,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8470606,Dustin Brown,Los Angeles Kings,Nashville Predators,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8471685,Anze Kopitar,Los Angeles Kings,Nashville Predators,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8475726,Tyler Toffoli,Los Angeles Kings,Nashville Predators,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8478911,Matt Roy,Los Angeles Kings,Nashville Predators,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8477960,Adrian Kempe,Los Angeles Kings,Nashville Predators,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8476894,Brendan Leipsic,Los Angeles Kings,Nashville Predators,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8478455,Austin Wagner,Los Angeles Kings,Nashville Predators,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8476983,Paul LaDue,Los Angeles Kings,Nashville Predators,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8474563,Drew Doughty,Los Angeles Kings,Nashville Predators,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8475762,Derek Forbort,Los Angeles Kings,Nashville Predators,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8473453,Trevor Lewis,Los Angeles Kings,Nashville Predators,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8474166,Alec Martinez,Los Angeles Kings,Nashville Predators,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8469454,Ilya Kovalchuk,Los Angeles Kings,Nashville Predators,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8477380,Jonny Brodzinski,Los Angeles Kings,Nashville Predators,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8475160,Kyle Clifford,Los Angeles Kings,Nashville Predators,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8478020,Michael Amadio,Los Angeles Kings,Nashville Predators,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8480113,Alex Iafallo,Los Angeles Kings,Nashville Predators,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8480147,Oscar Fantenberg,Los Angeles Kings,Nashville Predators,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020936,8480336,Sean Walker,Los Angeles Kings,Nashville Predators,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
