game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020937,8475906,John Klingberg,Dallas Stars,St. Louis Blues,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476439,Brett Ritchie,Dallas Stars,St. Louis Blues,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476902,Esa Lindell,Dallas Stars,St. Louis Blues,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8473994,Jamie Benn,Dallas Stars,St. Louis Blues,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476941,Connor Carrick,Dallas Stars,St. Louis Blues,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8478449,Roope Hintz,Dallas Stars,St. Louis Blues,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8471228,Alexander Radulov,Dallas Stars,St. Louis Blues,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8477945,Julius Honka,Dallas Stars,St. Louis Blues,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8477406,Mattias Janmark,Dallas Stars,St. Louis Blues,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476889,Radek Faksa,Dallas Stars,St. Louis Blues,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8471699,Andrew Cogliano,Dallas Stars,St. Louis Blues,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8471260,Blake Comeau,Dallas Stars,St. Louis Blues,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8471392,Roman Polak,Dallas Stars,St. Louis Blues,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8475794,Tyler Seguin,Dallas Stars,St. Louis Blues,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8477501,Valeri Nichushkin,Dallas Stars,St. Louis Blues,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476467,Jamie Oleksiak,Dallas Stars,St. Louis Blues,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8480769,Joel L'Esperance,Dallas Stars,St. Louis Blues,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8477450,Jason Dickinson,Dallas Stars,St. Louis Blues,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476166,Taylor Fedun,Dallas Stars,St. Louis Blues,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8469455,Jason Spezza,Dallas Stars,St. Louis Blues,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8480036,Miro Heiskanen,Dallas Stars,St. Louis Blues,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476907,Mackenzie MacEachern,St. Louis Blues,Dallas Stars,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8475768,Jaden Schwartz,St. Louis Blues,Dallas Stars,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8471761,Chris Butler,St. Louis Blues,Dallas Stars,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8474565,Alex Pietrangelo,St. Louis Blues,Dallas Stars,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476897,Oskar Sundqvist,St. Louis Blues,Dallas Stars,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8477964,Ivan Barbashev,St. Louis Blues,Dallas Stars,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8475765,Vladimir Tarasenko,St. Louis Blues,Dallas Stars,RW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8470257,Alexander Steen,St. Louis Blues,Dallas Stars,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8478407,Vince Dunn,St. Louis Blues,Dallas Stars,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8477952,Robby Fabbri,St. Louis Blues,Dallas Stars,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8475158,Ryan O'Reilly,St. Louis Blues,Dallas Stars,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8474145,Robert Bortuzzo,St. Louis Blues,Dallas Stars,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8474034,Pat Maroon,St. Louis Blues,Dallas Stars,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8475098,Tyler Bozak,St. Louis Blues,Dallas Stars,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476441,Joel Edmundson,St. Louis Blues,Dallas Stars,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8470151,Jay Bouwmeester,St. Louis Blues,Dallas Stars,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8476892,Colton Parayko,St. Louis Blues,Dallas Stars,D,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8475170,Brayden Schenn,St. Louis Blues,Dallas Stars,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8477482,Zach Sanford,St. Louis Blues,Dallas Stars,LW,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
2018020937,8480023,Robert Thomas,St. Louis Blues,Dallas Stars,C,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00,0:00,0:00
