game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020190,8470604,Jeff Carter,Los Angeles Kings,Philadelphia Flyers,C,17:19,1,1,3,1,1,0,0,60,9,15,0,0,0,0,0,0,12:12,5:07,0:00
2018020190,8470602,Dion Phaneuf,Los Angeles Kings,Philadelphia Flyers,D,16:25,0,0,1,5,0,0,0,NA,0,0,0,1,0,0,1,-2,16:03,0:22,0:00
2018020190,8470606,Dustin Brown,Los Angeles Kings,Philadelphia Flyers,RW,22:03,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,-2,16:31,5:07,0:25
2018020190,8471685,Anze Kopitar,Los Angeles Kings,Philadelphia Flyers,C,22:48,1,0,3,1,0,1,0,69.57,16,23,0,0,0,0,0,-2,16:32,5:07,1:09
2018020190,8475726,Tyler Toffoli,Los Angeles Kings,Philadelphia Flyers,RW,15:19,1,0,1,1,0,0,0,NA,0,0,0,0,0,0,0,-1,13:11,2:08,0:00
2018020190,8470775,Nate Thompson,Los Angeles Kings,Philadelphia Flyers,C,10:53,0,0,1,1,0,0,0,75,6,8,1,0,0,0,0,0,10:02,0:00,0:51
2018020190,8476871,Tanner Pearson,Los Angeles Kings,Philadelphia Flyers,LW,12:19,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,-2,11:09,1:10,0:00
2018020190,8477960,Adrian Kempe,Los Angeles Kings,Philadelphia Flyers,C,14:48,0,0,2,0,0,0,0,45.45,5,11,0,0,0,0,0,-2,12:10,1:47,0:51
2018020190,8478455,Austin Wagner,Los Angeles Kings,Philadelphia Flyers,LW,7:29,0,0,0,2,0,0,0,NA,0,0,0,1,0,0,0,0,7:29,0:00,0:00
2018020190,8474162,Jake Muzzin,Los Angeles Kings,Philadelphia Flyers,D,22:29,0,0,2,4,0,0,0,NA,0,0,0,0,0,0,0,-1,20:31,1:13,0:45
2018020190,8474563,Drew Doughty,Los Angeles Kings,Philadelphia Flyers,D,30:19,0,0,0,3,0,0,0,NA,0,0,0,3,0,0,1,-1,23:17,5:47,1:15
2018020190,8475762,Derek Forbort,Los Angeles Kings,Philadelphia Flyers,D,15:04,0,0,0,1,0,0,0,NA,0,0,0,1,0,0,2,-1,13:49,0:00,1:15
2018020190,8473453,Trevor Lewis,Los Angeles Kings,Philadelphia Flyers,C,14:00,0,0,0,0,0,0,0,NA,0,0,1,2,0,0,1,-1,12:54,0:22,0:44
2018020190,8474166,Alec Martinez,Los Angeles Kings,Philadelphia Flyers,D,23:38,0,0,3,0,0,0,0,NA,0,0,0,2,0,0,3,-1,21:03,1:50,0:45
2018020190,8469454,Ilya Kovalchuk,Los Angeles Kings,Philadelphia Flyers,LW,20:25,1,1,2,1,0,1,0,NA,0,0,0,1,0,0,0,-1,14:01,6:24,0:00
2018020190,8475160,Kyle Clifford,Los Angeles Kings,Philadelphia Flyers,LW,10:01,0,0,0,2,0,0,2,NA,0,0,0,0,0,0,0,0,10:01,0:00,0:00
2018020190,8480113,Alex Iafallo,Los Angeles Kings,Philadelphia Flyers,LW,16:57,0,0,3,0,0,0,0,NA,0,0,0,0,0,0,0,-2,15:16,1:41,0:00
2018020190,8480336,Sean Walker,Los Angeles Kings,Philadelphia Flyers,D,6:03,0,0,2,1,0,0,0,NA,0,0,1,0,0,0,0,-2,6:03,0:00,0:00
