game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020326,8477919,Frederick Gaudreau,Nashville Predators,St. Louis Blues,C,6:59,0,1,3,0,0,0,0,42.86,3,7,0,0,0,0,0,2,6:59,0:00,0:00
2018020326,8475218,Mattias Ekholm,Nashville Predators,St. Louis Blues,D,23:40,0,0,1,0,0,0,2,NA,0,0,0,2,0,0,1,0,18:00,2:25,3:15
2018020326,8475868,Anthony Bitetto,Nashville Predators,St. Louis Blues,D,10:37,1,0,2,6,0,0,2,NA,0,0,0,0,0,0,1,2,10:17,0:00,0:20
2018020326,8475714,Calle Jarnkrok,Nashville Predators,St. Louis Blues,C,16:44,0,0,1,0,0,0,0,100,1,1,0,0,0,0,2,0,11:19,1:51,3:34
2018020326,8476925,Colton Sissons,Nashville Predators,St. Louis Blues,C,16:25,0,0,2,0,0,0,2,58.33,7,12,2,1,0,0,1,0,12:36,2:13,1:36
2018020326,8475225,Craig Smith,Nashville Predators,St. Louis Blues,RW,13:40,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,11:00,2:32,0:08
2018020326,8476887,Filip Forsberg,Nashville Predators,St. Louis Blues,LW,17:26,0,1,7,0,0,0,0,NA,0,0,4,1,1,0,1,1,13:33,2:28,1:25
2018020326,8476447,Miikka Salomaki,Nashville Predators,St. Louis Blues,RW,6:57,0,0,2,4,0,0,0,NA,0,0,1,0,0,0,0,2,6:57,0:00,0:00
2018020326,8477942,Kevin Fiala,Nashville Predators,St. Louis Blues,LW,13:44,0,0,4,1,0,0,0,NA,0,0,2,1,0,0,0,1,13:33,0:11,0:00
2018020326,8474009,Nick Bonino,Nashville Predators,St. Louis Blues,C,17:02,0,0,1,0,0,0,2,55.56,5,9,1,1,0,0,1,-1,12:43,2:10,2:09
