game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020503,8473446,Erik Johnson,Colorado Avalanche,Dallas Stars,D,19:07,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,15:12,0:17,3:38,NA
2018020503,8477507,Nikita Zadorov,Colorado Avalanche,Dallas Stars,D,14:53,0,0,1,4,0,0,0,0,0,0,2,0,0,1,1,13:32,0:00,1:21,NA
2018020503,8474569,Colin Wilson,Colorado Avalanche,Dallas Stars,C,10:51,0,0,1,0,0,0,0,2,4,0,0,0,0,0,-2,7:10,3:41,0:00,50
2018020503,8475747,Patrik Nemeth,Colorado Avalanche,Dallas Stars,D,17:59,0,0,0,4,0,0,0,0,0,0,0,0,0,2,-1,14:09,0:00,3:50,NA
2018020503,8476442,Matt Nieto,Colorado Avalanche,Dallas Stars,LW,15:20,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,12:31,0:00,2:49,NA
2018020503,8477413,Sven Andrighetto,Colorado Avalanche,Dallas Stars,RW,14:43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12:15,2:28,0:00,NA
2018020503,8476455,Gabriel Landeskog,Colorado Avalanche,Dallas Stars,LW,20:38,0,2,5,1,1,0,0,10,14,2,0,0,0,1,2,13:05,6:24,1:09,71.43
2018020503,8474685,Matt Calvert,Colorado Avalanche,Dallas Stars,LW,16:12,0,1,4,0,0,0,0,1,3,0,0,0,0,0,0,12:36,1:49,1:47,33.33
2018020503,8477456,J.T. Compher,Colorado Avalanche,Dallas Stars,LW,18:14,1,0,4,0,0,1,0,9,17,0,1,0,0,0,-1,13:06,4:45,0:23,52.94
2018020503,8475268,Gabriel Bourque,Colorado Avalanche,Dallas Stars,LW,8:30,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5:32,0:00,2:58,0
2018020503,8474013,Ian Cole,Colorado Avalanche,Dallas Stars,D,18:19,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,15:19,0:01,2:59,NA
2018020503,8475197,Tyson Barrie,Colorado Avalanche,Dallas Stars,D,21:22,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14:13,7:09,0:00,NA
2018020503,8478421,A.J. Greer,Colorado Avalanche,Dallas Stars,LW,5:28,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,5:28,0:00,0:00,50
2018020503,8471262,Carl Soderberg,Colorado Avalanche,Dallas Stars,C,18:10,0,0,1,0,0,0,2,14,26,0,1,0,0,0,-2,12:21,3:14,2:35,53.85
2018020503,8479398,Samuel Girard,Colorado Avalanche,Dallas Stars,D,18:39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15:32,3:07,0:00,NA
2018020503,8478420,Mikko Rantanen,Colorado Avalanche,Dallas Stars,RW,19:16,1,2,4,0,2,0,0,0,0,0,0,0,0,1,1,12:21,6:55,0:00,NA
2018020503,8477492,Nathan MacKinnon,Colorado Avalanche,Dallas Stars,C,19:58,3,1,7,0,0,3,0,7,18,0,0,0,0,1,2,12:54,6:57,0:07,38.89
2018020503,8479370,Tyson Jost,Colorado Avalanche,Dallas Stars,C,16:27,0,0,2,2,0,0,0,0,1,1,0,0,0,0,-2,13:24,3:03,0:00,0
2018020503,8476913,Devin Shore,Dallas Stars,Colorado Avalanche,C,15:22,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,10:32,2:19,2:31,50
2018020503,8476902,Esa Lindell,Dallas Stars,Colorado Avalanche,D,22:38,0,1,1,2,0,0,0,0,0,0,0,1,0,2,1,13:49,3:12,5:37,NA
2018020503,8473994,Jamie Benn,Dallas Stars,Colorado Avalanche,LW,18:15,0,1,2,2,0,0,0,8,12,0,0,0,0,2,-1,14:47,3:03,0:25,66.67
2018020503,8471228,Alexander Radulov,Dallas Stars,Colorado Avalanche,RW,17:41,2,0,2,1,0,1,2,0,0,0,0,0,0,0,-2,14:49,2:52,0:00,NA
2018020503,8477945,Julius Honka,Dallas Stars,Colorado Avalanche,D,14:50,0,0,4,2,0,0,0,0,0,0,0,0,0,1,-1,14:48,0:00,0:02,NA
2018020503,8477406,Mattias Janmark,Dallas Stars,Colorado Avalanche,C,10:44,1,0,0,0,0,0,2,0,1,0,0,0,1,0,1,7:44,0:13,2:47,0
2018020503,8476889,Radek Faksa,Dallas Stars,Colorado Avalanche,C,14:15,0,0,0,3,0,0,4,3,11,1,0,0,0,0,0,9:28,2:25,2:22,27.27
2018020503,8479945,Gavin Bayreuther,Dallas Stars,Colorado Avalanche,D,13:08,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12:35,0:03,0:30,NA
2018020503,8471260,Blake Comeau,Dallas Stars,Colorado Avalanche,LW,11:33,0,0,0,3,0,0,2,0,0,0,1,0,0,1,0,7:39,0:13,3:41,NA
2018020503,8471392,Roman Polak,Dallas Stars,Colorado Avalanche,D,21:47,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,15:27,0:27,5:53,NA
2018020503,8475794,Tyler Seguin,Dallas Stars,Colorado Avalanche,C,20:49,1,2,6,3,1,0,2,12,22,0,0,0,0,2,-1,15:49,2:52,2:08,54.55
2018020503,8477501,Valeri Nichushkin,Dallas Stars,Colorado Avalanche,RW,9:59,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,9:41,0:00,0:18,0
2018020503,8477450,Jason Dickinson,Dallas Stars,Colorado Avalanche,C,12:18,0,0,4,1,0,0,2,4,8,1,0,0,0,0,0,8:47,0:13,3:18,50
