game_id,id,playerName,team,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020024,8475768,Jaden Schwartz,St. Louis Blues,LW,19:49,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,17:01,1:50,0:58,NA
2018020024,8471761,Chris Butler,St. Louis Blues,D,17:15,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,15:53,0:00,1:22,NA
2018020024,8474565,Alex Pietrangelo,St. Louis Blues,D,22:45,0,0,1,2,0,0,2,0,0,1,0,0,0,1,-2,18:34,2:26,1:45,NA
2018020024,8477964,Ivan Barbashev,St. Louis Blues,C,10:41,1,0,0,5,0,0,0,1,2,0,0,0,0,0,0,9:43,0:00,0:58,50
2018020024,8475765,Vladimir Tarasenko,St. Louis Blues,RW,21:14,0,2,7,0,1,0,0,0,0,0,0,0,0,1,-1,16:14,4:42,0:18,NA
2018020024,8470257,Alexander Steen,St. Louis Blues,LW,17:36,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-3,12:27,2:02,3:07,NA
2018020024,8478407,Vince Dunn,St. Louis Blues,D,20:39,0,0,2,0,0,0,0,0,0,1,1,0,0,1,-2,16:16,4:23,0:00,NA
2018020024,8478104,Sammy Blais,St. Louis Blues,LW,11:11,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,11:11,0:00,0:00,NA
2018020024,8475158,Ryan O'Reilly,St. Louis Blues,C,22:27,3,0,4,0,0,2,4,20,23,0,0,0,0,1,-1,17:06,5:04,0:17,86.96
2018020024,8474102,David Perron,St. Louis Blues,LW,11:24,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-2,9:18,2:06,0:00,0
2018020024,8474145,Robert Bortuzzo,St. Louis Blues,D,14:55,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,12:49,0:00,2:06,NA
2018020024,8474034,Pat Maroon,St. Louis Blues,LW,15:50,2,0,3,2,0,2,0,0,0,0,0,0,0,0,0,11:05,4:45,0:00,NA
2018020024,8475098,Tyler Bozak,St. Louis Blues,C,17:58,0,0,0,2,0,0,0,6,14,0,0,0,0,2,-3,10:42,4:36,2:40,42.86
2018020024,8470151,Jay Bouwmeester,St. Louis Blues,D,18:26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,15:16,0:00,3:10,NA
2018020024,8476892,Colton Parayko,St. Louis Blues,D,22:01,0,1,2,2,1,0,0,0,0,0,0,0,0,2,1,20:42,0:30,0:49,NA
2018020024,8475170,Brayden Schenn,St. Louis Blues,C,19:41,0,0,0,1,0,0,0,10,23,0,1,0,0,0,1,17:01,1:46,0:54,43.48
2018020024,8479385,Jordan Kyrou,St. Louis Blues,C,9:11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9:11,0:00,0:00,NA
2018020024,8480023,Robert Thomas,St. Louis Blues,C,6:07,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,6:07,0:00,0:00,25
2018020024,8480172,Jan Rutta,Chicago Blackhawks,D,21:06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17:23,0:08,3:35,NA
2018020024,8470607,Brent Seabrook,Chicago Blackhawks,D,18:45,0,0,0,3,0,0,2,0,0,0,1,0,0,1,-1,12:05,3:25,3:15,NA
2018020024,8476979,Erik Gustafsson,Chicago Blackhawks,D,21:40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20:04,1:28,0:08,NA
2018020024,8473604,Jonathan Toews,Chicago Blackhawks,C,21:12,0,3,3,1,0,0,2,13,26,0,0,0,0,0,2,14:04,3:28,3:40,50
2018020024,8470543,Chris Kunitz,Chicago Blackhawks,LW,11:24,0,0,1,4,0,0,0,0,0,0,0,0,0,0,-1,11:08,0:16,0:00,NA
2018020024,8476438,Brandon Saad,Chicago Blackhawks,LW,20:21,1,0,2,1,0,0,0,1,5,0,0,0,0,1,2,15:53,0:59,3:29,20
