game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,faceOffPct
2018020485,8473618,Mathieu Perreault,Winnipeg Jets,Edmonton Oilers,LW,14:50,0,1,4,1,1,0,0,0,0,1,0,0,0,0,-1,12:33,2:17,0:00,NA
2018020485,8471218,Blake Wheeler,Winnipeg Jets,Edmonton Oilers,RW,21:53,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2,18:28,3:15,0:10,NA
2018020485,8470834,Dustin Byfuglien,Winnipeg Jets,Edmonton Oilers,D,24:47,2,0,5,1,0,0,0,0,0,1,1,0,0,0,2,21:35,3:12,0:00,NA
2018020485,8473412,Bryan Little,Winnipeg Jets,Edmonton Oilers,C,18:09,2,0,2,1,0,1,0,10,18,0,0,0,0,0,1,15:53,2:16,0:00,55.56
2018020485,8479339,Patrik Laine,Winnipeg Jets,Edmonton Oilers,RW,19:48,0,1,4,0,0,0,2,0,0,0,0,0,0,0,1,16:33,3:15,0:00,NA
2018020485,8477504,Josh Morrissey,Winnipeg Jets,Edmonton Oilers,D,22:30,1,1,1,1,0,1,0,0,0,1,1,0,0,1,-2,18:04,2:19,2:07,NA
2018020485,8475179,Dmitry Kulikov,Winnipeg Jets,Edmonton Oilers,D,14:01,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,14:01,0:00,0:00,NA
2018020485,8478458,Jack Roslovic,Winnipeg Jets,Edmonton Oilers,C,4:52,0,0,1,0,0,0,0,2,6,1,1,0,0,0,-1,4:52,0:00,0:00,33.33
2018020485,8474574,Tyler Myers,Winnipeg Jets,Edmonton Oilers,D,16:55,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,14:39,2:16,0:00,NA
2018020485,8475279,Ben Chiarot,Winnipeg Jets,Edmonton Oilers,D,20:00,0,0,3,1,0,0,2,0,0,0,1,0,0,0,2,20:00,0:00,0:00,NA
2018020485,8476885,Jacob Trouba,Winnipeg Jets,Edmonton Oilers,D,19:16,0,0,1,0,0,0,0,0,0,3,1,0,0,2,-3,17:09,0:00,2:07,NA
2018020485,8477940,Nikolaj Ehlers,Winnipeg Jets,Edmonton Oilers,LW,20:30,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,18:14,2:16,0:00,NA
2018020485,8477962,Brendan Lemieux,Winnipeg Jets,Edmonton Oilers,LW,6:14,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-1,6:14,0:00,0:00,NA
2018020485,8476460,Mark Scheifele,Winnipeg Jets,Edmonton Oilers,C,23:55,2,1,2,1,0,0,0,11,27,3,0,0,0,0,2,20:22,3:15,0:18,40.74
2018020485,8478891,Mason Appleton,Winnipeg Jets,Edmonton Oilers,C,5:07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,5:07,0:00,0:00,NA
2018020485,8478398,Kyle Connor,Winnipeg Jets,Edmonton Oilers,LW,19:08,0,0,3,0,0,0,0,0,0,1,1,0,0,0,2,15:54,3:14,0:00,NA
2018020485,8476392,Adam Lowry,Winnipeg Jets,Edmonton Oilers,C,13:50,0,0,2,3,0,0,0,13,17,2,1,0,0,0,-1,12:01,0:00,1:49,76.47
2018020485,8479293,Brandon Tanev,Winnipeg Jets,Edmonton Oilers,LW,14:12,0,0,2,4,0,0,0,0,0,0,0,0,0,2,-1,12:15,0:00,1:57,NA
2018020485,8470803,Kyle Brodziak,Edmonton Oilers,Winnipeg Jets,C,17:25,0,0,1,1,0,0,0,10,18,2,0,0,0,1,0,14:58,0:00,2:27,55.56
2018020485,8475857,Kevin Gravel,Edmonton Oilers,Winnipeg Jets,D,20:38,0,0,0,2,0,0,0,0,0,0,1,0,0,3,-2,18:49,0:00,1:49,NA
2018020485,8476915,Jujhar Khaira,Edmonton Oilers,Winnipeg Jets,LW,12:12,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,10:14,0:00,1:58,NA
2018020485,8475727,Ryan Spooner,Edmonton Oilers,Winnipeg Jets,C,6:36,0,1,1,0,0,0,0,3,5,0,0,0,0,0,1,6:31,0:05,0:00,60
