game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020902,8466138,Joe Thornton,San Jose Sharks,Vancouver Canucks,C,14:52,0,0,2,0,0,0,0,66.67,4,6,2,1,0,0,0,0,11:52,3:00,0:00
2018020902,8470613,Brent Burns,San Jose Sharks,Vancouver Canucks,D,25:52,1,0,5,0,0,0,0,NA,0,0,2,1,0,0,2,0,16:18,6:34,3:00
2018020902,8480160,Radim Simek,San Jose Sharks,Vancouver Canucks,D,10:08,0,0,0,1,0,0,0,NA,0,0,0,1,0,0,1,-1,9:17,0:00,0:51
2018020902,8471709,Marc-Edouard Vlasic,San Jose Sharks,Vancouver Canucks,D,22:37,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,3,0,17:23,1:14,4:00
2018020902,8470794,Joe Pavelski,San Jose Sharks,Vancouver Canucks,C,20:37,1,1,5,2,0,0,0,66.67,10,15,2,0,0,0,2,1,14:52,4:36,1:09
2018020902,8475834,Marcus Sorensen,San Jose Sharks,Vancouver Canucks,LW,10:30,0,0,1,1,0,0,0,NA,0,0,0,0,0,0,1,0,8:42,0:00,1:48
2018020902,8474027,Justin Braun,San Jose Sharks,Vancouver Canucks,D,18:52,0,0,2,2,0,0,0,NA,0,0,0,0,0,0,1,0,15:34,0:00,3:18
2018020902,8475820,Joonas Donskoi,San Jose Sharks,Vancouver Canucks,RW,14:31,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,14:31,0:00,0:00
2018020902,8476624,Barclay Goodrow,San Jose Sharks,Vancouver Canucks,RW,8:03,0,0,1,1,0,0,5,75,3,4,1,0,0,0,0,-1,6:10,0:00,1:53
2018020902,8474578,Erik Karlsson,San Jose Sharks,Vancouver Canucks,D,24:44,1,0,0,0,0,1,2,0,0,1,1,1,0,0,4,1,18:03,3:13,3:28
2018020902,8477922,Melker Karlsson,San Jose Sharks,Vancouver Canucks,C,9:42,0,0,0,1,0,0,0,NA,0,0,1,1,0,0,0,-1,6:53,0:00,2:49
2018020902,8474053,Logan Couture,San Jose Sharks,Vancouver Canucks,C,18:54,1,1,1,0,0,0,0,50,4,8,2,1,0,0,2,1,12:42,4:19,1:53
2018020902,8478414,Timo Meier,San Jose Sharks,Vancouver Canucks,RW,17:54,1,1,5,2,1,0,4,50,1,2,0,0,0,0,0,1,15:11,2:43,0:00
2018020902,8475455,Brenden Dillon,San Jose Sharks,Vancouver Canucks,D,14:18,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,13:41,0:00,0:37
2018020902,8475169,Evander Kane,San Jose Sharks,Vancouver Canucks,LW,22:25,1,0,2,4,0,1,0,50,1,2,0,1,0,0,0,0,16:20,3:00,3:05
2018020902,8478099,Kevin Labanc,San Jose Sharks,Vancouver Canucks,RW,11:08,0,0,0,1,0,0,2,NA,0,0,0,0,0,0,0,0,7:31,3:37,0:00
2018020902,8476881,Tomas Hertl,San Jose Sharks,Vancouver Canucks,C,21:49,0,0,0,0,0,0,0,63.64,14,22,2,1,0,0,1,-1,14:53,4:19,2:37
2018020902,8479580,Dylan Gambrell,San Jose Sharks,Vancouver Canucks,C,5:54,0,0,0,1,0,0,0,50,2,4,1,0,0,0,0,0,5:54,0:00,0:00
2018020902,8470626,Loui Eriksson,Vancouver Canucks,San Jose Sharks,LW,11:07,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,-1,6:21,1:58,2:48
2018020902,8474849,Antoine Roussel,Vancouver Canucks,San Jose Sharks,LW,15:37,0,1,6,1,0,0,0,NA,0,0,0,0,0,0,1,0,15:00,0:00,0:37
2018020902,8477958,Nikolay Goldobin,Vancouver Canucks,San Jose Sharks,RW,14:16,0,0,1,1,0,0,0,NA,0,0,1,1,0,0,0,-2,12:30,1:46,0:00
2018020902,8477018,Ben Hutton,Vancouver Canucks,San Jose Sharks,D,26:54,0,0,1,0,0,0,0,NA,0,0,2,0,0,0,0,1,19:54,1:58,5:02
2018020902,8473415,Alex Biega,Vancouver Canucks,San Jose Sharks,D,17:30,1,0,1,3,0,0,2,NA,0,0,1,1,0,0,2,1,15:51,0:00,1:39
