game_id,id,playerName,team,opp,position,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce
2018020129,8470803,Kyle Brodziak,Edmonton Oilers,Pittsburgh Penguins,C,8:08,0,0,1,0,0,0,0,53.85,7,13,0,1,0,0,0,-2,7:30,0:16,0:22
2018020129,8471729,Kris Russell,Edmonton Oilers,Pittsburgh Penguins,D,22:57,2,0,1,1,0,0,0,NA,0,0,0,2,0,0,2,-1,20:16,0:16,2:25
2018020129,8475857,Kevin Gravel,Edmonton Oilers,Pittsburgh Penguins,D,10:22,0,0,1,0,0,0,0,NA,0,0,0,1,0,0,2,-1,9:35,0:00,0:47
2018020129,8476457,Adam Larsson,Edmonton Oilers,Pittsburgh Penguins,D,22:10,1,0,3,5,0,0,2,NA,0,0,2,0,0,0,2,0,21:00,0:00,1:10
2018020129,8476458,Ryan Strome,Edmonton Oilers,Pittsburgh Penguins,C,17:29,0,0,2,3,0,0,2,62.5,5,8,0,1,0,0,0,-1,14:55,2:02,0:32
2018020129,8477934,Leon Draisaitl,Edmonton Oilers,Pittsburgh Penguins,C,22:42,0,2,3,0,1,0,0,46.15,12,26,2,4,0,0,0,1,15:47,5:18,1:37
2018020129,8479977,Kailer Yamamoto,Edmonton Oilers,Pittsburgh Penguins,RW,17:35,0,0,1,0,0,0,2,NA,0,0,0,0,0,0,3,0,15:28,1:35,0:32
2018020129,8477498,Darnell Nurse,Edmonton Oilers,Pittsburgh Penguins,D,23:45,0,0,5,2,0,0,0,NA,0,0,0,0,0,0,6,-1,21:02,0:43,2:00
2018020129,8475178,Zack Kassian,Edmonton Oilers,Pittsburgh Penguins,RW,7:31,0,0,2,4,0,0,5,NA,0,0,0,2,0,0,1,-2,7:01,0:16,0:14
2018020129,8476454,Ryan Nugent-Hopkins,Edmonton Oilers,Pittsburgh Penguins,C,22:50,2,0,3,0,0,1,0,33.33,1,3,0,0,0,0,0,1,17:20,4:44,0:46
2018020129,8476356,Tobias Rieder,Edmonton Oilers,Pittsburgh Penguins,RW,14:28,1,0,2,1,0,0,0,NA,0,0,1,1,0,0,0,0,11:37,1:09,1:42
2018020129,8478402,Connor McDavid,Edmonton Oilers,Pittsburgh Penguins,C,28:26,1,1,8,1,1,1,0,35.71,5,14,1,1,0,0,1,-1,20:43,5:18,2:25
2018020129,8480803,Evan Bouchard,Edmonton Oilers,Pittsburgh Penguins,D,8:37,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,2,0,6:55,1:42,0:00
2018020129,8479344,Jesse Puljujarvi,Edmonton Oilers,Pittsburgh Penguins,RW,9:00,0,0,2,1,0,0,0,NA,0,0,1,1,0,0,0,-2,8:03,0:57,0:00
2018020129,8475163,Alex Chiasson,Edmonton Oilers,Pittsburgh Penguins,RW,10:00,0,2,2,3,0,0,0,NA,0,0,0,1,0,0,1,1,9:06,0:54,0:00
2018020129,8476472,Oscar Klefbom,Edmonton Oilers,Pittsburgh Penguins,D,28:16,1,0,5,1,0,1,0,NA,0,0,2,1,0,0,3,0,21:17,5:11,1:48
2018020129,8473473,Milan Lucic,Edmonton Oilers,Pittsburgh Penguins,LW,17:45,1,0,3,6,0,1,0,100,1,1,0,1,0,0,0,0,12:21,5:24,0:00
2018020129,8478442,Cooper Marody,Edmonton Oilers,Pittsburgh Penguins,C,9:58,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,9:58,0:00,0:00
2018020129,8471724,Kris Letang,Pittsburgh Penguins,Edmonton Oilers,D,28:54,1,0,1,3,0,1,0,NA,0,0,2,2,0,0,1,0,22:16,2:51,3:47
