rowid,gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
1,2018020006,/api/v1/game/2018020006/feed/live,R,20182019,2018-10-04T23:30:00Z,Final,7,Final,7,FALSE,3,1,0,0,league,18,Nashville Predators,/api/v1/teams/18,2,0,1,0,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020006/content
2,2018020021,/api/v1/game/2018020021/feed/live,R,20182019,2018-10-06T23:00:00Z,Final,7,Final,7,FALSE,4,2,0,0,league,18,Nashville Predators,/api/v1/teams/18,3,1,1,0,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020021/content
3,2018020039,/api/v1/game/2018020039/feed/live,R,20182019,2018-10-10T00:00:00Z,Final,7,Final,7,FALSE,3,2,1,0,league,20,Calgary Flames,/api/v1/teams/20,0,2,1,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020039/content
4,2018020055,/api/v1/game/2018020055/feed/live,R,20182019,2018-10-12T00:00:00Z,Final,7,Final,7,FALSE,0,2,2,0,league,52,Winnipeg Jets,/api/v1/teams/52,3,3,1,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020055/content
5,2018020066,/api/v1/game/2018020066/feed/live,R,20182019,2018-10-14T00:00:00Z,Final,7,Final,7,FALSE,2,2,2,0,league,2,New York Islanders,/api/v1/teams/2,5,4,1,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020066/content
6,2018020077,/api/v1/game/2018020077/feed/live,R,20182019,2018-10-16T00:00:00Z,Final,7,Final,7,FALSE,2,1,2,2,league,30,Minnesota Wild,/api/v1/teams/30,4,5,1,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020077/content
7,2018020101,/api/v1/game/2018020101/feed/live,R,20182019,2018-10-20T01:00:00Z,Final,7,Final,7,FALSE,5,6,1,0,league,18,Nashville Predators,/api/v1/teams/18,3,4,3,0,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020101/content
8,2018020111,/api/v1/game/2018020111/feed/live,R,20182019,2018-10-21T02:00:00Z,Final,7,Final,7,FALSE,3,7,1,0,league,18,Nashville Predators,/api/v1/teams/18,0,3,3,0,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020111/content
9,2018020126,/api/v1/game/2018020126/feed/live,R,20182019,2018-10-24T00:00:00Z,Final,7,Final,7,FALSE,5,5,3,1,league,28,San Jose Sharks,/api/v1/teams/28,4,7,2,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020126/content
10,2018020136,/api/v1/game/2018020136/feed/live,R,20182019,2018-10-25T23:00:00Z,Final,7,Final,7,FALSE,4,8,2,0,league,18,Nashville Predators,/api/v1/teams/18,3,4,2,1,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020136/content
11,2018020150,/api/v1/game/2018020150/feed/live,R,20182019,2018-10-27T19:00:00Z,Final,7,Final,7,FALSE,5,5,3,1,league,22,Edmonton Oilers,/api/v1/teams/22,3,8,3,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020150/content
12,2018020173,/api/v1/game/2018020173/feed/live,R,20182019,2018-10-31T00:00:00Z,Final,7,Final,7,FALSE,1,5,6,1,league,54,Vegas Golden Knights,/api/v1/teams/54,4,9,3,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020173/content
13,2018020185,/api/v1/game/2018020185/feed/live,R,20182019,2018-11-01T23:30:00Z,Final,7,Final,7,FALSE,4,10,3,0,league,18,Nashville Predators,/api/v1/teams/18,1,8,3,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020185/content
14,2018020202,/api/v1/game/2018020202/feed/live,R,20182019,2018-11-04T00:00:00Z,Final,7,Final,7,FALSE,0,7,4,2,league,6,Boston Bruins,/api/v1/teams/6,1,11,3,0,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020202/content
15,2018020225,/api/v1/game/2018020225/feed/live,R,20182019,2018-11-08T03:00:00Z,Final,7,Final,7,FALSE,4,12,3,0,league,18,Nashville Predators,/api/v1/teams/18,1,7,5,3,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020225/content
16,2018020244,/api/v1/game/2018020244/feed/live,R,20182019,2018-11-10T19:00:00Z,Final,7,Final,7,FALSE,5,13,3,0,league,18,Nashville Predators,/api/v1/teams/18,4,9,6,2,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020244/content
17,2018020263,/api/v1/game/2018020263/feed/live,R,20182019,2018-11-13T03:00:00Z,Final,7,Final,7,FALSE,1,13,3,1,league,18,Nashville Predators,/api/v1/teams/18,2,8,8,3,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020263/content
18,2018020272,/api/v1/game/2018020272/feed/live,R,20182019,2018-11-14T03:30:00Z,Final,7,Final,7,FALSE,4,13,4,1,league,18,Nashville Predators,/api/v1/teams/18,5,10,6,3,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020272/content
19,2018020284,/api/v1/game/2018020284/feed/live,R,20182019,2018-11-16T02:00:00Z,Final,7,Final,7,FALSE,1,13,5,1,league,18,Nashville Predators,/api/v1/teams/18,2,9,8,1,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020284/content
20,2018020299,/api/v1/game/2018020299/feed/live,R,20182019,2018-11-18T01:00:00Z,Final,7,Final,7,FALSE,3,6,12,1,league,26,Los Angeles Kings,/api/v1/teams/26,5,14,5,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020299/content
21,2018020314,/api/v1/game/2018020314/feed/live,R,20182019,2018-11-20T01:00:00Z,Final,7,Final,7,FALSE,2,14,6,1,league,14,Tampa Bay Lightning,/api/v1/teams/14,3,15,5,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020314/content
22,2018020326,/api/v1/game/2018020326/feed/live,R,20182019,2018-11-22T01:00:00Z,Final,7,Final,7,FALSE,1,7,10,3,league,19,St. Louis Blues,/api/v1/teams/19,4,16,5,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020326/content
23,2018020343,/api/v1/game/2018020343/feed/live,R,20182019,2018-11-24T01:00:00Z,Final,7,Final,7,FALSE,2,16,6,1,league,18,Nashville Predators,/api/v1/teams/18,6,8,10,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020343/content
24,2018020360,/api/v1/game/2018020360/feed/live,R,20182019,2018-11-26T01:00:00Z,Final,7,Final,7,FALSE,2,10,10,5,league,24,Anaheim Ducks,/api/v1/teams/24,5,17,6,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020360/content
25,2018020371,/api/v1/game/2018020371/feed/live,R,20182019,2018-11-28T01:00:00Z,Final,7,Final,7,FALSE,3,14,6,4,league,21,Colorado Avalanche,/api/v1/teams/21,2,17,7,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020371/content
26,2018020386,/api/v1/game/2018020386/feed/live,R,20182019,2018-11-30T01:00:00Z,Final,7,Final,7,FALSE,3,11,11,2,league,53,Arizona Coyotes,/api/v1/teams/53,0,17,8,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020386/content
27,2018020404,/api/v1/game/2018020404/feed/live,R,20182019,2018-12-02T01:00:00Z,Final,7,Final,7,FALSE,2,9,13,5,league,16,Chicago Blackhawks,/api/v1/teams/16,5,18,8,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020404/content
28,2018020414,/api/v1/game/2018020414/feed/live,R,20182019,2018-12-04T01:00:00Z,Final,7,Final,7,FALSE,1,17,8,3,league,7,Buffalo Sabres,/api/v1/teams/7,2,19,8,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020414/content
29,2018020437,/api/v1/game/2018020437/feed/live,R,20182019,2018-12-07T03:00:00Z,Final,7,Final,7,FALSE,3,19,9,1,league,18,Nashville Predators,/api/v1/teams/18,5,12,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020437/content
30,2018020453,/api/v1/game/2018020453/feed/live,R,20182019,2018-12-09T03:00:00Z,Final,7,Final,7,FALSE,2,19,10,1,league,18,Nashville Predators,/api/v1/teams/18,5,19,9,2,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020453/content
31,2018020471,/api/v1/game/2018020471/feed/live,R,20182019,2018-12-12T01:00:00Z,Final,7,Final,7,FALSE,1,13,15,4,league,9,Ottawa Senators,/api/v1/teams/9,3,20,10,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020471/content
