rowid,gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
21,2018020323,/api/v1/game/2018020323/feed/live,R,20182019,2018-11-22T00:00:00Z,Final,7,Final,7,FALSE,2,15,7,0,league,10,Toronto Maple Leafs,/api/v1/teams/10,5,10,8,3,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020323/content
22,2018020342,/api/v1/game/2018020342/feed/live,R,20182019,2018-11-24T00:30:00Z,Final,7,Final,7,FALSE,1,8,9,3,league,13,Florida Panthers,/api/v1/teams/13,4,11,8,3,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020342/content
23,2018020352,/api/v1/game/2018020352/feed/live,R,20182019,2018-11-25T00:00:00Z,Final,7,Final,7,FALSE,1,11,9,3,league,12,Carolina Hurricanes,/api/v1/teams/12,4,12,8,2,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020352/content
24,2018020369,/api/v1/game/2018020369/feed/live,R,20182019,2018-11-28T00:30:00Z,Final,7,Final,7,FALSE,2,12,9,3,league,12,Carolina Hurricanes,/api/v1/teams/12,1,11,9,5,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020369/content
25,2018020392,/api/v1/game/2018020392/feed/live,R,20182019,2018-12-01T00:30:00Z,Final,7,Final,7,FALSE,2,13,10,5,league,24,Anaheim Ducks,/api/v1/teams/24,1,12,9,4,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020392/content
26,2018020412,/api/v1/game/2018020412/feed/live,R,20182019,2018-12-03T03:30:00Z,Final,7,Final,7,FALSE,0,12,10,4,league,12,Carolina Hurricanes,/api/v1/teams/12,2,10,16,1,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020412/content
27,2018020428,/api/v1/game/2018020428/feed/live,R,20182019,2018-12-06T03:30:00Z,Final,7,Final,7,FALSE,1,12,11,4,league,12,Carolina Hurricanes,/api/v1/teams/12,5,14,10,5,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020428/content
28,2018020443,/api/v1/game/2018020443/feed/live,R,20182019,2018-12-08T03:00:00Z,Final,7,Final,7,FALSE,4,13,11,4,league,12,Carolina Hurricanes,/api/v1/teams/12,1,15,11,5,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020443/content
29,2018020468,/api/v1/game/2018020468/feed/live,R,20182019,2018-12-12T00:00:00Z,Final,7,Final,7,FALSE,4,21,9,1,league,10,Toronto Maple Leafs,/api/v1/teams/10,1,13,12,4,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020468/content
30,2018020481,/api/v1/game/2018020481/feed/live,R,20182019,2018-12-14T00:30:00Z,Final,7,Final,7,FALSE,4,13,13,4,league,12,Carolina Hurricanes,/api/v1/teams/12,6,16,11,5,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020481/content
31,2018020491,/api/v1/game/2018020491/feed/live,R,20182019,2018-12-15T00:30:00Z,Final,7,Final,7,FALSE,6,19,9,3,league,15,Washington Capitals,/api/v1/teams/15,5,13,13,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020491/content
32,2018020506,/api/v1/game/2018020506/feed/live,R,20182019,2018-12-16T18:00:00Z,Final,7,Final,7,FALSE,0,14,16,2,league,53,Arizona Coyotes,/api/v1/teams/53,3,14,13,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020506/content
33,2018020534,/api/v1/game/2018020534/feed/live,R,20182019,2018-12-21T00:00:00Z,Final,7,Final,7,FALSE,4,15,16,5,league,17,Detroit Red Wings,/api/v1/teams/17,1,14,14,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020534/content
34,2018020554,/api/v1/game/2018020554/feed/live,R,20182019,2018-12-23T00:00:00Z,Final,7,Final,7,FALSE,3,18,12,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,14,15,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020554/content
35,2018020560,/api/v1/game/2018020560/feed/live,R,20182019,2018-12-23T22:00:00Z,Final,7,Final,7,FALSE,3,20,13,4,league,6,Boston Bruins,/api/v1/teams/6,5,15,15,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020560/content
36,2018020570,/api/v1/game/2018020570/feed/live,R,20182019,2018-12-28T00:00:00Z,Final,7,Final,7,FALSE,1,15,16,5,league,12,Carolina Hurricanes,/api/v1/teams/12,3,23,10,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020570/content
37,2018020583,/api/v1/game/2018020583/feed/live,R,20182019,2018-12-29T18:00:00Z,Final,7,Final,7,FALSE,0,15,17,5,league,12,Carolina Hurricanes,/api/v1/teams/12,2,14,16,7,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020583/content
38,2018020602,/api/v1/game/2018020602/feed/live,R,20182019,2018-12-31T23:00:00Z,Final,7,Final,7,FALSE,1,15,18,5,league,4,Philadelphia Flyers,/api/v1/teams/4,3,16,17,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020602/content
39,2018020625,/api/v1/game/2018020625/feed/live,R,20182019,2019-01-04T00:00:00Z,Final,7,Final,7,FALSE,5,17,17,5,league,12,Carolina Hurricanes,/api/v1/teams/12,3,15,20,5,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020625/content
40,2018020631,/api/v1/game/2018020631/feed/live,R,20182019,2019-01-05T00:30:00Z,Final,7,Final,7,FALSE,2,23,14,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,4,18,17,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020631/content
41,2018020647,/api/v1/game/2018020647/feed/live,R,20182019,2019-01-06T18:00:00Z,Final,7,Final,7,FALSE,5,19,17,5,league,12,Carolina Hurricanes,/api/v1/teams/12,4,15,23,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020647/content
42,2018020659,/api/v1/game/2018020659/feed/live,R,20182019,2019-01-09T00:00:00Z,Final,7,Final,7,FALSE,4,20,17,5,league,12,Carolina Hurricanes,/api/v1/teams/12,3,23,14,4,league,2,New York Islanders,/api/v1/teams/2,NA,NYCB Live/Nassau Coliseum,/api/v1/venues/null,/api/v1/game/2018020659/content
43,2018020676,/api/v1/game/2018020676/feed/live,R,20182019,2019-01-11T00:30:00Z,Final,7,Final,7,FALSE,1,20,18,5,league,12,Carolina Hurricanes,/api/v1/teams/12,3,34,8,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020676/content
44,2018020683,/api/v1/game/2018020683/feed/live,R,20182019,2019-01-12T00:30:00Z,Final,7,Final,7,FALSE,3,23,15,6,league,7,Buffalo Sabres,/api/v1/teams/7,4,21,18,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020683/content
45,2018020699,/api/v1/game/2018020699/feed/live,R,20182019,2019-01-13T17:30:00Z,Final,7,Final,7,FALSE,3,27,16,4,league,18,Nashville Predators,/api/v1/teams/18,6,22,18,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020699/content
46,2018020712,/api/v1/game/2018020712/feed/live,R,20182019,2019-01-16T00:00:00Z,Final,7,Final,7,FALSE,2,22,19,5,league,12,Carolina Hurricanes,/api/v1/teams/12,6,19,20,7,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020712/content
47,2018020736,/api/v1/game/2018020736/feed/live,R,20182019,2019-01-19T00:30:00Z,Final,7,Final,7,FALSE,4,19,24,5,league,9,Ottawa Senators,/api/v1/teams/9,1,22,20,5,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020736/content
48,2018020755,/api/v1/game/2018020755/feed/live,R,20182019,2019-01-21T02:30:00Z,Final,7,Final,7,FALSE,7,23,20,5,league,12,Carolina Hurricanes,/api/v1/teams/12,4,23,23,3,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020755/content
49,2018020763,/api/v1/game/2018020763/feed/live,R,20182019,2019-01-23T02:00:00Z,Final,7,Final,7,FALSE,2,23,20,6,league,12,Carolina Hurricanes,/api/v1/teams/12,3,33,13,5,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020763/content
50,2018020770,/api/v1/game/2018020770/feed/live,R,20182019,2019-01-24T03:30:00Z,Final,7,Final,7,FALSE,5,24,20,6,league,12,Carolina Hurricanes,/api/v1/teams/12,2,23,22,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020770/content
51,2018020787,/api/v1/game/2018020787/feed/live,R,20182019,2019-02-02T00:30:00Z,Final,7,Final,7,FALSE,2,29,20,4,league,54,Vegas Golden Knights,/api/v1/teams/54,5,25,20,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020787/content
52,2018020804,/api/v1/game/2018020804/feed/live,R,20182019,2019-02-03T19:00:00Z,Final,7,Final,7,FALSE,4,34,14,5,league,20,Calgary Flames,/api/v1/teams/20,3,25,21,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020804/content
53,2018020813,/api/v1/game/2018020813/feed/live,R,20182019,2019-02-06T00:00:00Z,Final,7,Final,7,FALSE,4,26,21,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,28,19,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020813/content
54,2018020823,/api/v1/game/2018020823/feed/live,R,20182019,2019-02-08T00:00:00Z,Final,7,Final,7,FALSE,6,27,21,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5,26,20,7,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018020823/content
55,2018020837,/api/v1/game/2018020837/feed/live,R,20182019,2019-02-09T01:00:00Z,Final,7,Final,7,FALSE,3,28,21,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,23,23,8,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020837/content
56,2018020855,/api/v1/game/2018020855/feed/live,R,20182019,2019-02-10T20:00:00Z,Final,7,Final,7,FALSE,2,28,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,3,21,26,8,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020855/content
57,2018020867,/api/v1/game/2018020867/feed/live,R,20182019,2019-02-13T00:30:00Z,Final,7,Final,7,FALSE,4,29,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,1,21,30,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020867/content
58,2018020889,/api/v1/game/2018020889/feed/live,R,20182019,2019-02-16T00:30:00Z,Final,7,Final,7,FALSE,1,24,28,5,league,22,Edmonton Oilers,/api/v1/teams/22,3,30,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020889/content
59,2018020899,/api/v1/game/2018020899/feed/live,R,20182019,2019-02-17T01:00:00Z,Final,7,Final,7,FALSE,0,29,24,5,league,25,Dallas Stars,/api/v1/teams/25,3,31,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020899/content
60,2018020919,/api/v1/game/2018020919/feed/live,R,20182019,2019-02-20T00:00:00Z,Final,7,Final,7,FALSE,2,26,25,8,league,3,New York Rangers,/api/v1/teams/3,1,31,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020919/content
61,2018020930,/api/v1/game/2018020930/feed/live,R,20182019,2019-02-22T00:00:00Z,Final,7,Final,7,FALSE,4,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,3,26,25,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020930/content
62,2018020950,/api/v1/game/2018020950/feed/live,R,20182019,2019-02-23T22:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,30,25,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020950/content
63,2018020972,/api/v1/game/2018020972/feed/live,R,20182019,2019-02-27T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,31,6,league,26,Los Angeles Kings,/api/v1/teams/26,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020972/content
64,2018020995,/api/v1/game/2018020995/feed/live,R,20182019,2019-03-02T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,5,league,19,St. Louis Blues,/api/v1/teams/19,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020995/content
65,2018021005,/api/v1/game/2018021005/feed/live,R,20182019,2019-03-03T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,26,25,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018021005/content
66,2018021019,/api/v1/game/2018021019/feed/live,R,20182019,2019-03-06T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,36,17,8,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018021019/content
67,2018021046,/api/v1/game/2018021046/feed/live,R,20182019,2019-03-09T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,36,20,4,league,52,Winnipeg Jets,/api/v1/teams/52,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021046/content
68,2018021056,/api/v1/game/2018021056/feed/live,R,20182019,2019-03-10T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,36,22,5,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018021056/content
69,2018021070,/api/v1/game/2018021070/feed/live,R,20182019,2019-03-12T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,25,24,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018021070/content
70,2018021094,/api/v1/game/2018021094/feed/live,R,20182019,2019-03-15T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,33,23,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018021094/content
71,2018021106,/api/v1/game/2018021106/feed/live,R,20182019,2019-03-16T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,28,24,8,league,7,Buffalo Sabres,/api/v1/teams/7,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021106/content
72,2018021126,/api/v1/game/2018021126/feed/live,R,20182019,2019-03-19T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,22,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021126/content
73,2018021138,/api/v1/game/2018021138/feed/live,R,20182019,2019-03-21T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,47,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021138/content
74,2018021157,/api/v1/game/2018021157/feed/live,R,20182019,2019-03-23T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,28,27,6,league,30,Minnesota Wild,/api/v1/teams/30,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021157/content
75,2018021166,/api/v1/game/2018021166/feed/live,R,20182019,2019-03-24T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,33,21,7,league,8,Montréal Canadiens,/api/v1/teams/8,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021166/content
76,2018021178,/api/v1/game/2018021178/feed/live,R,20182019,2019-03-26T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,34,20,7,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018021178/content
77,2018021190,/api/v1/game/2018021190/feed/live,R,20182019,2019-03-28T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,34,20,7,league,15,Washington Capitals,/api/v1/teams/15,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021190/content
78,2018021203,/api/v1/game/2018021203/feed/live,R,20182019,2019-03-30T17:30:00Z,Preview,1,Scheduled,1,FALSE,0,28,26,7,league,4,Philadelphia Flyers,/api/v1/teams/4,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018021203/content
79,2018021216,/api/v1/game/2018021216/feed/live,R,20182019,2019-03-31T21:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,32,22,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018021216/content
80,2018021231,/api/v1/game/2018021231/feed/live,R,20182019,2019-04-02T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,32,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,36,20,4,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018021231/content
