rowid,gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
11,2018020186,/api/v1/game/2018020186/feed/live,R,20182019,2018-11-02T00:00:00Z,Final,7,Final,7,FALSE,3,5,7,1,league,54,Vegas Golden Knights,/api/v1/teams/54,5,4,4,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020186/content
12,2018020201,/api/v1/game/2018020201/feed/live,R,20182019,2018-11-04T00:00:00Z,Final,7,Final,7,FALSE,5,8,3,2,league,30,Minnesota Wild,/api/v1/teams/30,1,4,5,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020201/content
13,2018020221,/api/v1/game/2018020221/feed/live,R,20182019,2018-11-07T01:00:00Z,Final,7,Final,7,FALSE,1,6,7,2,league,12,Carolina Hurricanes,/api/v1/teams/12,4,5,5,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020221/content
14,2018020239,/api/v1/game/2018020239/feed/live,R,20182019,2018-11-10T01:00:00Z,Final,7,Final,7,FALSE,0,8,6,3,league,28,San Jose Sharks,/api/v1/teams/28,4,6,5,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020239/content
15,2018020253,/api/v1/game/2018020253/feed/live,R,20182019,2018-11-11T20:00:00Z,Final,7,Final,7,FALSE,3,11,4,2,league,30,Minnesota Wild,/api/v1/teams/30,2,6,6,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020253/content
16,2018020273,/api/v1/game/2018020273/feed/live,R,20182019,2018-11-15T01:00:00Z,Final,7,Final,7,FALSE,0,6,7,3,league,19,St. Louis Blues,/api/v1/teams/19,1,7,8,4,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020273/content
17,2018020290,/api/v1/game/2018020290/feed/live,R,20182019,2018-11-17T03:00:00Z,Final,7,Final,7,FALSE,4,7,7,3,league,19,St. Louis Blues,/api/v1/teams/19,1,8,11,1,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020290/content
18,2018020302,/api/v1/game/2018020302/feed/live,R,20182019,2018-11-18T03:30:00Z,Final,7,Final,7,FALSE,0,7,8,3,league,19,St. Louis Blues,/api/v1/teams/19,4,11,7,3,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020302/content
19,2018020313,/api/v1/game/2018020313/feed/live,R,20182019,2018-11-20T01:00:00Z,Final,7,Final,7,FALSE,2,7,12,1,league,26,Los Angeles Kings,/api/v1/teams/26,0,7,9,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020313/content
20,2018020326,/api/v1/game/2018020326/feed/live,R,20182019,2018-11-22T01:00:00Z,Final,7,Final,7,FALSE,1,7,10,3,league,19,St. Louis Blues,/api/v1/teams/19,4,16,5,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020326/content
21,2018020343,/api/v1/game/2018020343/feed/live,R,20182019,2018-11-24T01:00:00Z,Final,7,Final,7,FALSE,2,16,6,1,league,18,Nashville Predators,/api/v1/teams/18,6,8,10,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020343/content
22,2018020354,/api/v1/game/2018020354/feed/live,R,20182019,2018-11-25T00:00:00Z,Final,7,Final,7,FALSE,8,13,7,2,league,52,Winnipeg Jets,/api/v1/teams/52,4,8,11,3,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020354/content
23,2018020377,/api/v1/game/2018020377/feed/live,R,20182019,2018-11-29T00:00:00Z,Final,7,Final,7,FALSE,3,8,12,3,league,19,St. Louis Blues,/api/v1/teams/19,4,11,11,3,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020377/content
24,2018020393,/api/v1/game/2018020393/feed/live,R,20182019,2018-12-01T02:00:00Z,Final,7,Final,7,FALSE,3,9,12,3,league,19,St. Louis Blues,/api/v1/teams/19,2,15,6,5,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020393/content
25,2018020405,/api/v1/game/2018020405/feed/live,R,20182019,2018-12-02T01:00:00Z,Final,7,Final,7,FALSE,1,9,13,3,league,19,St. Louis Blues,/api/v1/teams/19,6,12,11,2,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020405/content
26,2018020426,/api/v1/game/2018020426/feed/live,R,20182019,2018-12-06T01:00:00Z,Final,7,Final,7,FALSE,3,14,12,2,league,22,Edmonton Oilers,/api/v1/teams/22,2,9,13,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020426/content
27,2018020441,/api/v1/game/2018020441/feed/live,R,20182019,2018-12-08T01:00:00Z,Final,7,Final,7,FALSE,1,10,13,4,league,19,St. Louis Blues,/api/v1/teams/19,0,17,9,2,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020441/content
28,2018020454,/api/v1/game/2018020454/feed/live,R,20182019,2018-12-09T20:00:00Z,Final,7,Final,7,FALSE,6,13,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,1,10,14,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020454/content
29,2018020470,/api/v1/game/2018020470/feed/live,R,20182019,2018-12-12T01:00:00Z,Final,7,Final,7,FALSE,3,11,12,6,league,13,Florida Panthers,/api/v1/teams/13,4,11,14,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020470/content
30,2018020492,/api/v1/game/2018020492/feed/live,R,20182019,2018-12-15T01:00:00Z,Final,7,Final,7,FALSE,3,17,9,6,league,21,Colorado Avalanche,/api/v1/teams/21,4,12,14,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020492/content
31,2018020507,/api/v1/game/2018020507/feed/live,R,20182019,2018-12-16T20:00:00Z,Final,7,Final,7,FALSE,7,22,10,2,league,20,Calgary Flames,/api/v1/teams/20,2,12,15,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020507/content
32,2018020524,/api/v1/game/2018020524/feed/live,R,20182019,2018-12-19T02:00:00Z,Final,7,Final,7,FALSE,4,13,15,4,league,19,St. Louis Blues,/api/v1/teams/19,1,18,14,3,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020524/content
33,2018020539,/api/v1/game/2018020539/feed/live,R,20182019,2018-12-21T03:00:00Z,Final,7,Final,7,FALSE,1,13,16,4,league,19,St. Louis Blues,/api/v1/teams/19,5,17,17,4,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020539/content
34,2018020548,/api/v1/game/2018020548/feed/live,R,20182019,2018-12-22T21:00:00Z,Final,7,Final,7,FALSE,3,14,16,4,league,19,St. Louis Blues,/api/v1/teams/19,1,22,12,3,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020548/content
35,2018020572,/api/v1/game/2018020572/feed/live,R,20182019,2018-12-28T01:00:00Z,Final,7,Final,7,FALSE,1,21,12,5,league,7,Buffalo Sabres,/api/v1/teams/7,4,15,16,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020572/content
36,2018020592,/api/v1/game/2018020592/feed/live,R,20182019,2018-12-30T01:00:00Z,Final,7,Final,7,FALSE,6,20,12,6,league,5,Pittsburgh Penguins,/api/v1/teams/5,1,15,17,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020592/content
37,2018020605,/api/v1/game/2018020605/feed/live,R,20182019,2019-01-01T00:00:00Z,Final,7,Final,7,FALSE,2,17,14,7,league,3,New York Rangers,/api/v1/teams/3,1,15,18,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020605/content
38,2018020627,/api/v1/game/2018020627/feed/live,R,20182019,2019-01-04T01:00:00Z,Final,7,Final,7,FALSE,2,24,12,3,league,15,Washington Capitals,/api/v1/teams/15,5,16,18,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020627/content
39,2018020642,/api/v1/game/2018020642/feed/live,R,20182019,2019-01-06T01:00:00Z,Final,7,Final,7,FALSE,4,23,13,4,league,2,New York Islanders,/api/v1/teams/2,3,16,19,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020642/content
40,2018020653,/api/v1/game/2018020653/feed/live,R,20182019,2019-01-08T00:00:00Z,Final,7,Final,7,FALSE,3,17,19,4,league,19,St. Louis Blues,/api/v1/teams/19,0,15,21,6,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020653/content
41,2018020664,/api/v1/game/2018020664/feed/live,R,20182019,2019-01-09T01:00:00Z,Final,7,Final,7,FALSE,3,23,17,4,league,25,Dallas Stars,/api/v1/teams/25,1,17,20,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020664/content
42,2018020677,/api/v1/game/2018020677/feed/live,R,20182019,2019-01-11T01:00:00Z,Final,7,Final,7,FALSE,1,23,17,5,league,8,Montréal Canadiens,/api/v1/teams/8,4,18,20,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020677/content
43,2018020695,/api/v1/game/2018020695/feed/live,R,20182019,2019-01-13T02:00:00Z,Final,7,Final,7,FALSE,3,19,20,4,league,19,St. Louis Blues,/api/v1/teams/19,1,23,19,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020695/content
44,2018020709,/api/v1/game/2018020709/feed/live,R,20182019,2019-01-15T00:00:00Z,Final,7,Final,7,FALSE,4,20,20,4,league,19,St. Louis Blues,/api/v1/teams/19,1,27,13,5,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020709/content
45,2018020711,/api/v1/game/2018020711/feed/live,R,20182019,2019-01-16T00:00:00Z,Final,7,Final,7,FALSE,1,20,20,5,league,19,St. Louis Blues,/api/v1/teams/19,2,26,15,4,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020711/content
46,2018020726,/api/v1/game/2018020726/feed/live,R,20182019,2019-01-18T00:00:00Z,Final,7,Final,7,FALSE,2,20,21,5,league,19,St. Louis Blues,/api/v1/teams/19,5,27,16,5,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020726/content
47,2018020745,/api/v1/game/2018020745/feed/live,R,20182019,2019-01-20T00:00:00Z,Final,7,Final,7,FALSE,2,19,25,5,league,9,Ottawa Senators,/api/v1/teams/9,3,21,21,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020745/content
48,2018020759,/api/v1/game/2018020759/feed/live,R,20182019,2019-01-21T21:00:00Z,Final,7,Final,7,FALSE,3,21,22,5,league,19,St. Louis Blues,/api/v1/teams/19,4,20,26,4,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020759/content
49,2018020769,/api/v1/game/2018020769/feed/live,R,20182019,2019-01-24T03:00:00Z,Final,7,Final,7,FALSE,5,22,22,5,league,19,St. Louis Blues,/api/v1/teams/19,1,21,21,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020769/content
50,2018020796,/api/v1/game/2018020796/feed/live,R,20182019,2019-02-03T00:00:00Z,Final,7,Final,7,FALSE,4,23,22,5,league,19,St. Louis Blues,/api/v1/teams/19,2,28,20,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020796/content
51,2018020811,/api/v1/game/2018020811/feed/live,R,20182019,2019-02-06T00:00:00Z,Final,7,Final,7,FALSE,3,24,22,5,league,19,St. Louis Blues,/api/v1/teams/19,2,21,22,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020811/content
52,2018020831,/api/v1/game/2018020831/feed/live,R,20182019,2019-02-08T00:30:00Z,Final,7,Final,7,FALSE,1,25,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,39,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020831/content
53,2018020844,/api/v1/game/2018020844/feed/live,R,20182019,2019-02-09T19:00:00Z,Final,7,Final,7,FALSE,2,33,20,4,league,18,Nashville Predators,/api/v1/teams/18,3,26,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020844/content
54,2018020852,/api/v1/game/2018020852/feed/live,R,20182019,2019-02-10T17:30:00Z,Final,7,Final,7,FALSE,5,27,22,5,league,19,St. Louis Blues,/api/v1/teams/19,4,33,20,5,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020852/content
55,2018020869,/api/v1/game/2018020869/feed/live,R,20182019,2019-02-13T01:00:00Z,Final,7,Final,7,FALSE,3,21,27,8,league,1,New Jersey Devils,/api/v1/teams/1,8,28,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020869/content
56,2018020884,/api/v1/game/2018020884/feed/live,R,20182019,2019-02-15T02:00:00Z,Final,7,Final,7,FALSE,4,29,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,25,27,5,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020884/content
57,2018020894,/api/v1/game/2018020894/feed/live,R,20182019,2019-02-16T20:00:00Z,Final,7,Final,7,FALSE,3,30,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,23,24,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020894/content
58,2018020905,/api/v1/game/2018020905/feed/live,R,20182019,2019-02-17T20:00:00Z,Final,7,Final,7,FALSE,4,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,27,26,6,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020905/content
59,2018020921,/api/v1/game/2018020921/feed/live,R,20182019,2019-02-20T01:00:00Z,Final,7,Final,7,FALSE,2,36,19,4,league,10,Toronto Maple Leafs,/api/v1/teams/10,3,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020921/content
60,2018020937,/api/v1/game/2018020937/feed/live,R,20182019,2019-02-22T01:30:00Z,Preview,2,Pre-Game,2,FALSE,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,29,25,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020937/content
61,2018020947,/api/v1/game/2018020947/feed/live,R,20182019,2019-02-23T21:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,17,8,league,6,Boston Bruins,/api/v1/teams/6,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020947/content
62,2018020960,/api/v1/game/2018020960/feed/live,R,20182019,2019-02-25T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,27,27,6,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020960/content
63,2018020975,/api/v1/game/2018020975/feed/live,R,20182019,2019-02-27T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,35,22,5,league,18,Nashville Predators,/api/v1/teams/18,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020975/content
64,2018020995,/api/v1/game/2018020995/feed/live,R,20182019,2019-03-02T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,31,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020995/content
65,2018021006,/api/v1/game/2018021006/feed/live,R,20182019,2019-03-03T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,29,25,5,league,25,Dallas Stars,/api/v1/teams/25,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021006/content
66,2018021031,/api/v1/game/2018021031/feed/live,R,20182019,2019-03-07T03:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,24,27,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018021031/content
67,2018021042,/api/v1/game/2018021042/feed/live,R,20182019,2019-03-08T03:30:00Z,Preview,1,Scheduled,1,FALSE,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,23,30,6,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018021042/content
68,2018021049,/api/v1/game/2018021049/feed/live,R,20182019,2019-03-09T21:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,35,17,8,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018021049/content
69,2018021076,/api/v1/game/2018021076/feed/live,R,20182019,2019-03-13T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,27,28,5,league,53,Arizona Coyotes,/api/v1/teams/53,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021076/content
70,2018021086,/api/v1/game/2018021086/feed/live,R,20182019,2019-03-14T23:30:00Z,Preview,1,Scheduled,1,FALSE,0,32,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,22,32,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018021086/content
71,2018021099,/api/v1/game/2018021099/feed/live,R,20182019,2019-03-16T17:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,31,21,7,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018021099/content
72,2018021112,/api/v1/game/2018021112/feed/live,R,20182019,2019-03-17T21:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,28,23,7,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018021112/content
73,2018021127,/api/v1/game/2018021127/feed/live,R,20182019,2019-03-20T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,29,5,league,22,Edmonton Oilers,/api/v1/teams/22,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021127/content
74,2018021140,/api/v1/game/2018021140/feed/live,R,20182019,2019-03-22T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,29,8,league,17,Detroit Red Wings,/api/v1/teams/17,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021140/content
75,2018021159,/api/v1/game/2018021159/feed/live,R,20182019,2019-03-24T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,45,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021159/content
76,2018021173,/api/v1/game/2018021173/feed/live,R,20182019,2019-03-26T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,25,4,league,54,Vegas Golden Knights,/api/v1/teams/54,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021173/content
77,2018021197,/api/v1/game/2018021197/feed/live,R,20182019,2019-03-29T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,25,25,8,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018021197/content
78,2018021207,/api/v1/game/2018021207/feed/live,R,20182019,2019-03-30T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,23,28,8,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018021207/content
79,2018021225,/api/v1/game/2018021225/feed/live,R,20182019,2019-04-02T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,24,11,league,21,Colorado Avalanche,/api/v1/teams/21,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021225/content
80,2018021240,/api/v1/game/2018021240/feed/live,R,20182019,2019-04-04T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,0,25,26,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018021240/content
81,2018021248,/api/v1/game/2018021248/feed/live,R,20182019,2019-04-05T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,28,24,7,league,4,Philadelphia Flyers,/api/v1/teams/4,0,31,22,5,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021248/content
