rowid,gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
1,2018020019,/api/v1/game/2018020019/feed/live,R,20182019,2018-10-06T23:00:00Z,Final,7,Final,7,FALSE,1,0,0,1,league,13,Florida Panthers,/api/v1/teams/13,2,1,0,0,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020019/content
2,2018020047,/api/v1/game/2018020047/feed/live,R,20182019,2018-10-11T23:00:00Z,Final,7,Final,7,FALSE,5,3,1,0,league,29,Columbus Blue Jackets,/api/v1/teams/29,4,0,1,1,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020047/content
3,2018020064,/api/v1/game/2018020064/feed/live,R,20182019,2018-10-13T23:00:00Z,Final,7,Final,7,FALSE,3,3,2,0,league,23,Vancouver Canucks,/api/v1/teams/23,2,0,2,1,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020064/content
4,2018020080,/api/v1/game/2018020080/feed/live,R,20182019,2018-10-16T23:00:00Z,Final,7,Final,7,FALSE,5,0,2,2,league,13,Florida Panthers,/api/v1/teams/13,6,3,3,0,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020080/content
5,2018020099,/api/v1/game/2018020099/feed/live,R,20182019,2018-10-19T23:00:00Z,Final,7,Final,7,FALSE,6,1,2,2,league,13,Florida Panthers,/api/v1/teams/13,5,3,2,2,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020099/content
6,2018020108,/api/v1/game/2018020108/feed/live,R,20182019,2018-10-20T23:00:00Z,Final,7,Final,7,FALSE,4,1,5,2,league,17,Detroit Red Wings,/api/v1/teams/17,3,1,2,3,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020108/content
7,2018020122,/api/v1/game/2018020122/feed/live,R,20182019,2018-10-23T23:00:00Z,Final,7,Final,7,FALSE,2,1,3,3,league,13,Florida Panthers,/api/v1/teams/13,5,3,5,1,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020122/content
8,2018020130,/api/v1/game/2018020130/feed/live,R,20182019,2018-10-24T23:00:00Z,Final,7,Final,7,FALSE,3,2,3,3,league,13,Florida Panthers,/api/v1/teams/13,2,3,4,1,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020130/content
9,2018020148,/api/v1/game/2018020148/feed/live,R,20182019,2018-10-27T16:00:00Z,Final,7,Final,7,FALSE,2,2,4,3,league,13,Florida Panthers,/api/v1/teams/13,3,5,2,1,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020148/content
10,2018020180,/api/v1/game/2018020180/feed/live,R,20182019,2018-11-01T18:00:00Z,Final,7,Final,7,FALSE,4,8,4,1,league,52,Winnipeg Jets,/api/v1/teams/52,2,2,5,3,league,13,Florida Panthers,/api/v1/teams/13,5160,Hartwall Arena,/api/v1/venues/5160,/api/v1/game/2018020180/content
