rowid,gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
11,2018020143,/api/v1/game/2018020143/feed/live,R,20182019,2018-10-26T02:00:00Z,Final,7,Final,7,FALSE,1,6,5,0,league,23,Vancouver Canucks,/api/v1/teams/23,4,4,5,0,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020143/content
12,2018020158,/api/v1/game/2018020158/feed/live,R,20182019,2018-10-28T02:00:00Z,Final,7,Final,7,FALSE,5,6,1,2,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,6,6,0,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020158/content
13,2018020166,/api/v1/game/2018020166/feed/live,R,20182019,2018-10-30T02:00:00Z,Final,7,Final,7,FALSE,2,6,3,2,league,30,Minnesota Wild,/api/v1/teams/30,5,7,6,0,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020166/content
14,2018020178,/api/v1/game/2018020178/feed/live,R,20182019,2018-11-01T02:00:00Z,Final,7,Final,7,FALSE,2,6,4,3,league,16,Chicago Blackhawks,/api/v1/teams/16,4,8,6,0,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020178/content
15,2018020193,/api/v1/game/2018020193/feed/live,R,20182019,2018-11-03T02:00:00Z,Final,7,Final,7,FALSE,6,7,4,3,league,21,Colorado Avalanche,/api/v1/teams/21,7,9,6,0,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020193/content
16,2018020219,/api/v1/game/2018020219/feed/live,R,20182019,2018-11-07T00:30:00Z,Final,7,Final,7,FALSE,2,9,6,1,league,23,Vancouver Canucks,/api/v1/teams/23,3,5,8,2,league,17,Detroit Red Wings,/api/v1/teams/17,5145,Little Caesars Arena,/api/v1/venues/5145,/api/v1/game/2018020219/content
17,2018020227,/api/v1/game/2018020227/feed/live,R,20182019,2018-11-09T00:00:00Z,Final,7,Final,7,FALSE,8,10,6,1,league,23,Vancouver Canucks,/api/v1/teams/23,5,8,5,2,league,6,Boston Bruins,/api/v1/teams/6,5085,TD Garden,/api/v1/venues/5085,/api/v1/game/2018020227/content
18,2018020242,/api/v1/game/2018020242/feed/live,R,20182019,2018-11-10T18:00:00Z,Final,7,Final,7,FALSE,3,10,6,2,league,23,Vancouver Canucks,/api/v1/teams/23,4,9,6,2,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018020242/content
19,2018020260,/api/v1/game/2018020260/feed/live,R,20182019,2018-11-13T00:00:00Z,Final,7,Final,7,FALSE,1,10,7,2,league,23,Vancouver Canucks,/api/v1/teams/23,2,9,7,2,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020260/content
20,2018020266,/api/v1/game/2018020266/feed/live,R,20182019,2018-11-14T00:00:00Z,Final,7,Final,7,FALSE,2,10,8,2,league,23,Vancouver Canucks,/api/v1/teams/23,5,9,6,2,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020266/content
21,2018020282,/api/v1/game/2018020282/feed/live,R,20182019,2018-11-16T01:00:00Z,Final,7,Final,7,FALSE,2,10,9,2,league,23,Vancouver Canucks,/api/v1/teams/23,6,12,5,2,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020282/content
22,2018020298,/api/v1/game/2018020298/feed/live,R,20182019,2018-11-18T00:00:00Z,Final,7,Final,7,FALSE,3,11,6,3,league,8,Montréal Canadiens,/api/v1/teams/8,2,10,10,2,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020298/content
23,2018020316,/api/v1/game/2018020316/feed/live,R,20182019,2018-11-20T03:00:00Z,Final,7,Final,7,FALSE,6,12,5,2,league,52,Winnipeg Jets,/api/v1/teams/52,3,10,11,2,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020316/content
24,2018020330,/api/v1/game/2018020330/feed/live,R,20182019,2018-11-22T03:00:00Z,Final,7,Final,7,FALSE,3,10,12,2,league,23,Vancouver Canucks,/api/v1/teams/23,4,9,9,5,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020330/content
25,2018020346,/api/v1/game/2018020346/feed/live,R,20182019,2018-11-24T02:00:00Z,Final,7,Final,7,FALSE,0,10,13,2,league,23,Vancouver Canucks,/api/v1/teams/23,4,12,7,4,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020346/content
26,2018020357,/api/v1/game/2018020357/feed/live,R,20182019,2018-11-25T03:00:00Z,Final,7,Final,7,FALSE,4,11,13,2,league,23,Vancouver Canucks,/api/v1/teams/23,2,7,14,1,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020357/content
27,2018020376,/api/v1/game/2018020376/feed/live,R,20182019,2018-11-28T03:00:00Z,Final,7,Final,7,FALSE,2,9,14,1,league,26,Los Angeles Kings,/api/v1/teams/26,1,11,13,3,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020376/content
28,2018020389,/api/v1/game/2018020389/feed/live,R,20182019,2018-11-30T03:00:00Z,Final,7,Final,7,FALSE,4,14,12,1,league,54,Vegas Golden Knights,/api/v1/teams/54,3,11,14,3,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020389/content
29,2018020396,/api/v1/game/2018020396/feed/live,R,20182019,2018-12-01T21:00:00Z,Final,7,Final,7,FALSE,2,14,10,3,league,25,Dallas Stars,/api/v1/teams/25,1,11,15,3,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020396/content
30,2018020423,/api/v1/game/2018020423/feed/live,R,20182019,2018-12-05T03:00:00Z,Final,7,Final,7,FALSE,3,15,10,2,league,30,Minnesota Wild,/api/v1/teams/30,2,11,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020423/content
31,2018020437,/api/v1/game/2018020437/feed/live,R,20182019,2018-12-07T03:00:00Z,Final,7,Final,7,FALSE,3,19,9,1,league,18,Nashville Predators,/api/v1/teams/18,5,12,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020437/content
32,2018020454,/api/v1/game/2018020454/feed/live,R,20182019,2018-12-09T20:00:00Z,Final,7,Final,7,FALSE,6,13,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,1,10,14,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020454/content
33,2018020469,/api/v1/game/2018020469/feed/live,R,20182019,2018-12-12T00:00:00Z,Final,7,Final,7,FALSE,3,14,16,3,league,23,Vancouver Canucks,/api/v1/teams/23,2,16,12,2,league,29,Columbus Blue Jackets,/api/v1/teams/29,5059,Nationwide Arena,/api/v1/venues/5059,/api/v1/game/2018020469/content
34,2018020483,/api/v1/game/2018020483/feed/live,R,20182019,2018-12-14T01:00:00Z,Final,7,Final,7,FALSE,3,14,16,4,league,23,Vancouver Canucks,/api/v1/teams/23,4,21,10,1,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020483/content
35,2018020504,/api/v1/game/2018020504/feed/live,R,20182019,2018-12-16T03:00:00Z,Final,7,Final,7,FALSE,1,12,15,4,league,4,Philadelphia Flyers,/api/v1/teams/4,5,15,16,4,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020504/content
36,2018020511,/api/v1/game/2018020511/feed/live,R,20182019,2018-12-17T03:00:00Z,Final,7,Final,7,FALSE,2,18,13,3,league,22,Edmonton Oilers,/api/v1/teams/22,4,16,16,4,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020511/content
37,2018020526,/api/v1/game/2018020526/feed/live,R,20182019,2018-12-19T03:00:00Z,Final,7,Final,7,FALSE,5,26,7,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,2,16,17,4,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020526/content
38,2018020539,/api/v1/game/2018020539/feed/live,R,20182019,2018-12-21T03:00:00Z,Final,7,Final,7,FALSE,1,13,16,4,league,19,St. Louis Blues,/api/v1/teams/19,5,17,17,4,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020539/content
39,2018020558,/api/v1/game/2018020558/feed/live,R,20182019,2018-12-23T03:00:00Z,Final,7,Final,7,FALSE,1,24,10,2,league,52,Winnipeg Jets,/api/v1/teams/52,0,17,18,4,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020558/content
40,2018020576,/api/v1/game/2018020576/feed/live,R,20182019,2018-12-28T02:00:00Z,Final,7,Final,7,FALSE,4,18,18,4,league,23,Vancouver Canucks,/api/v1/teams/23,2,18,16,3,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020576/content
41,2018020596,/api/v1/game/2018020596/feed/live,R,20182019,2018-12-30T03:00:00Z,Final,7,Final,7,FALSE,3,19,18,4,league,23,Vancouver Canucks,/api/v1/teams/23,2,23,12,4,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020596/content
42,2018020600,/api/v1/game/2018020600/feed/live,R,20182019,2018-12-31T18:00:00Z,Final,7,Final,7,FALSE,0,19,19,4,league,23,Vancouver Canucks,/api/v1/teams/23,4,15,16,7,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020600/content
43,2018020615,/api/v1/game/2018020615/feed/live,R,20182019,2019-01-03T00:00:00Z,Final,7,Final,7,FALSE,4,20,19,4,league,23,Vancouver Canucks,/api/v1/teams/23,3,15,21,5,league,9,Ottawa Senators,/api/v1/teams/9,5031,Canadian Tire Centre,/api/v1/venues/5031,/api/v1/game/2018020615/content
44,2018020626,/api/v1/game/2018020626/feed/live,R,20182019,2019-01-04T00:30:00Z,Final,7,Final,7,FALSE,0,20,20,4,league,23,Vancouver Canucks,/api/v1/teams/23,2,22,14,5,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020626/content
45,2018020639,/api/v1/game/2018020639/feed/live,R,20182019,2019-01-06T00:00:00Z,Final,7,Final,7,FALSE,0,20,21,4,league,23,Vancouver Canucks,/api/v1/teams/23,5,27,12,2,league,10,Toronto Maple Leafs,/api/v1/teams/10,NA,Scotiabank Arena,/api/v1/venues/null,/api/v1/game/2018020639/content
46,2018020680,/api/v1/game/2018020680/feed/live,R,20182019,2019-01-11T03:00:00Z,Final,7,Final,7,FALSE,4,19,21,3,league,53,Arizona Coyotes,/api/v1/teams/53,3,20,21,5,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020680/content
47,2018020703,/api/v1/game/2018020703/feed/live,R,20182019,2019-01-14T00:00:00Z,Final,7,Final,7,FALSE,1,17,19,8,league,13,Florida Panthers,/api/v1/teams/13,5,21,21,5,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020703/content
48,2018020724,/api/v1/game/2018020724/feed/live,R,20182019,2019-01-17T03:00:00Z,Final,7,Final,7,FALSE,3,23,21,3,league,22,Edmonton Oilers,/api/v1/teams/22,2,21,21,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020724/content
49,2018020739,/api/v1/game/2018020739/feed/live,R,20182019,2019-01-19T03:00:00Z,Final,7,Final,7,FALSE,3,24,18,6,league,7,Buffalo Sabres,/api/v1/teams/7,4,22,21,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020739/content
50,2018020753,/api/v1/game/2018020753/feed/live,R,20182019,2019-01-20T21:00:00Z,Final,7,Final,7,FALSE,2,18,25,7,league,17,Detroit Red Wings,/api/v1/teams/17,3,23,21,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020753/content
51,2018020770,/api/v1/game/2018020770/feed/live,R,20182019,2019-01-24T03:30:00Z,Final,7,Final,7,FALSE,5,24,20,6,league,12,Carolina Hurricanes,/api/v1/teams/12,2,23,22,6,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020770/content
52,2018020800,/api/v1/game/2018020800/feed/live,R,20182019,2019-02-03T03:00:00Z,Final,7,Final,7,FALSE,5,24,22,6,league,23,Vancouver Canucks,/api/v1/teams/23,1,22,21,8,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020800/content
53,2018020807,/api/v1/game/2018020807/feed/live,R,20182019,2019-02-05T00:00:00Z,Final,7,Final,7,FALSE,1,24,23,6,league,23,Vancouver Canucks,/api/v1/teams/23,2,24,23,6,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020807/content
54,2018020814,/api/v1/game/2018020814/feed/live,R,20182019,2019-02-06T00:00:00Z,Final,7,Final,7,FALSE,2,24,24,6,league,23,Vancouver Canucks,/api/v1/teams/23,3,29,18,6,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020814/content
55,2018020834,/api/v1/game/2018020834/feed/live,R,20182019,2019-02-08T01:30:00Z,Final,7,Final,7,FALSE,3,24,24,7,league,23,Vancouver Canucks,/api/v1/teams/23,4,22,24,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020834/content
56,2018020850,/api/v1/game/2018020850/feed/live,R,20182019,2019-02-10T03:00:00Z,Final,7,Final,7,FALSE,3,34,15,6,league,20,Calgary Flames,/api/v1/teams/20,4,25,24,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020850/content
57,2018020862,/api/v1/game/2018020862/feed/live,R,20182019,2019-02-12T03:00:00Z,Final,7,Final,7,FALSE,7,34,16,7,league,28,San Jose Sharks,/api/v1/teams/28,2,25,25,7,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020862/content
58,2018020876,/api/v1/game/2018020876/feed/live,R,20182019,2019-02-14T03:30:00Z,Final,7,Final,7,FALSE,0,25,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,1,22,26,9,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020876/content
59,2018020886,/api/v1/game/2018020886/feed/live,R,20182019,2019-02-15T03:30:00Z,Final,7,Final,7,FALSE,4,26,26,7,league,23,Vancouver Canucks,/api/v1/teams/23,3,23,28,6,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020886/content
60,2018020902,/api/v1/game/2018020902/feed/live,R,20182019,2019-02-17T03:00:00Z,Final,7,Final,7,FALSE,2,26,27,7,league,23,Vancouver Canucks,/api/v1/teams/23,3,35,17,7,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020902/content
61,2018020939,/api/v1/game/2018020939/feed/live,R,20182019,2019-02-22T03:00:00Z,Final,7,Final,7,FALSE,3,28,28,5,league,53,Arizona Coyotes,/api/v1/teams/53,2,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020939/content
62,2018020955,/api/v1/game/2018020955/feed/live,R,20182019,2019-02-24T03:00:00Z,Preview,1,Scheduled,1,FALSE,0,35,18,7,league,2,New York Islanders,/api/v1/teams/2,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020955/content
63,2018020967,/api/v1/game/2018020967/feed/live,R,20182019,2019-02-26T03:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,27,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020967/content
64,2018020982,/api/v1/game/2018020982/feed/live,R,20182019,2019-02-28T02:30:00Z,Preview,1,Scheduled,1,FALSE,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,0,25,24,11,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020982/content
65,2018020988,/api/v1/game/2018020988/feed/live,R,20182019,2019-03-01T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,0,28,28,5,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020988/content
66,2018021011,/api/v1/game/2018021011/feed/live,R,20182019,2019-03-03T21:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,0,32,25,5,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018021011/content
67,2018021030,/api/v1/game/2018021030/feed/live,R,20182019,2019-03-07T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,20,4,league,10,Toronto Maple Leafs,/api/v1/teams/10,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021030/content
68,2018021040,/api/v1/game/2018021040/feed/live,R,20182019,2019-03-08T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,0,25,29,6,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021040/content
69,2018021059,/api/v1/game/2018021059/feed/live,R,20182019,2019-03-10T03:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,25,5,league,54,Vegas Golden Knights,/api/v1/teams/54,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021059/content
70,2018021082,/api/v1/game/2018021082/feed/live,R,20182019,2019-03-14T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,26,8,league,3,New York Rangers,/api/v1/teams/3,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021082/content
71,2018021098,/api/v1/game/2018021098/feed/live,R,20182019,2019-03-16T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,29,8,league,1,New Jersey Devils,/api/v1/teams/1,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021098/content
72,2018021114,/api/v1/game/2018021114/feed/live,R,20182019,2019-03-17T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,0,30,25,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021114/content
73,2018021119,/api/v1/game/2018021119/feed/live,R,20182019,2019-03-19T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,0,26,26,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018021119/content
74,2018021134,/api/v1/game/2018021134/feed/live,R,20182019,2019-03-21T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,22,33,5,league,9,Ottawa Senators,/api/v1/teams/9,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021134/content
75,2018021161,/api/v1/game/2018021161/feed/live,R,20182019,2019-03-24T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,37,16,7,league,20,Calgary Flames,/api/v1/teams/20,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021161/content
76,2018021168,/api/v1/game/2018021168/feed/live,R,20182019,2019-03-25T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,33,23,3,league,29,Columbus Blue Jackets,/api/v1/teams/29,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021168/content
77,2018021183,/api/v1/game/2018021183/feed/live,R,20182019,2019-03-27T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,24,27,9,league,24,Anaheim Ducks,/api/v1/teams/24,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021183/content
78,2018021195,/api/v1/game/2018021195/feed/live,R,20182019,2019-03-29T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,23,31,6,league,26,Los Angeles Kings,/api/v1/teams/26,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021195/content
79,2018021213,/api/v1/game/2018021213/feed/live,R,20182019,2019-03-31T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,30,25,5,league,25,Dallas Stars,/api/v1/teams/25,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021213/content
80,2018021237,/api/v1/game/2018021237/feed/live,R,20182019,2019-04-03T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,36,17,8,league,28,San Jose Sharks,/api/v1/teams/28,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021237/content
81,2018021249,/api/v1/game/2018021249/feed/live,R,20182019,2019-04-05T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,27,8,league,23,Vancouver Canucks,/api/v1/teams/23,0,36,22,5,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018021249/content
