rowid,gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
1,2018020004,/api/v1/game/2018020004/feed/live,R,20182019,2018-10-04T02:30:00Z,Final,7,Final,7,FALSE,5,1,0,0,league,24,Anaheim Ducks,/api/v1/teams/24,2,0,1,0,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020004/content
2,2018020027,/api/v1/game/2018020027/feed/live,R,20182019,2018-10-07T01:00:00Z,Final,7,Final,7,FALSE,1,2,0,0,league,24,Anaheim Ducks,/api/v1/teams/24,0,0,2,0,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020027/content
3,2018020035,/api/v1/game/2018020035/feed/live,R,20182019,2018-10-09T02:00:00Z,Final,7,Final,7,FALSE,2,0,1,2,league,17,Detroit Red Wings,/api/v1/teams/17,3,3,0,0,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020035/content
4,2018020044,/api/v1/game/2018020044/feed/live,R,20182019,2018-10-11T02:00:00Z,Final,7,Final,7,FALSE,3,1,2,0,league,53,Arizona Coyotes,/api/v1/teams/53,2,3,0,1,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020044/content
5,2018020067,/api/v1/game/2018020067/feed/live,R,20182019,2018-10-14T00:00:00Z,Final,7,Final,7,FALSE,3,3,1,1,league,24,Anaheim Ducks,/api/v1/teams/24,5,3,1,0,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020067/content
6,2018020072,/api/v1/game/2018020072/feed/live,R,20182019,2018-10-14T23:00:00Z,Final,7,Final,7,FALSE,3,4,1,1,league,24,Anaheim Ducks,/api/v1/teams/24,2,1,2,2,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020072/content
7,2018020089,/api/v1/game/2018020089/feed/live,R,20182019,2018-10-18T02:00:00Z,Final,7,Final,7,FALSE,1,2,3,0,league,2,New York Islanders,/api/v1/teams/2,4,5,1,1,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020089/content
8,2018020113,/api/v1/game/2018020113/feed/live,R,20182019,2018-10-21T02:00:00Z,Final,7,Final,7,FALSE,1,5,2,1,league,24,Anaheim Ducks,/api/v1/teams/24,3,4,4,0,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020113/content
9,2018020117,/api/v1/game/2018020117/feed/live,R,20182019,2018-10-22T00:00:00Z,Final,7,Final,7,FALSE,4,5,4,0,league,7,Buffalo Sabres,/api/v1/teams/7,2,5,3,1,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020117/content
10,2018020127,/api/v1/game/2018020127/feed/live,R,20182019,2018-10-24T00:30:00Z,Final,7,Final,7,FALSE,1,5,4,1,league,24,Anaheim Ducks,/api/v1/teams/24,3,5,2,2,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020127/content
