rowid,gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
16,2018020234,/api/v1/game/2018020234/feed/live,R,20182019,2018-11-09T01:30:00Z,Final,7,Final,7,FALSE,3,8,5,3,league,28,San Jose Sharks,/api/v1/teams/28,4,9,6,1,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020234/content
17,2018020244,/api/v1/game/2018020244/feed/live,R,20182019,2018-11-10T19:00:00Z,Final,7,Final,7,FALSE,5,13,3,0,league,18,Nashville Predators,/api/v1/teams/18,4,9,6,2,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020244/content
18,2018020262,/api/v1/game/2018020262/feed/live,R,20182019,2018-11-13T01:30:00Z,Final,7,Final,7,FALSE,2,10,6,2,league,29,Columbus Blue Jackets,/api/v1/teams/29,1,9,7,2,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020262/content
19,2018020286,/api/v1/game/2018020286/feed/live,R,20182019,2018-11-17T01:00:00Z,Final,7,Final,7,FALSE,0,10,6,3,league,6,Boston Bruins,/api/v1/teams/6,1,10,7,2,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020286/content
20,2018020303,/api/v1/game/2018020303/feed/live,R,20182019,2018-11-18T18:00:00Z,Final,7,Final,7,FALSE,6,11,7,2,league,25,Dallas Stars,/api/v1/teams/25,2,10,7,2,league,2,New York Islanders,/api/v1/teams/2,5026,Barclays Center,/api/v1/venues/5026,/api/v1/game/2018020303/content
21,2018020309,/api/v1/game/2018020309/feed/live,R,20182019,2018-11-20T00:00:00Z,Final,7,Final,7,FALSE,1,11,8,2,league,25,Dallas Stars,/api/v1/teams/25,2,11,8,2,league,3,New York Rangers,/api/v1/teams/3,5054,Madison Square Garden,/api/v1/venues/5054,/api/v1/game/2018020309/content
22,2018020321,/api/v1/game/2018020321/feed/live,R,20182019,2018-11-22T00:00:00Z,Final,7,Final,7,FALSE,1,11,9,2,league,25,Dallas Stars,/api/v1/teams/25,5,8,8,4,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020321/content
23,2018020344,/api/v1/game/2018020344/feed/live,R,20182019,2018-11-24T01:00:00Z,Final,7,Final,7,FALSE,4,9,11,3,league,9,Ottawa Senators,/api/v1/teams/9,6,12,9,2,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020344/content
24,2018020355,/api/v1/game/2018020355/feed/live,R,20182019,2018-11-25T02:00:00Z,Final,7,Final,7,FALSE,2,12,10,2,league,25,Dallas Stars,/api/v1/teams/25,3,13,6,4,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020355/content
25,2018020375,/api/v1/game/2018020375/feed/live,R,20182019,2018-11-28T02:00:00Z,Final,7,Final,7,FALSE,0,12,10,3,league,25,Dallas Stars,/api/v1/teams/25,1,11,11,2,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020375/content
26,2018020380,/api/v1/game/2018020380/feed/live,R,20182019,2018-11-29T02:00:00Z,Final,7,Final,7,FALSE,4,13,10,3,league,25,Dallas Stars,/api/v1/teams/25,3,14,9,2,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020380/content
27,2018020396,/api/v1/game/2018020396/feed/live,R,20182019,2018-12-01T21:00:00Z,Final,7,Final,7,FALSE,2,14,10,3,league,25,Dallas Stars,/api/v1/teams/25,1,11,15,3,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020396/content
28,2018020415,/api/v1/game/2018020415/feed/live,R,20182019,2018-12-04T01:30:00Z,Final,7,Final,7,FALSE,1,13,12,2,league,22,Edmonton Oilers,/api/v1/teams/22,4,15,10,3,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020415/content
29,2018020440,/api/v1/game/2018020440/feed/live,R,20182019,2018-12-08T01:00:00Z,Final,7,Final,7,FALSE,2,14,11,5,league,28,San Jose Sharks,/api/v1/teams/28,3,16,10,3,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020440/content
30,2018020460,/api/v1/game/2018020460/feed/live,R,20182019,2018-12-10T02:00:00Z,Final,7,Final,7,FALSE,2,16,11,3,league,25,Dallas Stars,/api/v1/teams/25,4,17,14,1,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020460/content
31,2018020478,/api/v1/game/2018020478/feed/live,R,20182019,2018-12-13T03:00:00Z,Final,7,Final,7,FALSE,3,16,12,3,league,25,Dallas Stars,/api/v1/teams/25,6,17,11,5,league,24,Anaheim Ducks,/api/v1/teams/24,5046,Honda Center,/api/v1/venues/5046,/api/v1/game/2018020478/content
32,2018020486,/api/v1/game/2018020486/feed/live,R,20182019,2018-12-14T03:30:00Z,Final,7,Final,7,FALSE,2,16,13,3,league,25,Dallas Stars,/api/v1/teams/25,3,17,11,5,league,28,San Jose Sharks,/api/v1/teams/28,NA,SAP Center at San Jose,/api/v1/venues/null,/api/v1/game/2018020486/content
33,2018020503,/api/v1/game/2018020503/feed/live,R,20182019,2018-12-16T02:00:00Z,Final,7,Final,7,FALSE,4,16,14,3,league,25,Dallas Stars,/api/v1/teams/25,6,18,9,6,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020503/content
34,2018020523,/api/v1/game/2018020523/feed/live,R,20182019,2018-12-19T01:30:00Z,Final,7,Final,7,FALSE,0,22,11,2,league,20,Calgary Flames,/api/v1/teams/20,2,17,14,3,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020523/content
35,2018020536,/api/v1/game/2018020536/feed/live,R,20182019,2018-12-21T01:30:00Z,Final,7,Final,7,FALSE,5,12,19,6,league,16,Chicago Blackhawks,/api/v1/teams/16,2,17,15,3,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020536/content
36,2018020556,/api/v1/game/2018020556/feed/live,R,20182019,2018-12-23T01:00:00Z,Final,7,Final,7,FALSE,2,18,15,3,league,25,Dallas Stars,/api/v1/teams/25,1,17,15,3,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020556/content
37,2018020564,/api/v1/game/2018020564/feed/live,R,20182019,2018-12-24T01:00:00Z,Final,7,Final,7,FALSE,3,18,13,4,league,2,New York Islanders,/api/v1/teams/2,1,18,16,3,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020564/content
38,2018020573,/api/v1/game/2018020573/feed/live,R,20182019,2018-12-28T01:00:00Z,Final,7,Final,7,FALSE,2,19,16,3,league,25,Dallas Stars,/api/v1/teams/25,0,22,14,2,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020573/content
39,2018020594,/api/v1/game/2018020594/feed/live,R,20182019,2018-12-30T01:00:00Z,Final,7,Final,7,FALSE,1,15,19,6,league,17,Detroit Red Wings,/api/v1/teams/17,5,20,16,3,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020594/content
40,2018020608,/api/v1/game/2018020608/feed/live,R,20182019,2019-01-01T01:30:00Z,Final,7,Final,7,FALSE,3,21,14,5,league,8,Montréal Canadiens,/api/v1/teams/8,2,20,16,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020608/content
41,2018020618,/api/v1/game/2018020618/feed/live,R,20182019,2019-01-03T01:30:00Z,Final,7,Final,7,FALSE,4,15,17,7,league,1,New Jersey Devils,/api/v1/teams/1,5,21,16,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020618/content
42,2018020632,/api/v1/game/2018020632/feed/live,R,20182019,2019-01-05T01:00:00Z,Final,7,Final,7,FALSE,1,24,12,4,league,15,Washington Capitals,/api/v1/teams/15,2,22,16,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020632/content
43,2018020649,/api/v1/game/2018020649/feed/live,R,20182019,2019-01-06T22:00:00Z,Final,7,Final,7,FALSE,1,22,17,4,league,25,Dallas Stars,/api/v1/teams/25,5,26,13,2,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020649/content
44,2018020664,/api/v1/game/2018020664/feed/live,R,20182019,2019-01-09T01:00:00Z,Final,7,Final,7,FALSE,3,23,17,4,league,25,Dallas Stars,/api/v1/teams/25,1,17,20,4,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018020664/content
45,2018020674,/api/v1/game/2018020674/feed/live,R,20182019,2019-01-11T00:00:00Z,Final,7,Final,7,FALSE,1,23,18,4,league,25,Dallas Stars,/api/v1/teams/25,2,16,22,6,league,4,Philadelphia Flyers,/api/v1/teams/4,5096,Wells Fargo Center,/api/v1/venues/5096,/api/v1/game/2018020674/content
46,2018020695,/api/v1/game/2018020695/feed/live,R,20182019,2019-01-13T02:00:00Z,Final,7,Final,7,FALSE,3,19,20,4,league,19,St. Louis Blues,/api/v1/teams/19,1,23,19,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020695/content
47,2018020719,/api/v1/game/2018020719/feed/live,R,20182019,2019-01-16T01:30:00Z,Final,7,Final,7,FALSE,2,36,9,2,league,14,Tampa Bay Lightning,/api/v1/teams/14,0,23,20,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020719/content
48,2018020732,/api/v1/game/2018020732/feed/live,R,20182019,2019-01-18T01:30:00Z,Final,7,Final,7,FALSE,2,19,25,4,league,26,Los Angeles Kings,/api/v1/teams/26,1,23,21,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020732/content
49,2018020746,/api/v1/game/2018020746/feed/live,R,20182019,2019-01-20T00:00:00Z,Final,7,Final,7,FALSE,2,31,15,2,league,52,Winnipeg Jets,/api/v1/teams/52,4,24,21,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020746/content
50,2018020777,/api/v1/game/2018020777/feed/live,R,20182019,2019-01-31T01:30:00Z,Final,7,Final,7,FALSE,0,25,19,6,league,7,Buffalo Sabres,/api/v1/teams/7,1,25,21,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020777/content
51,2018020788,/api/v1/game/2018020788/feed/live,R,20182019,2019-02-02T01:00:00Z,Final,7,Final,7,FALSE,1,26,22,3,league,30,Minnesota Wild,/api/v1/teams/30,3,26,21,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020788/content
52,2018020798,/api/v1/game/2018020798/feed/live,R,20182019,2019-02-03T01:00:00Z,Final,7,Final,7,FALSE,3,27,21,4,league,25,Dallas Stars,/api/v1/teams/25,1,31,19,4,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020798/content
53,2018020808,/api/v1/game/2018020808/feed/live,R,20182019,2019-02-05T01:30:00Z,Final,7,Final,7,FALSE,4,23,24,5,league,53,Arizona Coyotes,/api/v1/teams/53,5,28,21,4,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020808/content
54,2018020832,/api/v1/game/2018020832/feed/live,R,20182019,2019-02-08T01:00:00Z,Final,7,Final,7,FALSE,2,28,21,5,league,25,Dallas Stars,/api/v1/teams/25,3,33,19,4,league,18,Nashville Predators,/api/v1/teams/18,5030,Bridgestone Arena,/api/v1/venues/5030,/api/v1/game/2018020832/content
55,2018020845,/api/v1/game/2018020845/feed/live,R,20182019,2019-02-09T21:00:00Z,Final,7,Final,7,FALSE,2,28,22,5,league,25,Dallas Stars,/api/v1/teams/25,3,24,26,5,league,53,Arizona Coyotes,/api/v1/teams/53,5043,Gila River Arena,/api/v1/venues/5043,/api/v1/game/2018020845/content
56,2018020865,/api/v1/game/2018020865/feed/live,R,20182019,2019-02-13T00:00:00Z,Final,7,Final,7,FALSE,3,29,22,5,league,25,Dallas Stars,/api/v1/teams/25,0,23,24,8,league,13,Florida Panthers,/api/v1/teams/13,5027,BB&T Center,/api/v1/venues/5027,/api/v1/game/2018020865/content
57,2018020880,/api/v1/game/2018020880/feed/live,R,20182019,2019-02-15T00:30:00Z,Final,7,Final,7,FALSE,0,29,23,5,league,25,Dallas Stars,/api/v1/teams/25,6,43,11,4,league,14,Tampa Bay Lightning,/api/v1/teams/14,5017,Amalie Arena,/api/v1/venues/5017,/api/v1/game/2018020880/content
58,2018020899,/api/v1/game/2018020899/feed/live,R,20182019,2019-02-17T01:00:00Z,Final,7,Final,7,FALSE,0,29,24,5,league,25,Dallas Stars,/api/v1/teams/25,3,31,22,6,league,12,Carolina Hurricanes,/api/v1/teams/12,5066,PNC Arena,/api/v1/venues/5066,/api/v1/game/2018020899/content
59,2018020923,/api/v1/game/2018020923/feed/live,R,20182019,2019-02-20T01:30:00Z,Final,7,Final,7,FALSE,5,35,22,5,league,18,Nashville Predators,/api/v1/teams/18,3,29,25,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020923/content
60,2018020937,/api/v1/game/2018020937/feed/live,R,20182019,2019-02-22T01:30:00Z,Final,7,Final,7,FALSE,2,32,23,5,league,19,St. Louis Blues,/api/v1/teams/19,5,30,25,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020937/content
61,2018020950,/api/v1/game/2018020950/feed/live,R,20182019,2019-02-23T22:00:00Z,Final,7,Final,7,FALSE,3,33,23,6,league,12,Carolina Hurricanes,/api/v1/teams/12,0,30,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018020950/content
62,2018020958,/api/v1/game/2018020958/feed/live,R,20182019,2019-02-24T20:00:00Z,Final,7,Final,7,FALSE,4,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,3,26,28,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018020958/content
63,2018020978,/api/v1/game/2018020978/feed/live,R,20182019,2019-02-27T03:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,32,26,5,league,54,Vegas Golden Knights,/api/v1/teams/54,5178,T-Mobile Arena,/api/v1/venues/5178,/api/v1/game/2018020978/content
64,2018020990,/api/v1/game/2018020990/feed/live,R,20182019,2019-03-01T03:30:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,23,32,6,league,26,Los Angeles Kings,/api/v1/teams/26,NA,STAPLES Center,/api/v1/venues/null,/api/v1/game/2018020990/content
65,2018021006,/api/v1/game/2018021006/feed/live,R,20182019,2019-03-03T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,33,23,6,league,19,St. Louis Blues,/api/v1/teams/19,5076,Enterprise Center,/api/v1/venues/5076,/api/v1/game/2018021006/content
66,2018021025,/api/v1/game/2018021025/feed/live,R,20182019,2019-03-06T01:30:00Z,Preview,1,Scheduled,1,FALSE,0,27,26,9,league,3,New York Rangers,/api/v1/teams/3,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021025/content
67,2018021039,/api/v1/game/2018021039/feed/live,R,20182019,2019-03-08T01:30:00Z,Preview,1,Scheduled,1,FALSE,0,27,24,11,league,21,Colorado Avalanche,/api/v1/teams/21,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021039/content
68,2018021057,/api/v1/game/2018021057/feed/live,R,20182019,2019-03-10T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,28,9,league,16,Chicago Blackhawks,/api/v1/teams/16,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021057/content
69,2018021072,/api/v1/game/2018021072/feed/live,R,20182019,2019-03-12T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,29,24,8,league,7,Buffalo Sabres,/api/v1/teams/7,5039,KeyBank Center,/api/v1/venues/5039,/api/v1/game/2018021072/content
70,2018021088,/api/v1/game/2018021088/feed/live,R,20182019,2019-03-15T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,30,27,6,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018021088/content
71,2018021095,/api/v1/game/2018021095/feed/live,R,20182019,2019-03-16T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,26,5,league,54,Vegas Golden Knights,/api/v1/teams/54,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021095/content
72,2018021114,/api/v1/game/2018021114/feed/live,R,20182019,2019-03-17T23:00:00Z,Preview,1,Scheduled,1,FALSE,0,26,28,8,league,23,Vancouver Canucks,/api/v1/teams/23,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021114/content
73,2018021130,/api/v1/game/2018021130/feed/live,R,20182019,2019-03-20T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,27,25,8,league,13,Florida Panthers,/api/v1/teams/13,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021130/content
74,2018021143,/api/v1/game/2018021143/feed/live,R,20182019,2019-03-22T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,27,24,11,league,21,Colorado Avalanche,/api/v1/teams/21,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021143/content
75,2018021160,/api/v1/game/2018021160/feed/live,R,20182019,2019-03-24T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,32,22,8,league,5,Pittsburgh Penguins,/api/v1/teams/5,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021160/content
76,2018021175,/api/v1/game/2018021175/feed/live,R,20182019,2019-03-26T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,37,21,4,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018021175/content
77,2018021187,/api/v1/game/2018021187/feed/live,R,20182019,2019-03-28T01:30:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,39,16,7,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018021187/content
78,2018021194,/api/v1/game/2018021194/feed/live,R,20182019,2019-03-29T01:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,26,29,6,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018021194/content
79,2018021213,/api/v1/game/2018021213/feed/live,R,20182019,2019-03-31T02:00:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,26,28,8,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018021213/content
80,2018021235,/api/v1/game/2018021235/feed/live,R,20182019,2019-04-03T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,29,26,7,league,4,Philadelphia Flyers,/api/v1/teams/4,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021235/content
81,2018021255,/api/v1/game/2018021255/feed/live,R,20182019,2019-04-06T00:30:00Z,Preview,1,Scheduled,1,FALSE,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,0,26,28,9,league,16,Chicago Blackhawks,/api/v1/teams/16,5092,United Center,/api/v1/venues/5092,/api/v1/game/2018021255/content
82,2018021267,/api/v1/game/2018021267/feed/live,R,20182019,2019-04-07T00:00:00Z,Preview,1,Scheduled,1,FALSE,0,30,27,6,league,30,Minnesota Wild,/api/v1/teams/30,0,31,26,5,league,25,Dallas Stars,/api/v1/teams/25,5019,American Airlines Center,/api/v1/venues/5019,/api/v1/game/2018021267/content
