rowid,gamePk,link,gameType,season,gameDate,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,teams.away.score,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.ot,teams.away.leagueRecord.type,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.ot,teams.home.leagueRecord.type,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link
1,2018020002,/api/v1/game/2018020002/feed/live,R,20182019,2018-10-03T23:30:00Z,Final,7,Final,7,FALSE,0,0,1,0,league,6,Boston Bruins,/api/v1/teams/6,7,1,0,0,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020002/content
2,2018020007,/api/v1/game/2018020007/feed/live,R,20182019,2018-10-04T23:00:00Z,Final,7,Final,7,FALSE,6,1,0,1,league,15,Washington Capitals,/api/v1/teams/15,7,1,0,0,league,5,Pittsburgh Penguins,/api/v1/teams/5,5034,PPG Paints Arena,/api/v1/venues/5034,/api/v1/game/2018020007/content
3,2018020043,/api/v1/game/2018020043/feed/live,R,20182019,2018-10-11T00:00:00Z,Final,7,Final,7,FALSE,2,1,3,0,league,54,Vegas Golden Knights,/api/v1/teams/54,5,2,0,1,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020043/content
4,2018020048,/api/v1/game/2018020048/feed/live,R,20182019,2018-10-11T23:00:00Z,Final,7,Final,7,FALSE,0,2,1,1,league,15,Washington Capitals,/api/v1/teams/15,6,2,0,0,league,1,New Jersey Devils,/api/v1/teams/1,NA,Prudential Center,/api/v1/venues/null,/api/v1/game/2018020048/content
5,2018020065,/api/v1/game/2018020065/feed/live,R,20182019,2018-10-13T23:00:00Z,Final,7,Final,7,FALSE,4,5,1,0,league,10,Toronto Maple Leafs,/api/v1/teams/10,2,2,2,1,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020065/content
6,2018020087,/api/v1/game/2018020087/feed/live,R,20182019,2018-10-17T23:00:00Z,Final,7,Final,7,FALSE,3,2,4,1,league,3,New York Rangers,/api/v1/teams/3,4,3,2,1,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020087/content
7,2018020099,/api/v1/game/2018020099/feed/live,R,20182019,2018-10-19T23:00:00Z,Final,7,Final,7,FALSE,6,1,2,2,league,13,Florida Panthers,/api/v1/teams/13,5,3,2,2,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020099/content
8,2018020121,/api/v1/game/2018020121/feed/live,R,20182019,2018-10-23T02:00:00Z,Final,7,Final,7,FALSE,5,4,2,2,league,15,Washington Capitals,/api/v1/teams/15,2,5,4,0,league,23,Vancouver Canucks,/api/v1/teams/23,5073,Rogers Arena,/api/v1/venues/5073,/api/v1/game/2018020121/content
9,2018020142,/api/v1/game/2018020142/feed/live,R,20182019,2018-10-26T01:00:00Z,Final,7,Final,7,FALSE,1,4,3,2,league,15,Washington Capitals,/api/v1/teams/15,4,4,3,1,league,22,Edmonton Oilers,/api/v1/teams/22,5100,Rogers Place,/api/v1/venues/5100,/api/v1/game/2018020142/content
10,2018020151,/api/v1/game/2018020151/feed/live,R,20182019,2018-10-27T20:00:00Z,Final,7,Final,7,FALSE,4,5,3,2,league,15,Washington Capitals,/api/v1/teams/15,3,5,5,1,league,20,Calgary Flames,/api/v1/teams/20,5075,Scotiabank Saddledome,/api/v1/venues/5075,/api/v1/game/2018020151/content
11,2018020182,/api/v1/game/2018020182/feed/live,R,20182019,2018-11-01T23:30:00Z,Final,7,Final,7,FALSE,4,5,4,2,league,15,Washington Capitals,/api/v1/teams/15,6,7,3,2,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020182/content
12,2018020200,/api/v1/game/2018020200/feed/live,R,20182019,2018-11-03T23:00:00Z,Final,7,Final,7,FALSE,4,8,5,0,league,25,Dallas Stars,/api/v1/teams/25,3,5,4,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020200/content
13,2018020213,/api/v1/game/2018020213/feed/live,R,20182019,2018-11-06T00:00:00Z,Final,7,Final,7,FALSE,2,8,5,1,league,22,Edmonton Oilers,/api/v1/teams/22,4,6,4,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020213/content
14,2018020224,/api/v1/game/2018020224/feed/live,R,20182019,2018-11-08T00:30:00Z,Final,7,Final,7,FALSE,1,6,5,3,league,5,Pittsburgh Penguins,/api/v1/teams/5,2,7,4,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020224/content
15,2018020237,/api/v1/game/2018020237/feed/live,R,20182019,2018-11-10T00:00:00Z,Final,7,Final,7,FALSE,2,9,6,1,league,29,Columbus Blue Jackets,/api/v1/teams/29,1,7,5,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020237/content
16,2018020255,/api/v1/game/2018020255/feed/live,R,20182019,2018-11-11T22:00:00Z,Final,7,Final,7,FALSE,4,8,7,1,league,53,Arizona Coyotes,/api/v1/teams/53,1,7,6,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020255/content
17,2018020269,/api/v1/game/2018020269/feed/live,R,20182019,2018-11-14T01:00:00Z,Final,7,Final,7,FALSE,5,8,6,3,league,15,Washington Capitals,/api/v1/teams/15,2,11,5,2,league,30,Minnesota Wild,/api/v1/teams/30,5098,Xcel Energy Center,/api/v1/venues/5098,/api/v1/game/2018020269/content
18,2018020274,/api/v1/game/2018020274/feed/live,R,20182019,2018-11-15T01:00:00Z,Final,7,Final,7,FALSE,1,8,7,3,league,15,Washington Capitals,/api/v1/teams/15,3,11,5,1,league,52,Winnipeg Jets,/api/v1/teams/52,5058,Bell MTS Place,/api/v1/venues/5058,/api/v1/game/2018020274/content
19,2018020289,/api/v1/game/2018020289/feed/live,R,20182019,2018-11-17T02:00:00Z,Final,7,Final,7,FALSE,3,9,7,3,league,15,Washington Capitals,/api/v1/teams/15,2,9,6,4,league,21,Colorado Avalanche,/api/v1/teams/21,5064,Pepsi Center,/api/v1/venues/5064,/api/v1/game/2018020289/content
20,2018020311,/api/v1/game/2018020311/feed/live,R,20182019,2018-11-20T00:30:00Z,Final,7,Final,7,FALSE,5,10,7,3,league,15,Washington Capitals,/api/v1/teams/15,4,11,6,4,league,8,Montréal Canadiens,/api/v1/teams/8,NA,Centre Bell,/api/v1/venues/null,/api/v1/game/2018020311/content
21,2018020322,/api/v1/game/2018020322/feed/live,R,20182019,2018-11-22T00:00:00Z,Final,7,Final,7,FALSE,2,8,9,5,league,16,Chicago Blackhawks,/api/v1/teams/16,4,11,7,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020322/content
22,2018020335,/api/v1/game/2018020335/feed/live,R,20182019,2018-11-23T21:00:00Z,Final,7,Final,7,FALSE,1,10,10,2,league,17,Detroit Red Wings,/api/v1/teams/17,3,12,7,3,league,15,Washington Capitals,/api/v1/teams/15,5094,Capital One Arena,/api/v1/venues/5094,/api/v1/game/2018020335/content
